"Time","X4th.Ventricle"
-29.2,2356.24001570861
-29.19,2356.24257090993
-29.18,2356.24512611125
-29.17,2356.24768131256
-29.16,2356.25023651388
-29.15,2356.25281297953
-29.14,2356.25538947225
-29.13,2356.25796596496
-29.12,2356.26054245768
-29.11,2356.2631189504
-29.1,2356.26569544311
-29.09,2356.26827193583
-29.08,2356.27084842855
-29.07,2356.27342492127
-29.06,2356.27601026711
-29.05,2356.27860819939
-29.04,2356.28120613166
-29.03,2356.28380406393
-29.02,2356.28640199621
-29.01,2356.28899992848
-29,2356.29159786076
-28.99,2356.29419579303
-28.98,2356.29679372531
-28.97,2356.29939165758
-28.96,2356.30200744653
-28.95,2356.30462696727
-28.94,2356.30724648801
-28.93,2356.30986600875
-28.92,2356.31248552949
-28.91,2356.31510505022
-28.9,2356.31772457096
-28.89,2356.3203440917
-28.88,2356.32296361244
-28.87,2356.32558837957
-28.86,2356.32822963843
-28.85,2356.33087089729
-28.84,2356.33351215614
-28.83,2356.336153415
-28.82,2356.33879467386
-28.81,2356.34143593271
-28.8,2356.34407719157
-28.79,2356.34671845042
-28.78,2356.34935970928
-28.77,2356.35201531719
-28.76,2356.35467846457
-28.75,2356.35734161195
-28.74,2356.36000475933
-28.73,2356.36266790671
-28.72,2356.36533105409
-28.71,2356.36799420147
-28.7,2356.37065734885
-28.69,2356.37332049623
-28.68,2356.37598518103
-28.67,2356.37867036809
-28.66,2356.38135555515
-28.65,2356.38404074221
-28.64,2356.38672592928
-28.63,2356.38941111634
-28.62,2356.3920963034
-28.61,2356.39478149046
-28.6,2356.39746667752
-28.59,2356.40015186458
-28.58,2356.40284779154
-28.57,2356.40555517019
-28.56,2356.40826254885
-28.55,2356.4109699275
-28.54,2356.41367730615
-28.53,2356.4163846848
-28.52,2356.41909206345
-28.51,2356.4217994421
-28.5,2356.42450682076
-28.49,2356.42721419941
-28.48,2356.42994164696
-28.47,2356.43267136986
-28.46,2356.43540109277
-28.45,2356.43813081567
-28.44,2356.44086053858
-28.43,2356.44359026148
-28.42,2356.44631998439
-28.41,2356.44904970729
-28.4,2356.4517794302
-28.39,2356.45451618079
-28.38,2356.45726840137
-28.37,2356.46002062194
-28.36,2356.46277284252
-28.35,2356.46552506309
-28.34,2356.46827728367
-28.33,2356.47102950425
-28.32,2356.47378172482
-28.31,2356.4765339454
-28.3,2356.47928616598
-28.29,2356.48205484492
-28.28,2356.48482971734
-28.27,2356.48760458976
-28.26,2356.49037946218
-28.25,2356.4931543346
-28.24,2356.49592920702
-28.23,2356.49870407945
-28.22,2356.50147895187
-28.21,2356.50425382429
-28.2,2356.50703190756
-28.19,2356.50982958676
-28.18,2356.51262726596
-28.17,2356.51542494515
-28.16,2356.51822262435
-28.15,2356.52102030354
-28.14,2356.52381798274
-28.13,2356.52661566193
-28.12,2356.52941334113
-28.11,2356.53221102033
-28.1,2356.53502144348
-28.09,2356.53784208513
-28.08,2356.54066272679
-28.07,2356.54348336845
-28.06,2356.54630401011
-28.05,2356.54912465177
-28.04,2356.55194529342
-28.03,2356.55476593508
-28.02,2356.55758657674
-28.01,2356.5604072184
-28,2356.56325026682
-27.99,2356.56609402739
-27.98,2356.56893778795
-27.97,2356.57178154852
-27.96,2356.57462530909
-27.95,2356.57746906965
-27.94,2356.58031283022
-27.93,2356.58315659079
-27.92,2356.58600035135
-27.91,2356.58885303603
-27.9,2356.59172007271
-27.89,2356.59458710939
-27.88,2356.59745414608
-27.87,2356.60032118276
-27.86,2356.60318821944
-27.85,2356.60605525612
-27.84,2356.6089222928
-27.83,2356.61178932948
-27.82,2356.61465636616
-27.81,2356.61754209405
-27.8,2356.62043256481
-27.79,2356.62332303557
-27.78,2356.62621350633
-27.77,2356.62910397709
-27.76,2356.63199444785
-27.75,2356.63488491862
-27.74,2356.63777538938
-27.73,2356.64066586014
-27.72,2356.64356132817
-27.71,2356.64647539174
-27.7,2356.64938945531
-27.69,2356.65230351888
-27.68,2356.65521758245
-27.67,2356.65813164602
-27.66,2356.66104570959
-27.65,2356.66395977316
-27.64,2356.66687383673
-27.63,2356.6697879003
-27.62,2356.67271683326
-27.61,2356.67565464913
-27.6,2356.67859246499
-27.59,2356.68153028086
-27.58,2356.68446809673
-27.57,2356.68740591259
-27.56,2356.69034372846
-27.55,2356.69328154433
-27.54,2356.69621936019
-27.53,2356.69915813794
-27.52,2356.70211986635
-27.51,2356.70508159477
-27.5,2356.70804332319
-27.49,2356.7110050516
-27.48,2356.71396678002
-27.47,2356.71692850844
-27.46,2356.71989023685
-27.45,2356.72285196527
-27.44,2356.72581369369
-27.43,2356.72878636186
-27.42,2356.73177216384
-27.41,2356.73475796583
-27.4,2356.73774376781
-27.39,2356.74072956979
-27.38,2356.74371537177
-27.37,2356.74670117376
-27.36,2356.74968697574
-27.35,2356.75267277772
-27.34,2356.7556585797
-27.33,2356.75866543338
-27.32,2356.76167547071
-27.31,2356.76468550804
-27.3,2356.76769554537
-27.29,2356.7707055827
-27.28,2356.77371562002
-27.27,2356.77672565735
-27.26,2356.77973569468
-27.25,2356.78274573201
-27.24,2356.78576267008
-27.23,2356.7887971053
-27.22,2356.79183154052
-27.21,2356.79486597574
-27.2,2356.79790041096
-27.19,2356.80093484618
-27.18,2356.8039692814
-27.17,2356.80700371662
-27.16,2356.81003815184
-27.15,2356.81307258706
-27.14,2356.8161241426
-27.13,2356.81918313903
-27.12,2356.82224213545
-27.11,2356.82530113187
-27.1,2356.8283601283
-27.09,2356.83141912472
-27.08,2356.83447812114
-27.07,2356.83753711757
-27.06,2356.84059611399
-27.05,2356.84365786118
-27.04,2356.84674158288
-27.03,2356.84982530459
-27.02,2356.85290902629
-27.01,2356.85599274799
-27,2356.8590764697
-26.99,2356.8621601914
-26.98,2356.86524391311
-26.97,2356.86832763481
-26.96,2356.87141135652
-26.95,2356.87450815695
-26.94,2356.87761676878
-26.93,2356.88072538061
-26.92,2356.88383399245
-26.91,2356.88694260428
-26.9,2356.89005121611
-26.89,2356.89315982794
-26.88,2356.89626843977
-26.87,2356.8993770516
-26.86,2356.90248566343
-26.85,2356.90561781924
-26.84,2356.90875148681
-26.83,2356.91188515438
-26.82,2356.91501882195
-26.81,2356.91815248952
-26.8,2356.92128615709
-26.79,2356.92441982466
-26.78,2356.92755349223
-26.77,2356.9306871598
-26.76,2356.93382975272
-26.75,2356.93698864241
-26.74,2356.9401475321
-26.73,2356.94330642178
-26.72,2356.94646531147
-26.71,2356.94962420116
-26.7,2356.95278309085
-26.69,2356.95594198054
-26.68,2356.95910087023
-26.67,2356.96225975992
-26.66,2356.96543815049
-26.65,2356.96862242945
-26.64,2356.9718067084
-26.63,2356.97499098736
-26.62,2356.97817526632
-26.61,2356.98135954528
-26.6,2356.98454382424
-26.59,2356.9877281032
-26.58,2356.99091238216
-26.57,2356.99410131971
-26.56,2356.99731115586
-26.55,2357.00052099201
-26.54,2357.00373082816
-26.53,2357.0069406643
-26.52,2357.01015050045
-26.51,2357.0133603366
-26.5,2357.01657017275
-26.49,2357.0197800089
-26.48,2357.02298984504
-26.47,2357.02621502634
-26.46,2357.02945058837
-26.45,2357.03268615039
-26.44,2357.03592171242
-26.43,2357.03915727445
-26.42,2357.04239283647
-26.41,2357.0456283985
-26.4,2357.04886396052
-26.39,2357.05209952255
-26.38,2357.05533536146
-26.37,2357.05859681883
-26.36,2357.06185827619
-26.35,2357.06511973355
-26.34,2357.06838119092
-26.33,2357.07164264828
-26.32,2357.07490410564
-26.31,2357.07816556301
-26.3,2357.08142702037
-26.29,2357.08468847773
-26.28,2357.08796101031
-26.27,2357.09124853324
-26.26,2357.09453605617
-26.25,2357.0978235791
-26.24,2357.10111110203
-26.23,2357.10439862496
-26.22,2357.1076861479
-26.21,2357.11097367083
-26.2,2357.11426119376
-26.19,2357.11754871669
-26.18,2357.12085825483
-26.17,2357.12417201433
-26.16,2357.12748577383
-26.15,2357.13079953332
-26.14,2357.13411329283
-26.13,2357.13742705232
-26.12,2357.14074081182
-26.11,2357.14405457132
-26.1,2357.14736833082
-26.09,2357.15068877981
-26.08,2357.15402894765
-26.07,2357.15736911549
-26.06,2357.16070928333
-26.05,2357.16404945117
-26.04,2357.16738961902
-26.03,2357.17072978686
-26.02,2357.1740699547
-26.01,2357.17741012254
-26,2357.18075029038
-25.99,2357.18410820137
-25.98,2357.1874749501
-25.97,2357.19084169882
-25.96,2357.19420844755
-25.95,2357.19757519628
-25.94,2357.20094194501
-25.93,2357.20430869373
-25.92,2357.20767544246
-25.91,2357.21104219119
-25.9,2357.21441112629
-25.89,2357.21780462922
-25.88,2357.22119813215
-25.87,2357.22459163508
-25.86,2357.22798513801
-25.85,2357.23137864094
-25.84,2357.23477214387
-25.83,2357.2381656468
-25.82,2357.24155914973
-25.81,2357.24495265266
-25.8,2357.24835951005
-25.79,2357.25177994127
-25.78,2357.25520037249
-25.77,2357.25862080371
-25.76,2357.26204123493
-25.75,2357.26546166616
-25.74,2357.26888209738
-25.73,2357.2723025286
-25.72,2357.27572295982
-25.71,2357.27914339104
-25.7,2357.28258848972
-25.69,2357.28603602409
-25.68,2357.28948355847
-25.67,2357.29293109284
-25.66,2357.29637862722
-25.65,2357.29982616159
-25.64,2357.30327369597
-25.63,2357.30672123034
-25.62,2357.31016876472
-25.61,2357.31362514663
-25.6,2357.3170999598
-25.59,2357.32057477296
-25.58,2357.32404958612
-25.57,2357.32752439929
-25.56,2357.33099921245
-25.55,2357.33447402561
-25.54,2357.33794883877
-25.53,2357.34142365194
-25.52,2357.3448984651
-25.51,2357.34839355512
-25.5,2357.35189582347
-25.49,2357.35539809183
-25.48,2357.35890036019
-25.47,2357.36240262855
-25.46,2357.3659048969
-25.45,2357.36940716526
-25.44,2357.37290943362
-25.43,2357.37641170198
-25.42,2357.37991819115
-25.41,2357.38344809189
-25.4,2357.38697799262
-25.39,2357.39050789335
-25.38,2357.39403779409
-25.37,2357.39756769482
-25.36,2357.40109759555
-25.35,2357.40462749628
-25.34,2357.40815739702
-25.33,2357.41168729775
-25.32,2357.41523296568
-25.31,2357.41879067674
-25.3,2357.4223483878
-25.29,2357.42590609887
-25.28,2357.42946380993
-25.27,2357.43302152099
-25.26,2357.43657923205
-25.25,2357.44013694311
-25.24,2357.44369465417
-25.23,2357.44725236523
-25.22,2357.45083753805
-25.21,2357.45442323817
-25.2,2357.45800893828
-25.19,2357.4615946384
-25.18,2357.46518033852
-25.17,2357.46876603863
-25.16,2357.47235173875
-25.15,2357.47593743887
-25.14,2357.47952313899
-25.13,2357.48311997599
-25.12,2357.48673384466
-25.11,2357.49034771334
-25.1,2357.49396158201
-25.09,2357.49757545068
-25.08,2357.50118931935
-25.07,2357.50480318803
-25.06,2357.5084170567
-25.05,2357.51203092537
-25.04,2357.51564479404
-25.03,2357.51928161313
-25.02,2357.52292383063
-25.01,2357.52656604813
-25,2357.53020826563
-24.99,2357.53385048313
-24.98,2357.53749270063
-24.97,2357.54113491813
-24.96,2357.54477713563
-24.95,2357.54841935314
-24.94,2357.55206795498
-24.93,2357.55573870235
-24.92,2357.55940944973
-24.91,2357.56308019711
-24.9,2357.56675094448
-24.89,2357.57042169186
-24.88,2357.57409243924
-24.87,2357.57776318661
-24.86,2357.58143393399
-24.85,2357.58510468136
-24.84,2357.58879374631
-24.83,2357.59249320538
-24.82,2357.59619266446
-24.81,2357.59989212353
-24.8,2357.6035915826
-24.79,2357.60729104167
-24.78,2357.61099050074
-24.77,2357.61468995981
-24.76,2357.61838941888
-24.75,2357.62209038591
-24.74,2357.62581873927
-24.73,2357.62954709262
-24.72,2357.63327544598
-24.71,2357.63700379934
-24.7,2357.6407321527
-24.69,2357.64446050606
-24.68,2357.64818885942
-24.67,2357.65191721278
-24.66,2357.65564556613
-24.65,2357.65938748114
-24.64,2357.66314491215
-24.63,2357.66690234317
-24.62,2357.67065977418
-24.61,2357.67441720519
-24.6,2357.6781746362
-24.59,2357.68193206721
-24.58,2357.68568949822
-24.57,2357.68944692923
-24.56,2357.69320436024
-24.55,2357.69698755919
-24.54,2357.70077425199
-24.53,2357.70456094479
-24.52,2357.70834763759
-24.51,2357.71213433039
-24.5,2357.7159210232
-24.49,2357.719707716
-24.48,2357.7234944088
-24.47,2357.7272811016
-24.46,2357.73107647546
-24.45,2357.73489261496
-24.44,2357.73870875446
-24.43,2357.74252489397
-24.42,2357.74634103347
-24.41,2357.75015717297
-24.4,2357.75397331248
-24.39,2357.75778945198
-24.38,2357.76160559148
-24.37,2357.76542173099
