"Time","Left.Hippocampus"
-28.63,2744.64735081543
-28.62,2744.60820512454
-28.61,2744.56905943364
-28.6,2744.52991374275
-28.59,2744.49076805186
-28.58,2744.4515772896
-28.57,2744.41233846884
-28.56,2744.37309964807
-28.55,2744.33386082731
-28.54,2744.29462200655
-28.53,2744.25538318579
-28.52,2744.21614436503
-28.51,2744.17690554427
-28.5,2744.13766672351
-28.49,2744.09842790275
-28.48,2744.0591059029
-28.47,2744.01977447244
-28.46,2743.98044304198
-28.45,2743.94111161152
-28.44,2743.90178018106
-28.43,2743.8624487506
-28.42,2743.82311732014
-28.41,2743.78378588968
-28.4,2743.74445445922
-28.39,2743.70509426388
-28.38,2743.66567074861
-28.37,2743.62624723335
-28.36,2743.58682371809
-28.35,2743.54740020283
-28.34,2743.50797668756
-28.33,2743.4685531723
-28.32,2743.42912965704
-28.31,2743.38970614177
-28.3,2743.35028262651
-28.29,2743.31079258911
-28.28,2743.27127751865
-28.27,2743.23176244818
-28.26,2743.19224737772
-28.25,2743.15273230725
-28.24,2743.11321723679
-28.23,2743.07370216632
-28.22,2743.03418709586
-28.21,2742.99467202539
-28.2,2742.95514414053
-28.19,2742.91553804916
-28.18,2742.87593195778
-28.17,2742.8363258664
-28.16,2742.79671977502
-28.15,2742.75711368364
-28.14,2742.71750759226
-28.13,2742.67790150088
-28.12,2742.6382954095
-28.11,2742.59868931812
-28.1,2742.55903301009
-28.09,2742.51933643675
-28.08,2742.47963986341
-28.07,2742.43994329007
-28.06,2742.40024671674
-28.05,2742.3605501434
-28.04,2742.32085357006
-28.03,2742.28115699672
-28.02,2742.24146042338
-28.01,2742.20176385005
-28,2742.16198010877
-27.99,2742.12219359708
-27.98,2742.08240708539
-27.97,2742.0426205737
-27.96,2742.002834062
-27.95,2741.96304755031
-27.94,2741.92326103862
-27.93,2741.88347452693
-27.92,2741.84368801523
-27.91,2741.80386723118
-27.9,2741.76399132936
-27.89,2741.72411542755
-27.88,2741.68423952573
-27.87,2741.64436362391
-27.86,2741.6044877221
-27.85,2741.56461182028
-27.84,2741.52473591847
-27.83,2741.48486001665
-27.82,2741.44498411483
-27.81,2741.40503735571
-27.8,2741.36507261661
-27.79,2741.32510787751
-27.78,2741.2851431384
-27.77,2741.2451783993
-27.76,2741.2052136602
-27.75,2741.1652489211
-27.74,2741.125284182
-27.73,2741.0853194429
-27.72,2741.04533600494
-27.71,2741.00528298597
-27.7,2740.96522996701
-27.69,2740.92517694805
-27.68,2740.88512392908
-27.67,2740.84507091012
-27.66,2740.80501789116
-27.65,2740.76496487219
-27.64,2740.72491185323
-27.63,2740.68485883427
-27.62,2740.64475090224
-27.61,2740.60461016541
-27.6,2740.56446942857
-27.59,2740.52432869174
-27.58,2740.4841879549
-27.57,2740.44404721807
-27.56,2740.40390648123
-27.55,2740.3637657444
-27.54,2740.32362500756
-27.53,2740.28348076509
-27.52,2740.24325287691
-27.51,2740.20302498873
-27.5,2740.16279710056
-27.49,2740.12256921238
-27.48,2740.0823413242
-27.47,2740.04211343603
-27.46,2740.00188554785
-27.45,2739.96165765967
-27.44,2739.9214297715
-27.43,2739.88116253861
-27.42,2739.84084807014
-27.41,2739.80053360167
-27.4,2739.76021913321
-27.39,2739.71990466474
-27.38,2739.67959019628
-27.37,2739.63927572781
-27.36,2739.59896125935
-27.35,2739.55864679088
-27.34,2739.51833232242
-27.33,2739.47794314714
-27.32,2739.43754267393
-27.31,2739.39714220073
-27.3,2739.35674172752
-27.29,2739.31634125432
-27.28,2739.27594078111
-27.27,2739.23554030791
-27.26,2739.1951398347
-27.25,2739.1547393615
-27.24,2739.11431472663
-27.23,2739.07382882871
-27.22,2739.03334293079
-27.21,2738.99285703287
-27.2,2738.95237113495
-27.19,2738.91188523704
-27.18,2738.87139933912
-27.17,2738.8309134412
-27.16,2738.79042754328
-27.15,2738.74994164536
-27.14,2738.70939660979
-27.13,2738.66882587163
-27.12,2738.62825513348
-27.11,2738.58768439532
-27.1,2738.54711365717
-27.09,2738.50654291901
-27.08,2738.46597218086
-27.07,2738.4254014427
-27.06,2738.38483070455
-27.05,2738.34425059318
-27.04,2738.3035956037
-27.03,2738.26294061421
-27.02,2738.22228562473
-27.01,2738.18163063524
-27,2738.14097564575
-26.99,2738.10032065627
-26.98,2738.05966566678
-26.97,2738.0190106773
-26.96,2737.97835568781
-26.95,2737.93765673949
-26.94,2737.89691809198
-26.93,2737.85617944448
-26.92,2737.81544079697
-26.91,2737.77470214946
-26.9,2737.73396350195
-26.89,2737.69322485444
-26.88,2737.65248620693
-26.87,2737.61174755942
-26.86,2737.57100891192
-26.85,2737.53019221558
-26.84,2737.48937050773
-26.83,2737.44854879989
-26.82,2737.40772709205
-26.81,2737.36690538421
-26.8,2737.32608367636
-26.79,2737.28526196852
-26.78,2737.24444026068
-26.77,2737.20361855283
-26.76,2737.16276766548
-26.75,2737.12186349935
-26.74,2737.08095933321
-26.73,2737.04005516708
-26.72,2736.99915100094
-26.71,2736.95824683481
-26.7,2736.91734266868
-26.69,2736.87643850254
-26.68,2736.83553433641
-26.67,2736.79463017027
-26.66,2736.75366313568
-26.65,2736.71267711762
-26.64,2736.67169109957
-26.63,2736.63070508152
-26.62,2736.58971906346
-26.61,2736.54873304541
-26.6,2736.50774702735
-26.59,2736.4667610093
-26.58,2736.42577499125
-26.57,2736.38477416444
-26.56,2736.34370690514
-26.55,2736.30263964584
-26.54,2736.26157238655
-26.53,2736.22050512725
-26.52,2736.17943786795
-26.51,2736.13837060866
-26.5,2736.09730334936
-26.49,2736.05623609006
-26.48,2736.01516883076
-26.47,2735.97405347894
-26.46,2735.93290559335
-26.45,2735.89175770777
-26.44,2735.85060982218
-26.43,2735.80946193659
-26.42,2735.768314051
-26.41,2735.72716616542
-26.4,2735.68601827983
-26.39,2735.64487039424
-26.38,2735.60372165317
-26.37,2735.5624937605
-26.36,2735.52126586783
-26.35,2735.48003797515
-26.34,2735.43881008248
-26.33,2735.39758218981
-26.32,2735.35635429714
-26.31,2735.31512640446
-26.3,2735.27389851179
-26.29,2735.23267061912
-26.28,2735.19140899647
-26.27,2735.15010172014
-26.26,2735.10879444381
-26.25,2735.06748716748
-26.24,2735.02617989115
-26.23,2734.98487261482
-26.22,2734.94356533849
-26.21,2734.90225806216
-26.2,2734.86095078583
-26.19,2734.8196435095
-26.18,2734.77827014868
-26.17,2734.73688411632
-26.16,2734.69549808396
-26.15,2734.6541120516
-26.14,2734.61272601924
-26.13,2734.57133998688
-26.12,2734.52995395452
-26.11,2734.48856792216
-26.1,2734.4471818898
-26.09,2734.40577606783
-26.08,2734.36431191124
-26.07,2734.32284775464
-26.06,2734.28138359805
-26.05,2734.23991944146
-26.04,2734.19845528486
-26.03,2734.15699112827
-26.02,2734.11552697167
-26.01,2734.07406281508
-26,2734.03259865849
-25.99,2733.99108277728
-25.98,2733.94954113239
-25.97,2733.9079994875
-25.96,2733.86645784261
-25.95,2733.82491619772
-25.94,2733.78337455283
-25.93,2733.74183290794
-25.92,2733.70029126305
-25.91,2733.65874961816
-25.9,2733.61720169317
-25.89,2733.57558320004
-25.88,2733.5339647069
-25.87,2733.49234621377
-25.86,2733.45072772064
-25.85,2733.4091092275
-25.84,2733.36749073437
-25.83,2733.32587224124
-25.82,2733.2842537481
-25.81,2733.24263525497
-25.8,2733.2009789702
-25.79,2733.15928427296
-25.78,2733.11758957572
-25.77,2733.07589487848
-25.76,2733.03420018124
-25.75,2732.992505484
-25.74,2732.95081078676
-25.73,2732.90911608952
-25.72,2732.86742139228
-25.71,2732.82572669504
-25.7,2732.78396323194
-25.69,2732.74219297878
-25.68,2732.70042272563
-25.67,2732.65865247248
-25.66,2732.61688221932
-25.65,2732.57511196617
-25.64,2732.53334171302
-25.63,2732.49157145986
-25.62,2732.44980120671
-25.61,2732.40800665946
-25.6,2732.36616150261
-25.59,2732.32431634576
-25.58,2732.28247118892
-25.57,2732.24062603207
-25.56,2732.19878087522
-25.55,2732.15693571838
-25.54,2732.11509056153
-25.53,2732.07324540468
-25.52,2732.03140024783
-25.51,2731.989500256
-25.5,2731.94758085168
-25.49,2731.90566144736
-25.48,2731.86374204304
-25.47,2731.82182263871
-25.46,2731.77990323439
-25.45,2731.73798383007
-25.44,2731.69606442574
-25.43,2731.65414502142
-25.42,2731.61221437671
-25.41,2731.57022138509
-25.4,2731.52822839348
-25.39,2731.48623540187
-25.38,2731.44424241025
-25.37,2731.40224941864
-25.36,2731.36025642702
-25.35,2731.31826343541
-25.34,2731.27627044379
-25.33,2731.23427745218
-25.32,2731.19224311643
-25.31,2731.15017720165
-25.3,2731.10811128686
-25.29,2731.06604537208
-25.28,2731.02397945729
-25.27,2730.98191354251
-25.26,2730.93984762773
-25.25,2730.89778171294
-25.24,2730.85571579816
-25.23,2730.81364988337
-25.22,2730.77151307471
-25.21,2730.72937490478
-25.2,2730.68723673485
-25.19,2730.64509856493
-25.18,2730.602960395
-25.17,2730.56082222507
-25.16,2730.51868405515
-25.15,2730.47654588522
-25.14,2730.43440771529
-25.13,2730.39224124379
-25.12,2730.35003149062
-25.11,2730.30782173745
-25.1,2730.26561198429
-25.09,2730.22340223112
-25.08,2730.18119247795
-25.07,2730.13898272479
-25.06,2730.09677297162
-25.05,2730.05456321845
-25.04,2730.01235346529
-25.03,2729.97008630742
-25.02,2729.92780564676
-25.01,2729.8855249861
-25,2729.84324432544
-24.99,2729.80096366478
-24.98,2729.75868300411
-24.97,2729.71640234345
-24.96,2729.67412168279
-24.95,2729.63184102213
-24.94,2729.58954464605
-24.93,2729.54719375745
-24.92,2729.50484286886
-24.91,2729.46249198026
-24.9,2729.42014109166
-24.89,2729.37779020306
-24.88,2729.33543931447
-24.87,2729.29308842587
-24.86,2729.25073753727
-24.85,2729.20838664867
-24.84,2729.16599139181
-24.83,2729.12357095861
-24.82,2729.08115052541
-24.81,2729.03873009222
-24.8,2728.99630965902
-24.79,2728.95388922582
-24.78,2728.91146879263
-24.77,2728.86904835943
-24.76,2728.82662792623
-24.75,2728.78420389946
-24.74,2728.74171460875
-24.73,2728.69922531803
-24.72,2728.65673602732
-24.71,2728.61424673661
-24.7,2728.5717574459
-24.69,2728.52926815519
-24.68,2728.48677886448
-24.67,2728.44428957377
-24.66,2728.40180028306
-24.65,2728.35927919978
-24.64,2728.31672174235
-24.63,2728.27416428493
-24.62,2728.2316068275
-24.61,2728.18904937007
-24.6,2728.14649191265
-24.59,2728.10393445522
-24.58,2728.0613769978
-24.57,2728.01881954037
-24.56,2727.97626208294
-24.55,2727.93364520947
-24.54,2727.89102027981
-24.53,2727.84839535015
-24.52,2727.80577042049
-24.51,2727.76314549083
-24.5,2727.72052056116
-24.49,2727.6778956315
-24.48,2727.63527070184
-24.47,2727.59264577218
-24.46,2727.55000115714
-24.45,2727.50730945337
-24.44,2727.4646177496
-24.43,2727.42192604584
-24.42,2727.37923434207
-24.41,2727.3365426383
-24.4,2727.29385093453
-24.39,2727.25115923076
-24.38,2727.208467527
-24.37,2727.16577582323
-24.36,2727.12303727341
-24.35,2727.08027949728
-24.34,2727.03752172115
-24.33,2726.99476394502
-24.32,2726.95200616888
-24.31,2726.90924839275
-24.3,2726.86649061662
-24.29,2726.82373284049
-24.28,2726.78097506436
-24.27,2726.7382092339
-24.26,2726.69538609073
-24.25,2726.65256294755
-24.24,2726.60973980438
-24.23,2726.5669166612
-24.22,2726.52409351803
-24.21,2726.48127037486
-24.2,2726.43844723168
-24.19,2726.39562408851
-24.18,2726.35280094533
-24.17,2726.3099430534
-24.16,2726.26705525205
-24.15,2726.2241674507
-24.14,2726.18127964936
-24.13,2726.13839184801
-24.12,2726.09550404666
-24.11,2726.05261624531
-24.1,2726.00972844396
-24.09,2725.96684064262
-24.08,2725.92395284127
-24.07,2725.8810041873
-24.06,2725.83805244016
-24.05,2725.79510069301
-24.04,2725.75214894587
-24.03,2725.70919719873
-24.02,2725.66624545158
-24.01,2725.62329370444
-24,2725.5803419573
-23.99,2725.53739021015
-23.98,2725.49441533136
-23.97,2725.45140035428
-23.96,2725.40838537719
-23.95,2725.36537040011
-23.94,2725.32235542302
-23.93,2725.27934044594
-23.92,2725.23632546886
-23.91,2725.19331049177
-23.9,2725.15029551469
-23.89,2725.10728053761
-23.88,2725.06421679975
-23.87,2725.02113931202
-23.86,2724.97806182429
-23.85,2724.93498433656
-23.84,2724.89190684883
-23.83,2724.8488293611
-23.82,2724.80575187337
-23.81,2724.76267438564
-23.8,2724.71959689791
-23.79,2724.67650740818
-23.78,2724.6333681325
-23.77,2724.59022885682
-23.76,2724.54708958115
-23.75,2724.50395030547
-23.74,2724.4608110298
-23.73,2724.41767175412
-23.72,2724.37453247845
-23.71,2724.33139320277
-23.7,2724.28825392709
-23.69,2724.24507749827
-23.68,2724.20187716072
-23.67,2724.15867682316
-23.66,2724.11547648561
-23.65,2724.07227614806
-23.64,2724.0290758105
-23.63,2723.98587547295
-23.62,2723.9426751354
-23.61,2723.89947479784
-23.6,2723.85627309337
-23.59,2723.81301242334
-23.58,2723.76975175331
-23.57,2723.72649108328
-23.56,2723.68323041325
-23.55,2723.63996974322
-23.54,2723.59670907318
-23.53,2723.55344840315
-23.52,2723.51018773312
-23.51,2723.46692706309
-23.5,2723.42364035618
-23.49,2723.38032008636
-23.48,2723.33699981655
-23.47,2723.29367954674
-23.46,2723.25035927693
-23.45,2723.20703900712
-23.44,2723.16371873731
-23.43,2723.12039846749
-23.42,2723.07707819768
-23.41,2723.03375792787
-23.4,2722.99038756095
-23.39,2722.94700842732
-23.38,2722.90362929368
-23.37,2722.86025016004
-23.36,2722.81687102641
-23.35,2722.77349189277
-23.34,2722.73011275913
-23.33,2722.68673362549
-23.32,2722.64335449186
-23.31,2722.5999599393
-23.3,2722.55652268101
-23.29,2722.51308542272
-23.28,2722.46964816444
-23.27,2722.42621090615
-23.26,2722.38277364787
-23.25,2722.33933638958
-23.24,2722.29589913129
-23.23,2722.25246187301
-23.22,2722.20902461472
-23.21,2722.16554836637
-23.2,2722.1220537258
-23.19,2722.07855908523
-23.18,2722.03506444465
-23.17,2721.99156980408
-23.16,2721.9480751635
-23.15,2721.90458052293
-23.14,2721.86108588236
-23.13,2721.81759124178
-23.12,2721.77409129521
-23.11,2721.73054001786
-23.1,2721.6869887405
-23.09,2721.64343746315
-23.08,2721.59988618579
-23.07,2721.55633490844
-23.06,2721.51278363109
-23.05,2721.46923235373
-23.04,2721.42568107638
-23.03,2721.38212979902
-23.02,2721.33855013661
-23.01,2721.29494297109
-23,2721.25133580557
-22.99,2721.20772864006
-22.98,2721.16412147454
-22.97,2721.12051430902
-22.96,2721.0769071435
-22.95,2721.03329997798
-22.94,2720.98969281246
-22.93,2720.94608564695
-22.92,2720.9024276403
-22.91,2720.8587653383
-22.9,2720.81510303631
-22.89,2720.77144073431
-22.88,2720.72777843231
-22.87,2720.68411613031
-22.86,2720.64045382832
-22.85,2720.59679152632
-22.84,2720.55312922432
-22.83,2720.50944863365
-22.82,2720.46573194989
-22.81,2720.42201526613
-22.8,2720.37829858237
-22.79,2720.33458189861
-22.78,2720.29086521485
-22.77,2720.24714853109
-22.76,2720.20343184733
-22.75,2720.15971516358
-22.74,2720.11599847982
-22.73,2720.07224155081
-22.72,2720.028471243
-22.71,2719.98470093519
-22.7,2719.94093062738
-22.69,2719.89716031957
-22.68,2719.85339001175
-22.67,2719.80961970394
-22.66,2719.76584939613
-22.65,2719.72207908832
-22.64,2719.67830007322
-22.63,2719.63447690202
-22.62,2719.59065373082
-22.61,2719.54683055962
-22.6,2719.50300738841
-22.59,2719.45918421721
-22.58,2719.41536104601
-22.57,2719.37153787481
-22.56,2719.32771470361
-22.55,2719.28389153241
-22.54,2719.24003819965
-22.53,2719.19616292864
-22.52,2719.15228765762
-22.51,2719.1084123866
-22.5,2719.06453711559
-22.49,2719.02066184457
-22.48,2718.97678657356
-22.47,2718.93291130254
-22.46,2718.88903603152
-22.45,2718.84516076051
-22.44,2718.80123450908
-22.43,2718.7573079047
-22.42,2718.71338130032
-22.41,2718.66945469594
-22.4,2718.62552809156
-22.39,2718.58160148718
-22.38,2718.5376748828
-22.37,2718.49374827842
-22.36,2718.44982167404
-22.35,2718.4058744734
-22.34,2718.36189730494
-22.33,2718.31792013648
-22.32,2718.27394296802
-22.31,2718.22996579956
-22.3,2718.1859886311
-22.29,2718.14201146264
-22.28,2718.09803429418
-22.27,2718.05405712572
-22.26,2718.01007995726
-22.25,2717.9660618829
-22.24,2717.92203492244
-22.23,2717.87800796198
-22.22,2717.83398100152
-22.21,2717.78995404106
-22.2,2717.7459270806
-22.19,2717.70190012013
-22.18,2717.65787315967
-22.17,2717.61384619921
-22.16,2717.56980768338
-22.15,2717.52573170575
-22.14,2717.48165572812
-22.13,2717.43757975048
-22.12,2717.39350377285
-22.11,2717.34942779522
-22.1,2717.30535181758
-22.09,2717.26127583995
-22.08,2717.21719986232
-22.07,2717.17312388469
-22.06,2717.12901655386
-22.05,2717.0848923366
-22.04,2717.04076811934
-22.03,2716.99664390208
-22.02,2716.95251968482
-22.01,2716.90839546756
-22,2716.8642712503
-21.99,2716.82014703304
-21.98,2716.77602281578
-21.97,2716.73189555388
-21.96,2716.6877238772
-21.95,2716.64355220053
-21.94,2716.59938052386
-21.93,2716.55520884718
-21.92,2716.51103717051
-21.91,2716.46686549384
-21.9,2716.42269381716
-21.89,2716.37852214049
-21.88,2716.33435046382
-21.87,2716.29015645903
-21.86,2716.24593810579
-21.85,2716.20171975255
-21.84,2716.15750139931
-21.83,2716.11328304607
-21.82,2716.06906469282
-21.81,2716.02484633958
-21.8,2715.98062798634
-21.79,2715.9364096331
-21.78,2715.89219127986
-21.77,2715.84793196585
-21.76,2715.80366772148
-21.75,2715.7594034771
-21.74,2715.71513923273
-21.73,2715.67087498836
-21.72,2715.62661074398
-21.71,2715.58234649961
-21.7,2715.53808225523
-21.69,2715.49381801086
-21.68,2715.44953993021
-21.67,2715.40523058268
-21.66,2715.36092123515
-21.65,2715.31661188762
-21.64,2715.2723025401
-21.63,2715.22799319257
-21.62,2715.18368384504
-21.61,2715.13937449751
-21.6,2715.09506514998
-21.59,2715.05075580245
-21.58,2715.00641450659
-21.57,2714.9620608464
-21.56,2714.9177071862
-21.55,2714.873353526
-21.54,2714.82899986581
-21.53,2714.78464620561
-21.52,2714.74029254541
-21.51,2714.69593888522
-21.5,2714.65158522502
-21.49,2714.60722568179
-21.48,2714.56282850188
-21.47,2714.51843132196
-21.46,2714.47403414204
-21.45,2714.42963696213
-21.44,2714.38523978221
-21.43,2714.34084260229
-21.42,2714.29644542238
-21.41,2714.25204824246
-21.4,2714.20765106254
-21.39,2714.16323041045
-21.38,2714.11879050618
-21.37,2714.07435060191
-21.36,2714.02991069764
-21.35,2713.98547079337
-21.34,2713.9410308891
-21.33,2713.89659098483
-21.32,2713.85215108057
-21.31,2713.8077111763
-21.3,2713.76327127203
-21.29,2713.71879096761
-21.28,2713.67430913674
-21.27,2713.62982730587
-21.26,2713.58534547499
-21.25,2713.54086364412
-21.24,2713.49638181324
-21.23,2713.45189998237
-21.22,2713.40741815149
-21.21,2713.36293632062
-21.2,2713.31843895224
-21.19,2713.27391599484
-21.18,2713.22939303744
-21.17,2713.18487008004
-21.16,2713.14034712264
-21.15,2713.09582416524
-21.14,2713.05130120784
-21.13,2713.00677825044
-21.12,2712.96225529304
-21.11,2712.91773233564
-21.1,2712.87317744138
-21.09,2712.82861415982
-21.08,2712.78405087827
-21.07,2712.73948759672
-21.06,2712.69492431517
-21.05,2712.65036103361
-21.04,2712.60579775206
-21.03,2712.56123447051
-21.02,2712.51667118895
-21.01,2712.47209975812
-21,2712.42749695703
-20.99,2712.38289415595
-20.98,2712.33829135486
-20.97,2712.29368855378
-20.96,2712.24908575269
-20.95,2712.20448295161
-20.94,2712.15988015052
-20.93,2712.11527734944
-20.92,2712.07067454835
-20.91,2712.02604772933
-20.9,2711.98140621554
-20.89,2711.93676470175
-20.88,2711.89212318796
-20.87,2711.84748167416
-20.86,2711.80284016037
-20.85,2711.75819864658
-20.84,2711.71355713279
-20.83,2711.66891561899
-20.82,2711.62427279296
-20.81,2711.57959337545
-20.8,2711.53491395793
-20.79,2711.49023454042
-20.78,2711.44555512291
-20.77,2711.40087570539
-20.76,2711.35619628788
-20.75,2711.31151687037
-20.74,2711.26683745285
-20.73,2711.22215803534
-20.72,2711.17746196969
-20.71,2711.13274545956
-20.7,2711.08802894943
-20.69,2711.0433124393
-20.68,2710.99859592917
-20.67,2710.95387941904
-20.66,2710.90916290891
-20.65,2710.86444639877
-20.64,2710.81972988864
-20.63,2710.77501337851
-20.62,2710.73026555807
-20.61,2710.6855127685
-20.6,2710.64075997893
-20.59,2710.59600718936
-20.58,2710.55125439978
-20.57,2710.50650161021
-20.56,2710.46174882064
-20.55,2710.41699603106
-20.54,2710.37224324149
-20.53,2710.32748061991
-20.52,2710.2826923661
-20.51,2710.23790411229
-20.5,2710.19311585848
-20.49,2710.14832760467
-20.48,2710.10353935086
-20.47,2710.05875109705
-20.46,2710.01396284324
-20.45,2709.96917458943
-20.44,2709.92438633562
-20.43,2709.87957412536
-20.42,2709.8347512245
-20.41,2709.78992832364
-20.4,2709.74510542279
-20.39,2709.70028252193
-20.38,2709.65545962107
-20.37,2709.61063672021
-20.36,2709.56581381936
-20.35,2709.5209909185
-20.34,2709.47616444377
-20.33,2709.43130771499
-20.32,2709.38645098622
-20.31,2709.34159425744
-20.3,2709.29673752866
-20.29,2709.25188079989
-20.28,2709.20702407111
-20.27,2709.16216734234
-20.26,2709.11731061356
-20.25,2709.07245388478
-20.24,2709.02757999723
-20.23,2708.98269026156
-20.22,2708.93780052589
-20.21,2708.89291079021
-20.2,2708.84802105454
-20.19,2708.80313131887
-20.18,2708.7582415832
-20.17,2708.71335184752
-20.16,2708.66846211185
-20.15,2708.62357237618
-20.14,2708.5786525787
-20.13,2708.533730659
-20.12,2708.48880873931
-20.11,2708.44388681961
-20.1,2708.39896489991
-20.09,2708.35404298022
-20.08,2708.30912106052
-20.07,2708.26419914082
-20.06,2708.21927722113
-20.05,2708.17434438005
-20.04,2708.12939110101
-20.03,2708.08443782196
-20.02,2708.03948454292
-20.01,2707.99453126388
-20,2707.94957798483
-19.99,2707.90462470579
-19.98,2707.85967142675
-19.97,2707.8147181477
-19.96,2707.76976486866
-19.95,2707.72478830915
-19.94,2707.67980449719
-19.93,2707.63482068524
-19.92,2707.58983687328
-19.91,2707.54485306133
-19.9,2707.49986924937
-19.89,2707.45488543742
-19.88,2707.40990162546
-19.87,2707.36491781351
-19.86,2707.31992875341
-19.85,2707.27491523669
-19.84,2707.22990171997
-19.83,2707.18488820326
-19.82,2707.13987468654
-19.81,2707.09486116982
-19.8,2707.0498476531
-19.79,2707.00483413638
-19.78,2706.95982061967
-19.77,2706.91480710295
-19.76,2706.86977652453
-19.75,2706.82473413287
-19.74,2706.7796917412
-19.73,2706.73464934954
-19.72,2706.68960695788
-19.71,2706.64456456621
-19.7,2706.59952217455
-19.69,2706.55447978288
-19.68,2706.50943739122
-19.67,2706.46439485687
-19.66,2706.41932442169
-19.65,2706.37425398652
-19.64,2706.32918355135
-19.63,2706.28411311618
-19.62,2706.23904268101
-19.61,2706.19397224584
-19.6,2706.14890181066
-19.59,2706.10383137549
-19.58,2706.05876094032
-19.57,2706.01367909596
-19.56,2705.96858145029
-19.55,2705.92348380462
-19.54,2705.87838615896
-19.53,2705.83328851329
-19.52,2705.78819086763
-19.51,2705.74309322196
-19.5,2705.69799557629
-19.49,2705.65289793063
-19.48,2705.60780028496
-19.47,2705.56268065496
-19.46,2705.51755663334
-19.45,2705.47243261172
-19.44,2705.42730859011
-19.43,2705.38218456849
-19.42,2705.33706054687
-19.41,2705.29193652526
-19.4,2705.24681250364
-19.39,2705.20168848202
-19.38,2705.15655813404
-19.37,2705.1114085725
-19.36,2705.06625901095
-19.35,2705.02110944941
-19.34,2704.97595988787
-19.33,2704.93081032633
-19.32,2704.88566076479
-19.31,2704.84051120325
-19.3,2704.79536164171
-19.29,2704.75021208017
-19.28,2704.7050461678
-19.27,2704.6598719038
-19.26,2704.6146976398
-19.25,2704.5695233758
-19.24,2704.5243491118
-19.23,2704.47917484779
-19.22,2704.43400058379
-19.21,2704.38882631979
-19.2,2704.34365205579
-19.19,2704.29847597537
-19.18,2704.25327784776
-19.17,2704.20807972016
-19.16,2704.16288159255
-19.15,2704.11768346494
-19.14,2704.07248533733
-19.13,2704.02728720972
-19.12,2703.98208908211
-19.11,2703.9368909545
-19.1,2703.89169282689
-19.09,2703.8464834104
-19.08,2703.80126225938
-19.07,2703.75604110836
-19.06,2703.71081995734
-19.05,2703.66559880632
-19.04,2703.6203776553
-19.03,2703.57515650428
-19.02,2703.52993535326
-19.01,2703.48471420224
-19,2703.43949305122
-18.99,2703.39425183604
-18.98,2703.3490085031
-18.97,2703.30376517016
-18.96,2703.25852183723
-18.95,2703.21327850429
-18.94,2703.16803517135
-18.93,2703.12279183841
-18.92,2703.07754850548
-18.91,2703.03230517254
-18.9,2702.9870550381
-18.89,2702.94179036598
-18.88,2702.89652569387
-18.87,2702.85126102176
-18.86,2702.80599634965
-18.85,2702.76073167754
-18.84,2702.71546700543
-18.83,2702.67020233332
-18.82,2702.6249376612
-18.81,2702.57967298909
-18.8,2702.53439329523
-18.79,2702.48910812789
-18.78,2702.44382296055
-18.77,2702.39853779321
-18.76,2702.35325262587
-18.75,2702.30796745853
-18.74,2702.26268229119
-18.73,2702.21739712385
-18.72,2702.17211195651
-18.71,2702.12682389776
-18.7,2702.08151908029
-18.69,2702.03621426282
-18.68,2701.99090944535
-18.67,2701.94560462788
-18.66,2701.90029981042
-18.65,2701.85499499295
-18.64,2701.80969017548
-18.63,2701.76438535801
-18.62,2701.71908054054
-18.61,2701.67376516749
-18.6,2701.6284415461
-18.59,2701.58311792471
-18.58,2701.53779430333
-18.57,2701.49247068194
-18.56,2701.44714706055
-18.55,2701.40182343917
-18.54,2701.35649981778
-18.53,2701.31117619639
-18.52,2701.265852575
-18.51,2701.2205114359
-18.5,2701.17516985786
-18.49,2701.12982827983
-18.48,2701.08448670179
-18.47,2701.03914512375
-18.46,2700.99380354571
-18.45,2700.94846196768
-18.44,2700.90312038964
-18.43,2700.8577788116
-18.42,2700.81243056538
-18.41,2700.76707187898
-18.4,2700.72171319257
-18.39,2700.67635450617
-18.38,2700.63099581976
-18.37,2700.58563713336
-18.36,2700.54027844696
-18.35,2700.49491976055
-18.34,2700.44956107415
-18.33,2700.40420238774
-18.32,2700.35883062954
-18.31,2700.31345568402
-18.3,2700.26808073849
-18.29,2700.22270579297
-18.28,2700.17733084744
-18.27,2700.13195590192
-18.26,2700.0865809564
-18.25,2700.04120601087
-18.24,2699.99583106535
-18.23,2699.95045275801
-18.22,2699.90506240353
-18.21,2699.85967204906
-18.2,2699.81428169458
-18.19,2699.7688913401
-18.18,2699.72350098562
-18.17,2699.67811063115
-18.16,2699.63272027667
-18.15,2699.58732992219
-18.14,2699.54193956771
-18.13,2699.49654000712
-18.12,2699.45113509473
-18.11,2699.40573018233
-18.1,2699.36032526994
-18.09,2699.31492035754
-18.08,2699.26951544514
-18.07,2699.22411053275
-18.06,2699.17870562035
-18.05,2699.13330070796
-18.04,2699.08789515708
-18.03,2699.04247653862
-18.02,2698.99705792017
-18.01,2698.95163930171
-18,2698.90622068326
-17.99,2698.8608020648
-17.98,2698.81538344634
-17.97,2698.76996482789
-17.96,2698.72454620943
-17.95,2698.67912759098
-17.94,2698.63370304979
-17.93,2698.58827157791
-17.92,2698.54284010602
-17.91,2698.49740863414
-17.9,2698.45197716226
-17.89,2698.40654569037
-17.88,2698.36111421849
-17.87,2698.31568274661
-17.86,2698.27025127472
