"Time","D13"
-46.17,-0.0421318026645125
-46.16,-0.0421163613686064
-46.15,-0.0421009200727003
-46.14,-0.0420854787767942
-46.13,-0.0420700374808881
-46.12,-0.042054596184982
-46.11,-0.0420391548890759
-46.1,-0.0420237135931698
-46.09,-0.0420082722972637
-46.08,-0.0419928310013576
-46.07,-0.0419773897054515
-46.06,-0.0419619785695657
-46.05,-0.041946604673225
-46.04,-0.0419312307768843
-46.03,-0.0419158568805436
-46.02,-0.0419004829842029
-46.01,-0.0418851090878621
-46,-0.0418697351915214
-45.99,-0.0418543612951807
-45.98,-0.04183898739884
-45.97,-0.0418236135024993
-45.96,-0.0418082396061586
-45.95,-0.0417928863236871
-45.94,-0.0417775793382169
-45.93,-0.0417622723527468
-45.92,-0.0417469653672766
-45.91,-0.0417316583818064
-45.9,-0.0417163513963362
-45.89,-0.041701044410866
-45.88,-0.0416857374253959
-45.87,-0.0416704304399257
-45.86,-0.0416551234544555
-45.85,-0.0416398164689853
-45.84,-0.0416245206881279
-45.83,-0.0416092801286571
-45.82,-0.0415940395691863
-45.81,-0.0415787990097155
-45.8,-0.0415635584502446
-45.79,-0.0415483178907738
-45.78,-0.041533077331303
-45.77,-0.0415178367718322
-45.76,-0.0415025962123614
-45.75,-0.0414873556528906
-45.74,-0.0414721150934198
-45.73,-0.0414568764645995
-45.72,-0.0414417018500456
-45.71,-0.0414265272354916
-45.7,-0.0414113526209376
-45.69,-0.0413961780063837
-45.68,-0.0413810033918297
-45.67,-0.0413658287772757
-45.66,-0.0413506541627217
-45.65,-0.0413354795481678
-45.64,-0.0413203049336138
-45.63,-0.0413051303190598
-45.62,-0.0412899557045059
-45.61,-0.0412748393479422
-45.6,-0.0412597302009765
-45.59,-0.0412446210540107
-45.58,-0.0412295119070449
-45.57,-0.0412144027600792
-45.56,-0.0411992936131134
-45.55,-0.0411841844661477
-45.54,-0.0411690753191819
-45.53,-0.0411539661722161
-45.52,-0.0411388570252504
-45.51,-0.0411237478782846
-45.5,-0.0411086875076041
-45.49,-0.0410936433546175
-45.48,-0.0410785992016308
-45.47,-0.0410635550486442
-45.46,-0.0410485108956575
-45.45,-0.0410334667426709
-45.44,-0.0410184225896842
-45.43,-0.0410033784366976
-45.42,-0.0409883342837109
-45.41,-0.0409732901307243
-45.4,-0.0409582459777376
-45.39,-0.0409432412536269
-45.38,-0.0409282616246957
-45.37,-0.0409132819957646
-45.36,-0.0408983023668335
-45.35,-0.0408833227379023
-45.34,-0.0408683431089712
-45.33,-0.0408533634800401
-45.32,-0.0408383838511089
-45.31,-0.0408234042221778
-45.3,-0.0408084245932467
-45.29,-0.0407934449643155
-45.28,-0.0407784955495894
-45.27,-0.0407635799784419
-45.26,-0.0407486644072945
-45.25,-0.0407337488361471
-45.24,-0.0407188332649996
-45.23,-0.0407039176938522
-45.22,-0.0406890021227048
-45.21,-0.0406740865515573
-45.2,-0.0406591709804099
-45.19,-0.0406442554092625
-45.18,-0.040629339838115
