"Time","Left.Thalamus.Proper"
-32.28,6490.59133881533
-32.27,6490.54238643851
-32.26,6490.4934340617
-32.25,6490.44448168488
-32.24,6490.39552930807
-32.23,6490.34657693125
-32.22,6490.29752243341
-32.21,6490.24843282441
-32.2,6490.19934321542
-32.19,6490.15025360642
-32.18,6490.10116399742
-32.17,6490.05207438842
-32.16,6490.00298477942
-32.15,6489.95389517042
-32.14,6489.90480556143
-32.13,6489.85569426659
-32.12,6489.80646771178
-32.11,6489.75724115696
-32.1,6489.70801460215
-32.09,6489.65878804734
-32.08,6489.60956149253
-32.07,6489.56033493772
-32.06,6489.51110838291
-32.05,6489.4618818281
-32.04,6489.41265527329
-32.03,6489.36335047547
-32.02,6489.31398726575
-32.01,6489.26462405604
-32,6489.21526084633
-31.99,6489.16589763661
-31.98,6489.1165344269
-31.97,6489.06717121718
-31.96,6489.01780800747
-31.95,6488.96844479775
-31.94,6488.91908158804
-31.93,6488.86958382362
-31.92,6488.82008425445
-31.91,6488.77058468528
-31.9,6488.72108511611
-31.89,6488.67158554694
-31.88,6488.62208597777
-31.87,6488.5725864086
-31.86,6488.52308683943
-31.85,6488.47358727026
-31.84,6488.42403314526
-31.83,6488.37439751663
-31.82,6488.32476188799
-31.81,6488.27512625934
-31.8,6488.22549063071
-31.79,6488.17585500206
-31.78,6488.12621937342
-31.77,6488.07658374479
-31.76,6488.02694811614
-31.75,6487.9773124875
-31.74,6487.92756619469
-31.73,6487.8777948111
-31.72,6487.82802342752
-31.71,6487.77825204394
-31.7,6487.72848066035
-31.69,6487.67870927677
-31.68,6487.62893789319
-31.67,6487.5791665096
-31.66,6487.52939512602
-31.65,6487.47959267363
-31.64,6487.42968584417
-31.63,6487.37977901471
-31.62,6487.32987218524
-31.61,6487.27996535578
-31.6,6487.23005852632
-31.59,6487.18015169686
-31.58,6487.1302448674
-31.57,6487.08033803794
-31.56,6487.03043120848
-31.55,6486.98043740959
-31.54,6486.93039544786
-31.53,6486.88035348612
-31.52,6486.83031152438
-31.51,6486.78026956265
-31.5,6486.73022760091
-31.49,6486.68018563918
-31.48,6486.63014367744
-31.47,6486.58010171571
-31.46,6486.53005196266
-31.45,6486.47987518679
-31.44,6486.42969841092
-31.43,6486.37952163506
-31.42,6486.32934485919
-31.41,6486.27916808332
-31.4,6486.22899130746
-31.39,6486.17881453159
-31.38,6486.12863775572
-31.37,6486.07846097986
-31.36,6486.02822072421
-31.35,6485.97790945689
-31.34,6485.92759818957
-31.33,6485.87728692225
-31.32,6485.82697565494
-31.31,6485.77666438762
-31.3,6485.7263531203
-31.29,6485.67604185299
-31.28,6485.62573058567
-31.27,6485.57541931835
-31.26,6485.52498915411
-31.25,6485.47454372256
-31.24,6485.42409829101
-31.23,6485.37365285946
-31.22,6485.32320742791
-31.21,6485.27276199636
-31.2,6485.22231656481
-31.19,6485.17187113326
-31.18,6485.1214257017
-31.17,6485.07094006554
-31.16,6485.02036080151
-31.15,6484.96978153748
-31.14,6484.91920227345
-31.13,6484.86862300942
-31.12,6484.81804374538
-31.11,6484.76746448135
-31.1,6484.71688521732
-31.09,6484.66630595329
-31.08,6484.61572668926
-31.07,6484.56505202676
-31.06,6484.51433926653
-31.05,6484.46362650631
-31.04,6484.41291374608
-31.03,6484.36220098586
-31.02,6484.31148822563
-31.01,6484.2607754654
-31,6484.21006270518
-30.99,6484.15934994495
-30.98,6484.10862003148
-30.97,6484.05777411588
-30.96,6484.00692820028
-30.95,6483.95608228467
-30.94,6483.90523636907
-30.93,6483.85439045347
-30.92,6483.80354453787
-30.91,6483.75269862227
-30.9,6483.70185270666
-30.89,6483.65100679106
-30.88,6483.60008875604
-30.87,6483.54911003041
-30.86,6483.49813130478
-30.85,6483.44715257915
-30.84,6483.39617385352
-30.83,6483.34519512789
-30.82,6483.29421640227
-30.81,6483.24323767664
-30.8,6483.19225895101
-30.79,6483.14128022538
-30.78,6483.09017470458
-30.77,6483.0390635188
-30.76,6482.98795233302
-30.75,6482.93684114724
-30.74,6482.88572996146
-30.73,6482.83461877568
-30.72,6482.7835075899
-30.71,6482.73239640412
-30.7,6482.68128521834
-30.69,6482.63012496344
-30.68,6482.57888167191
-30.67,6482.52763838038
-30.66,6482.47639508885
-30.65,6482.42515179732
-30.64,6482.37390850579
-30.63,6482.32266521426
-30.62,6482.27142192273
-30.61,6482.22017863121
-30.6,6482.16893533968
-30.59,6482.11758854206
-30.58,6482.06621350371
-30.57,6482.01483846536
-30.56,6481.963463427
-30.55,6481.91208838865
-30.54,6481.8607133503
-30.53,6481.80933831194
-30.52,6481.75796327359
-30.51,6481.70658823524
-30.5,6481.65518693998
-30.49,6481.60368051825
-30.48,6481.55217409651
-30.47,6481.50066767478
-30.46,6481.44916125305
-30.45,6481.39765483131
-30.44,6481.34614840958
-30.43,6481.29464198784
-30.42,6481.24313556611
-30.41,6481.19162914438
-30.4,6481.14004227195
-30.39,6481.08840483479
-30.38,6481.03676739764
-30.37,6480.98512996048
-30.36,6480.93349252333
-30.35,6480.88185508617
-30.34,6480.83021764902
-30.33,6480.77858021186
-30.32,6480.72694277471
-30.31,6480.67530164548
-30.3,6480.62353356538
-30.29,6480.57176548527
-30.28,6480.51999740517
-30.27,6480.46822932507
-30.26,6480.41646124496
-30.25,6480.36469316486
-30.24,6480.31292508476
-30.23,6480.26115700466
-30.22,6480.20938892456
-30.21,6480.15756320613
-30.2,6480.10566486006
-30.19,6480.05376651399
-30.18,6480.00186816792
-30.17,6479.94996982185
-30.16,6479.89807147578
-30.15,6479.84617312971
-30.14,6479.79427478364
-30.13,6479.74237643758
-30.12,6479.69047809151
-30.11,6479.63846847702
-30.1,6479.58644024647
-30.09,6479.53441201592
-30.08,6479.48238378537
-30.07,6479.43035555482
-30.06,6479.37832732427
-30.05,6479.32629909372
-30.04,6479.27427086317
-30.03,6479.22224263262
-30.02,6479.17017932381
-30.01,6479.11802159477
-30,6479.06586386572
-29.99,6479.01370613668
-29.98,6478.96154840763
-29.97,6478.90939067859
-29.96,6478.85723294955
-29.95,6478.8050752205
-29.94,6478.75291749146
-29.93,6478.70075976242
-29.92,6478.64851358361
-29.91,6478.59622674656
-29.9,6478.5439399095
-29.89,6478.49165307245
-29.88,6478.43936623539
-29.87,6478.38707939834
-29.86,6478.33479256128
-29.85,6478.28250572422
-29.84,6478.23021888717
-29.83,6478.17791927031
-29.82,6478.12550372022
-29.81,6478.07308817013
-29.8,6478.02067262003
-29.79,6477.96825706994
-29.78,6477.91584151985
-29.77,6477.86342596975
-29.76,6477.81101041966
-29.75,6477.75859486957
-29.74,6477.70617931948
-29.73,6477.65369788103
-29.72,6477.60115401736
-29.71,6477.54861015369
-29.7,6477.49606629002
-29.69,6477.44352242635
-29.68,6477.39097856268
-29.67,6477.338434699
-29.66,6477.28589083533
-29.65,6477.23334697166
-29.64,6477.18080310799
-29.63,6477.1281405825
-29.62,6477.07546880919
-29.61,6477.02279703588
-29.6,6476.97012526256
-29.59,6476.91745348925
-29.58,6476.86478171594
-29.57,6476.81210994263
-29.56,6476.75943816932
-29.55,6476.70676639601
-29.54,6476.65405102927
-29.53,6476.60125175473
-29.52,6476.5484524802
-29.51,6476.49565320566
-29.5,6476.44285393113
-29.49,6476.3900546566
-29.48,6476.33725538206
-29.47,6476.28445610753
-29.46,6476.231656833
-29.45,6476.17885755846
-29.44,6476.12596219095
-29.43,6476.07303582808
-29.42,6476.0201094652
-29.41,6475.96718310233
-29.4,6475.91425673946
-29.39,6475.86133037659
-29.38,6475.80840401371
-29.37,6475.75547765084
-29.36,6475.70255128797
-29.35,6475.64960335083
-29.34,6475.59655031696
-29.33,6475.5434972831
-29.32,6475.49044424923
-29.31,6475.43739121537
-29.3,6475.3843381815
-29.29,6475.33128514764
-29.28,6475.27823211377
-29.27,6475.22517907991
-29.26,6475.17212604604
-29.25,6475.11899921662
-29.24,6475.06581993357
-29.23,6475.01264065052
-29.22,6474.95946136747
-29.21,6474.90628208441
-29.2,6474.85310280136
-29.19,6474.79992351831
-29.18,6474.74674423525
-29.17,6474.6935649522
-29.16,6474.64038566915
-29.15,6474.58708072313
-29.14,6474.53377561714
-29.13,6474.48047051115
-29.12,6474.42716540516
-29.11,6474.37386029918
-29.1,6474.32055519319
-29.09,6474.2672500872
-29.08,6474.21394498122
-29.07,6474.16063987523
-29.06,6474.10728299049
-29.05,6474.05385249226
-29.04,6474.00042199404
-29.03,6473.94699149581
-29.02,6473.89356099759
-29.01,6473.84013049936
-29,6473.78670000114
-28.99,6473.73326950292
-28.98,6473.67983900469
-28.97,6473.62640850647
-28.96,6473.57287465123
-28.95,6473.5193191959
-28.94,6473.46576374057
-28.93,6473.41220828524
-28.92,6473.35865282991
-28.91,6473.30509737459
-28.9,6473.25154191926
-28.89,6473.19798646393
-28.88,6473.1444310086
-28.87,6473.09084550151
-28.86,6473.03716552864
-28.85,6472.98348555577
-28.84,6472.9298055829
-28.83,6472.87612561002
-28.82,6472.82244563715
-28.81,6472.76876566428
-28.8,6472.71508569141
-28.79,6472.66140571854
-28.78,6472.60772574567
-28.77,6472.55396443622
-28.76,6472.50016038979
-28.75,6472.44635634336
-28.74,6472.39255229692
-28.73,6472.33874825049
-28.72,6472.28494420406
-28.71,6472.23114015763
-28.7,6472.1773361112
-28.69,6472.12353206476
-28.68,6472.06971939462
-28.67,6472.01579172303
-28.66,6471.96186405143
-28.65,6471.90793637983
-28.64,6471.85400870824
-28.63,6471.80008103664
-28.62,6471.74615336504
-28.61,6471.69222569345
-28.6,6471.63829802185
-28.59,6471.58437035026
-28.58,6471.53038306785
-28.57,6471.47633222388
-28.56,6471.42228137992
-28.55,6471.36823053596
-28.54,6471.314179692
-28.53,6471.26012884804
-28.52,6471.20607800408
-28.51,6471.15202716012
-28.5,6471.09797631615
-28.49,6471.04392547219
-28.48,6470.98976440937
-28.47,6470.93559085024
-28.46,6470.88141729111
-28.45,6470.82724373198
-28.44,6470.77307017285
-28.43,6470.71889661372
-28.42,6470.66472305459
-28.41,6470.61054949546
-28.4,6470.55637593633
-28.39,6470.50216418837
-28.38,6470.44786837566
-28.37,6470.39357256295
-28.36,6470.33927675023
-28.35,6470.28498093752
-28.34,6470.2306851248
-28.33,6470.17638931209
-28.32,6470.12209349938
-28.31,6470.06779768666
-28.3,6470.01350187395
-28.29,6469.95911757284
-28.28,6469.90469997251
-28.27,6469.85028237217
-28.26,6469.79586477183
-28.25,6469.7414471715
-28.24,6469.68702957116
-28.23,6469.63261197083
-28.22,6469.57819437049
-28.21,6469.52377677015
-28.2,6469.46934209014
-28.19,6469.41480317252
-28.18,6469.36026425489
-28.17,6469.30572533727
-28.16,6469.25118641964
-28.15,6469.19664750202
-28.14,6469.14210858439
-28.13,6469.08756966677
-28.12,6469.03303074914
-28.11,6468.97849183151
-28.1,6468.92388584736
-28.09,6468.86922608713
-28.08,6468.81456632691
-28.07,6468.75990656669
-28.06,6468.70524680646
-28.05,6468.65058704624
-28.04,6468.59592728602
-28.03,6468.5412675258
-28.02,6468.48660776557
-28.01,6468.43194800535
-28,6468.37717158919
-27.99,6468.32239146542
-27.98,6468.26761134164
-27.97,6468.21283121786
-27.96,6468.15805109408
-27.95,6468.1032709703
-27.94,6468.04849084652
-27.93,6467.99371072275
-27.92,6467.93893059897
-27.91,6467.88410451288
-27.9,6467.82920450892
-27.89,6467.77430450497
-27.88,6467.71940450102
-27.87,6467.66450449707
-27.86,6467.60960449312
-27.85,6467.55470448917
-27.84,6467.49980448522
-27.83,6467.44490448126
-27.82,6467.39000447731
-27.81,6467.33500924501
-27.8,6467.27998984859
-27.79,6467.22497045218
-27.78,6467.16995105577
-27.77,6467.11493165936
-27.76,6467.05991226295
-27.75,6467.00489286653
-27.74,6466.94987347012
-27.73,6466.89485407371
-27.72,6466.83980949259
-27.71,6466.78467119575
-27.7,6466.72953289891
-27.69,6466.67439460207
-27.68,6466.61925630522
-27.67,6466.56411800838
-27.66,6466.50897971154
-27.65,6466.4538414147
-27.64,6466.39870311786
-27.63,6466.34356482102
-27.62,6466.28835240096
-27.61,6466.23309570003
-27.6,6466.1778389991
-27.59,6466.12258229817
-27.58,6466.06732559724
-27.57,6466.01206889631
-27.56,6465.95681219538
-27.55,6465.90155549445
-27.54,6465.84629879352
-27.53,6465.79103734996
-27.52,6465.73566274557
-27.51,6465.68028814119
-27.5,6465.62491353681
-27.49,6465.56953893243
-27.48,6465.51416432805
-27.47,6465.45878972367
-27.46,6465.40341511929
-27.45,6465.34804051491
-27.44,6465.29266591053
-27.43,6465.23723795669
-27.42,6465.18174595378
-27.41,6465.12625395087
-27.4,6465.07076194797
-27.39,6465.01526994506
-27.38,6464.95977794215
-27.37,6464.90428593924
-27.36,6464.84879393634
-27.35,6464.79330193343
-27.34,6464.73780993052
-27.33,6464.68221639333
-27.32,6464.6266075011
-27.31,6464.57099860886
-27.3,6464.51538971662
-27.29,6464.45978082439
-27.28,6464.40417193215
-27.27,6464.34856303992
-27.26,6464.29295414768
-27.25,6464.23734525545
-27.24,6464.18170344727
-27.23,6464.12597817916
-27.22,6464.07025291106
-27.21,6464.01452764296
-27.2,6463.95880237486
-27.19,6463.90307710676
-27.18,6463.84735183866
-27.17,6463.79162657055
-27.16,6463.73590130245
-27.15,6463.68017603435
-27.14,6463.62437000763
-27.13,6463.56852888138
-27.12,6463.51268775512
-27.11,6463.45684662887
-27.1,6463.40100550261
-27.09,6463.34516437635
-27.08,6463.2893232501
-27.07,6463.23348212384
-27.06,6463.17764099759
-27.05,6463.12178703984
-27.04,6463.06583057738
-27.03,6463.00987411492
-27.02,6462.95391765246
-27.01,6462.89796119001
-27,6462.84200472755
-26.99,6462.78604826509
-26.98,6462.73009180263
-26.97,6462.67413534017
-26.96,6462.61817887772
-26.95,6462.56216208734
-26.94,6462.50609081486
-26.93,6462.45001954237
-26.92,6462.39394826989
-26.91,6462.33787699741
-26.9,6462.28180572493
-26.89,6462.22573445244
-26.88,6462.16966317996
-26.87,6462.11359190747
-26.86,6462.05752063499
-26.85,6462.00134197802
-26.84,6461.9451564259
-26.83,6461.88897087378
-26.82,6461.83278532166
-26.81,6461.77659976954
-26.8,6461.72041421743
-26.79,6461.66422866531
-26.78,6461.60804311319
-26.77,6461.55185756107
-26.76,6461.495631758
-26.75,6461.43933246084
-26.74,6461.38303316367
-26.73,6461.32673386651
-26.72,6461.27043456934
-26.71,6461.21413527218
-26.7,6461.15783597502
-26.69,6461.10153667785
-26.68,6461.04523738069
-26.67,6460.98893808353
-26.66,6460.93255183539
-26.65,6460.87613933196
-26.64,6460.81972682853
-26.63,6460.76331432509
-26.62,6460.70690182166
-26.61,6460.65048931823
-26.6,6460.5940768148
-26.59,6460.53766431137
-26.58,6460.48125180793
-26.57,6460.42481876809
-26.56,6460.36829360134
-26.55,6460.31176843459
-26.54,6460.25524326784
-26.53,6460.19871810109
-26.52,6460.14219293434
-26.51,6460.08566776758
-26.5,6460.02914260083
-26.49,6459.97261743408
-26.48,6459.91609226733
-26.47,6459.85950022473
-26.46,6459.80286294177
-26.45,6459.74622565881
-26.44,6459.68958837585
-26.43,6459.63295109289
-26.42,6459.57631380993
-26.41,6459.51967652697
-26.4,6459.463039244
-26.39,6459.40640196104
-26.38,6459.34976348517
-26.37,6459.29301463725
-26.36,6459.23626578934
-26.35,6459.17951694142
-26.34,6459.1227680935
-26.33,6459.06601924559
-26.32,6459.00927039767
-26.31,6458.95252154975
-26.3,6458.89577270183
-26.29,6458.83902385392
-26.28,6458.78222783823
-26.27,6458.72536798075
-26.26,6458.66850812326
-26.25,6458.61164826577
-26.24,6458.55478840828
-26.23,6458.49792855079
-26.22,6458.4410686933
-26.21,6458.38420883582
-26.2,6458.32734897833
-26.19,6458.27048912084
-26.18,6458.21353658427
-26.17,6458.15656627671
-26.16,6458.09959596915
-26.15,6458.04262566159
-26.14,6457.98565535404
-26.13,6457.92868504648
-26.12,6457.87171473892
-26.11,6457.81474443136
-26.1,6457.7577741238
-26.09,6457.70077598095
-26.08,6457.64369578693
-26.07,6457.5866155929
-26.06,6457.52953539887
-26.05,6457.47245520484
-26.04,6457.41537501081
-26.03,6457.35829481679
-26.02,6457.30121462276
-26.01,6457.24413442873
-26,6457.1870542347
-25.99,6457.12990106873
-25.98,6457.07271155592
-25.97,6457.01552204311
-25.96,6456.9583325303
-25.95,6456.90114301749
-25.94,6456.84395350468
-25.93,6456.78676399187
-25.92,6456.72957447907
-25.91,6456.67238496626
-25.9,6456.61518656655
-25.89,6456.55788830672
-25.88,6456.50059004689
-25.87,6456.44329178706
-25.86,6456.38599352722
-25.85,6456.32869526739
-25.84,6456.27139700756
-25.83,6456.21409874773
-25.82,6456.1568004879
-25.81,6456.09950222806
-25.8,6456.04215032327
-25.79,6455.98474389223
-25.78,6455.92733746118
-25.77,6455.86993103014
-25.76,6455.8125245991
-25.75,6455.75511816806
-25.74,6455.69771173702
-25.73,6455.64030530598
-25.72,6455.58289887494
-25.71,6455.52549244389
-25.7,6455.4679880905
-25.69,6455.41047406811
-25.68,6455.35296004571
-25.67,6455.29544602331
-25.66,6455.23793200091
-25.65,6455.18041797851
-25.64,6455.12290395611
-25.63,6455.06538993371
-25.62,6455.00787591132
-25.61,6454.95032718235
-25.6,6454.89270615247
-25.59,6454.83508512259
-25.58,6454.77746409271
-25.57,6454.71984306283
-25.56,6454.66222203295
-25.55,6454.60460100307
-25.54,6454.54697997319
-25.53,6454.48935894331
-25.52,6454.43173791343
-25.51,6454.37403828806
-25.5,6454.31631083858
-25.49,6454.2585833891
-25.48,6454.20085593962
-25.47,6454.14312849014
-25.46,6454.08540104066
-25.45,6454.02767359118
-25.44,6453.9699461417
-25.43,6453.91221869223
-25.42,6453.85447507766
-25.41,6453.79664180045
-25.4,6453.73880852325
-25.39,6453.68097524604
-25.38,6453.62314196883
-25.37,6453.56530869163
-25.36,6453.50747541442
-25.35,6453.44964213722
-25.34,6453.39180886001
-25.33,6453.3339755828
-25.32,6453.27608264388
-25.31,6453.2181441348
-25.3,6453.16020562571
-25.29,6453.10226711662
-25.28,6453.04432860753
-25.27,6452.98639009844
-25.26,6452.92845158935
-25.25,6452.87051308026
-25.24,6452.81257457117
-25.23,6452.75463606209
-25.22,6452.69659489215
-25.21,6452.63855175098
-25.2,6452.58050860981
-25.19,6452.52246546864
-25.18,6452.46442232747
-25.17,6452.40637918629
-25.16,6452.34833604512
-25.15,6452.29029290395
-25.14,6452.23224976278
-25.13,6452.17416549234
-25.12,6452.11601832283
-25.11,6452.05787115332
-25.1,6451.99972398381
-25.09,6451.9415768143
-25.08,6451.88342964478
-25.07,6451.82528247527
-25.06,6451.76713530576
-25.05,6451.70898813625
-25.04,6451.65084096674
-25.03,6451.59261007077
-25.02,6451.53435948058
-25.01,6451.47610889039
-25,6451.41785830019
-24.99,6451.35960771
-24.98,6451.30135711981
-24.97,6451.24310652961
-24.96,6451.18485593942
-24.95,6451.12660534923
-24.94,6451.06833175268
-24.93,6451.00997835337
-24.92,6450.95162495406
-24.91,6450.89327155475
-24.9,6450.83491815544
-24.89,6450.77656475613
-24.88,6450.71821135682
-24.87,6450.65985795751
-24.86,6450.6015045582
-24.85,6450.54315115888
-24.84,6450.48473256175
-24.83,6450.42627696877
-24.82,6450.36782137579
-24.81,6450.30936578281
-24.8,6450.25091018983
-24.79,6450.19245459685
-24.78,6450.13399900387
-24.77,6450.07554341089
-24.76,6450.01708781791
-24.75,6449.9586269239
-24.74,6449.90006975657
-24.73,6449.84151258923
-24.72,6449.7829554219
-24.71,6449.72439825456
-24.7,6449.66584108723
-24.69,6449.60728391989
-24.68,6449.54872675256
-24.67,6449.49016958522
-24.66,6449.43161241788
-24.65,6449.37300816749
-24.64,6449.31435004897
-24.63,6449.25569193044
-24.62,6449.19703381191
-24.61,6449.13837569338
-24.6,6449.07971757486
-24.59,6449.02105945633
-24.58,6448.9624013378
-24.57,6448.90374321928
-24.56,6448.84508510075
-24.55,6448.78633863674
-24.54,6448.72758019401
-24.53,6448.66882175129
-24.52,6448.61006330856
-24.51,6448.55130486583
-24.5,6448.49254642311
-24.49,6448.43378798038
-24.48,6448.37502953766
-24.47,6448.31627109493
-24.46,6448.25748326203
-24.45,6448.19862512591
-24.44,6448.13976698979
-24.43,6448.08090885366
-24.42,6448.02205071754
-24.41,6447.96319258141
-24.4,6447.90433444529
-24.39,6447.84547630916
-24.38,6447.78661817304
-24.37,6447.72776003692
-24.36,6447.66883166699
-24.35,6447.60987447206
-24.34,6447.55091727713
-24.33,6447.4919600822
-24.32,6447.43300288727
-24.31,6447.37404569234
-24.3,6447.31508849741
-24.29,6447.25613130248
-24.28,6447.19717410755
-24.27,6447.13820478557
-24.26,6447.0791491702
-24.25,6447.02009355483
-24.24,6446.96103793946
-24.23,6446.90198232409
-24.22,6446.84292670871
-24.21,6446.78387109335
-24.2,6446.72481547798
-24.19,6446.66575986261
-24.18,6446.60670424724
-24.17,6446.54759608359
-24.16,6446.48844268989
-24.15,6446.4292892962
-24.14,6446.3701359025
-24.13,6446.3109825088
-24.12,6446.25182911511
-24.11,6446.19267572141
-24.1,6446.13352232772
-24.09,6446.07436893402
-24.08,6446.01521554032
-24.07,6445.95596971262
-24.06,6445.89671918645
-24.05,6445.83746866027
-24.04,6445.7782181341
-24.03,6445.71896760792
-24.02,6445.65971708174
-24.01,6445.60046655557
-24,6445.54121602939
-23.99,6445.48196550322
-23.98,6445.42267968032
-23.97,6445.36333267123
-23.96,6445.30398566213
-23.95,6445.24463865303
-23.94,6445.18529164393
-23.93,6445.12594463483
-23.92,6445.06659762574
-23.91,6445.00725061664
-23.9,6444.94790360754
-23.89,6444.88855659844
-23.88,6444.82913483841
-23.87,6444.76969199964
-23.86,6444.71024916087
-23.85,6444.6508063221
-23.84,6444.59136348333
-23.83,6444.53192064455
-23.82,6444.47247780578
-23.81,6444.41303496701
-23.8,6444.35359212824
-23.79,6444.29413080262
-23.78,6444.23459279109
-23.77,6444.17505477956
-23.76,6444.11551676803
-23.75,6444.0559787565
-23.74,6443.99644074497
-23.73,6443.93690273344
-23.72,6443.87736472191
-23.71,6443.81782671038
-23.7,6443.75828869886
-23.69,6443.69869318131
-23.68,6443.63906065759
-23.67,6443.57942813387
-23.66,6443.51979561015
-23.65,6443.46016308643
-23.64,6443.40053056271
-23.63,6443.34089803899
-23.62,6443.28126551527
-23.61,6443.22163299155
-23.6,6443.16199834157
-23.59,6443.10227196985
-23.58,6443.04254559814
-23.57,6442.98281922642
-23.56,6442.9230928547
-23.55,6442.86336648299
-23.54,6442.80364011127
-23.53,6442.74391373955
-23.52,6442.68418736784
-23.51,6442.62446099612
-23.5,6442.56469391751
-23.49,6442.5048743656
-23.48,6442.44505481368
-23.47,6442.38523526177
-23.46,6442.32541570986
-23.45,6442.26559615794
-23.44,6442.20577660603
-23.43,6442.14595705411
-23.42,6442.0861375022
-23.41,6442.02631795029
-23.4,6441.96641966711
-23.39,6441.90650760638
-23.38,6441.84659554565
-23.37,6441.78668348493
-23.36,6441.7267714242
-23.35,6441.66685936348
-23.34,6441.60694730275
-23.33,6441.54703524202
-23.32,6441.4871231813
-23.31,6441.42718675949
-23.3,6441.3671828649
-23.29,6441.3071789703
-23.28,6441.24717507571
-23.27,6441.18717118112
-23.26,6441.12716728653
-23.25,6441.06716339193
-23.24,6441.00715949734
-23.23,6440.94715560275
-23.22,6440.88715170816
-23.21,6440.82708587539
-23.2,6440.76699082542
-23.19,6440.70689577545
-23.18,6440.64680072548
-23.17,6440.58670567551
-23.16,6440.52661062553
-23.15,6440.46651557556
-23.14,6440.40642052559
-23.13,6440.34632547562
-23.12,6440.28622194968
-23.11,6440.22603642633
-23.1,6440.16585090298
-23.09,6440.10566537964
-23.08,6440.04547985629
-23.07,6439.98529433295
-23.06,6439.9251088096
-23.05,6439.86492328625
-23.04,6439.80473776291
-23.03,6439.74455223956
-23.02,6439.68432111382
-23.01,6439.6240458026
-23,6439.56377049138
-22.99,6439.50349518016
-22.98,6439.44321986894
-22.97,6439.38294455772
-22.96,6439.3226692465
-22.95,6439.26239393528
-22.94,6439.20211862406
-22.93,6439.14184331284
-22.92,6439.08148584388
-22.91,6439.02112143376
-22.9,6438.96075702364
-22.89,6438.90039261351
-22.88,6438.84002820339
-22.87,6438.77966379327
-22.86,6438.71929938315
-22.85,6438.65893497303
-22.84,6438.59857056291
-22.83,6438.53817642154
-22.82,6438.47772360494
-22.81,6438.41727078834
-22.8,6438.35681797174
-22.79,6438.29636515514
-22.78,6438.23591233854
-22.77,6438.17545952194
-22.76,6438.11500670534
-22.75,6438.05455388874
-22.74,6437.99410107214
-22.73,6437.93358242807
-22.72,6437.87304190084
-22.71,6437.81250137361
-22.7,6437.75196084638
-22.69,6437.69142031915
-22.68,6437.63087979192
-22.67,6437.57033926468
-22.66,6437.50979873745
-22.65,6437.44925821022
-22.64,6437.38870335109
-22.63,6437.32807581248
-22.62,6437.26744827387
-22.61,6437.20682073526
-22.6,6437.14619319665
-22.59,6437.08556565804
-22.58,6437.02493811943
-22.57,6436.96431058082
-22.56,6436.90368304221
-22.55,6436.8430555036
-22.54,6436.78237799925
-22.53,6436.72166415189
-22.52,6436.66095030453
-22.51,6436.60023645718
-22.5,6436.53952260982
-22.49,6436.47880876246
-22.48,6436.4180949151
-22.47,6436.35738106774
-22.46,6436.29666722038
-22.45,6436.23595337302
-22.44,6436.17515451148
-22.43,6436.11435506136
-22.42,6436.05355561124
-22.41,6435.99275616112
-22.4,6435.931956711
-22.39,6435.87115726087
-22.38,6435.81035781075
-22.37,6435.74955836063
-22.36,6435.68875891051
-22.35,6435.62792488074
-22.34,6435.56704053718
-22.33,6435.50615619361
-22.32,6435.44527185004
-22.31,6435.38438750647
-22.3,6435.3235031629
-22.29,6435.26261881933
-22.28,6435.20173447576
-22.27,6435.14085013219
-22.26,6435.07996578862
-22.25,6435.01901228751
-22.24,6434.95804376312
-22.23,6434.89707523873
-22.22,6434.83610671434
-22.21,6434.77513818994
-22.2,6434.71416966555
-22.19,6434.65320114116
-22.18,6434.59223261676
-22.17,6434.53126409237
-22.16,6434.47027589186
-22.15,6434.40922390255
-22.14,6434.34817191323
-22.13,6434.28711992392
-22.12,6434.22606793461
-22.11,6434.1650159453
-22.1,6434.10396395599
-22.09,6434.04291196668
-22.08,6433.98185997736
-22.07,6433.92080798805
-22.06,6433.8597022184
-22.05,6433.79856748333
-22.04,6433.73743274826
-22.03,6433.67629801319
-22.02,6433.61516327812
-22.01,6433.55402854306
-22,6433.49289380799
-21.99,6433.43175907292
-21.98,6433.37062433785
-21.97,6433.30948434078
-21.96,6433.24826758235
-21.95,6433.18705082392
-21.94,6433.12583406549
-21.93,6433.06461730706
-21.92,6433.00340054863
-21.91,6432.9421837902
-21.9,6432.88096703177
-21.89,6432.81975027334
-21.88,6432.75853351491
-21.87,6432.69727786704
-21.86,6432.63597981085
-21.85,6432.57468175466
-21.84,6432.51338369847
-21.83,6432.45208564228
-21.82,6432.39078758609
-21.81,6432.3294895299
-21.8,6432.26819147371
-21.79,6432.20689341752
-21.78,6432.14559536133
-21.77,6432.08422539219
-21.76,6432.02284676702
-21.75,6431.96146814186
-21.74,6431.90008951669
-21.73,6431.83871089152
-21.72,6431.77733226636
-21.71,6431.71595364119
-21.7,6431.65457501603
-21.69,6431.59319639086
-21.68,6431.53179327413
-21.67,6431.47033481193
-21.66,6431.40887634972
-21.65,6431.34741788752
-21.64,6431.28595942532
-21.63,6431.22450096311
-21.62,6431.16304250091
-21.61,6431.10158403871
-21.6,6431.0401255765
-21.59,6430.9786671143
-21.58,6430.91715162155
-21.57,6430.85561405738
-21.56,6430.79407649321
-21.55,6430.73253892904
-21.54,6430.67100136487
-21.53,6430.6094638007
-21.52,6430.54792623653
