"Time","D3"
-46.17,-0.0609897936608344
-46.16,-0.0609897345165255
-46.15,-0.0609896753722167
-46.14,-0.0609896162279078
-46.13,-0.060989557083599
-46.12,-0.0609894979392901
-46.11,-0.0609894387949813
-46.1,-0.0609893796506724
-46.09,-0.0609893205063636
-46.08,-0.0609892613620547
-46.07,-0.0609892022177459
-46.06,-0.0609891424265573
-46.05,-0.0609890818366455
-46.04,-0.0609890212467337
-46.03,-0.0609889606568218
-46.02,-0.06098890006691
-46.01,-0.0609888394769982
-46,-0.0609887788870864
-45.99,-0.0609887182971746
-45.98,-0.0609886577072628
-45.97,-0.060988597117351
-45.96,-0.0609885365274392
-45.95,-0.0609884754820038
-45.94,-0.0609884134135012
-45.93,-0.0609883513449986
-45.92,-0.060988289276496
-45.91,-0.0609882272079934
-45.9,-0.0609881651394908
-45.89,-0.0609881030709882
-45.88,-0.0609880410024856
-45.87,-0.060987978933983
-45.86,-0.0609879168654804
-45.85,-0.0609878547969778
-45.84,-0.0609877924733882
-45.83,-0.0609877288926151
-45.82,-0.060987665311842
-45.81,-0.0609876017310689
-45.8,-0.0609875381502957
-45.79,-0.0609874745695226
-45.78,-0.0609874109887495
-45.77,-0.0609873474079764
-45.76,-0.0609872838272033
-45.75,-0.0609872202464301
-45.74,-0.060987156665657
-45.73,-0.0609870930396029
-45.72,-0.0609870279121747
-45.71,-0.0609869627847464
-45.7,-0.0609868976573181
-45.69,-0.0609868325298899
-45.68,-0.0609867674024616
-45.67,-0.0609867022750333
-45.66,-0.060986637147605
-45.65,-0.0609865720201768
-45.64,-0.0609865068927485
-45.63,-0.0609864417653202
-45.62,-0.060986376637892
-45.61,-0.0609863101028964
-45.6,-0.0609862433937102
-45.59,-0.0609861766845241
-45.58,-0.0609861099753379
-45.57,-0.0609860432661517
-45.56,-0.0609859765569655
-45.55,-0.0609859098477794
-45.54,-0.0609858431385932
-45.53,-0.060985776429407
-45.52,-0.0609857097202208
-45.51,-0.0609856430110347
-45.5,-0.0609855750878878
-45.49,-0.0609855067611094
-45.48,-0.060985438434331
-45.47,-0.0609853701075526
-45.46,-0.0609853017807742
