"Time","D10"
-46.17,-0.164956317120546
-46.16,-0.164945836176812
-46.15,-0.164935355233078
-46.14,-0.164924874289344
-46.13,-0.16491439334561
-46.12,-0.164903912401876
-46.11,-0.164893431458142
-46.1,-0.164882950514408
-46.09,-0.164872469570674
-46.08,-0.16486198862694
-46.07,-0.164851507683206
-46.06,-0.164840976396984
-46.05,-0.164830382951274
-46.04,-0.164819789505564
-46.03,-0.164809196059855
-46.02,-0.164798602614145
-46.01,-0.164788009168435
-46,-0.164777415722726
-45.99,-0.164766822277016
-45.98,-0.164756228831306
-45.97,-0.164745635385597
-45.96,-0.164735041939887
-45.95,-0.16472441357302
-45.94,-0.164713706776196
-45.93,-0.164702999979372
-45.92,-0.164692293182548
-45.91,-0.164681586385724
-45.9,-0.1646708795889
-45.89,-0.164660172792076
-45.88,-0.164649465995252
-45.87,-0.164638759198428
-45.86,-0.164628052401604
-45.85,-0.16461734560478
-45.84,-0.164606619544626
-45.83,-0.164595798546094
-45.82,-0.164584977547561
-45.81,-0.164574156549028
-45.8,-0.164563335550495
-45.79,-0.164552514551963
-45.78,-0.16454169355343
-45.77,-0.164530872554897
-45.76,-0.164520051556364
-45.75,-0.164509230557832
-45.74,-0.164498409559299
-45.73,-0.164487585192372
-45.72,-0.164476649140151
-45.71,-0.164465713087929
-45.7,-0.164454777035708
-45.69,-0.164443840983486
-45.68,-0.164432904931265
-45.67,-0.164421968879044
-45.66,-0.164411032826822
-45.65,-0.164400096774601
-45.64,-0.164389160722379
-45.63,-0.164378224670158
-45.62,-0.164367288617937
-45.61,-0.164356249422953
-45.6,-0.164345197463749
-45.59,-0.164334145504545
-45.58,-0.164323093545341
-45.57,-0.164312041586137
-45.56,-0.164300989626933
-45.55,-0.164289937667729
-45.54,-0.164278885708525
-45.53,-0.164267833749321
-45.52,-0.164256781790116
-45.51,-0.164245729830912
-45.5,-0.164234590245235
-45.49,-0.164223421524513
-45.48,-0.16421225280379
-45.47,-0.164201084083067
-45.46,-0.164189915362344
-45.45,-0.164178746641622
-45.44,-0.164167577920899
-45.43,-0.164156409200176
-45.42,-0.164145240479453
-45.41,-0.16413407175873
-45.4,-0.164122903038008
-45.39,-0.164111662444634
-45.38,-0.164100376106688
-45.37,-0.164089089768741
-45.36,-0.164077803430795
-45.35,-0.164066517092849
-45.34,-0.164055230754902
-45.33,-0.164043944416956
-45.32,-0.16403265807901
-45.31,-0.164021371741063
-45.3,-0.164010085403117
-45.29,-0.16399879906517
-45.28,-0.163987456846452
-45.27,-0.163976052034482
-45.26,-0.163964647222513
-45.25,-0.163953242410543
-45.24,-0.163941837598574
-45.23,-0.163930432786604
-45.22,-0.163919027974635
-45.21,-0.163907623162665
-45.2,-0.163896218350695
-45.19,-0.163884813538726
-45.18,-0.163873408726756
-45.17,-0.163861964264432
-45.16,-0.16385044012062
-45.15,-0.163838915976808
-45.14,-0.163827391832996
-45.13,-0.163815867689184
-45.12,-0.163804343545371
-45.11,-0.163792819401559
-45.1,-0.163781295257747
-45.09,-0.163769771113935
-45.08,-0.163758246970123
-45.07,-0.16374672282631
-45.06,-0.163735175501542
-45.05,-0.163723531167124
-45.04,-0.163711886832706
-45.03,-0.163700242498288
-45.02,-0.16368859816387
-45.01,-0.163676953829452
-45,-0.163665309495033
-44.99,-0.163653665160615
-44.98,-0.163642020826197
-44.97,-0.163630376491779
-44.96,-0.163618732157361
-44.95,-0.163607081350765
-44.94,-0.16359531596611
-44.93,-0.163583550581456
-44.92,-0.163571785196801
-44.91,-0.163560019812147
-44.9,-0.163548254427493
-44.89,-0.163536489042838
-44.88,-0.163524723658184
-44.87,-0.16351295827353
-44.86,-0.163501192888875
-44.85,-0.163489427504221
-44.84,-0.163477662119566
-44.83,-0.163465785300591
-44.82,-0.16345389800528
-44.81,-0.16344201070997
-44.8,-0.16343012341466
-44.79,-0.16341823611935
-44.78,-0.16340634882404
-44.77,-0.163394461528729
-44.76,-0.163382574233419
-44.75,-0.163370686938109
-44.74,-0.163358799642799
-44.73,-0.163346912347489
-44.72,-0.163334929945287
-44.71,-0.163322919878191
-44.7,-0.163310909811095
-44.69,-0.163298899743998
-44.68,-0.163286889676902
-44.67,-0.163274879609806
-44.66,-0.16326286954271
-44.65,-0.163250859475613
-44.64,-0.163238849408517
-44.63,-0.163226839341421
-44.62,-0.163214829274325
-44.61,-0.163202740667452
-44.6,-0.163190606966809
-44.59,-0.163178473266165
-44.58,-0.163166339565522
-44.57,-0.163154205864878
-44.56,-0.163142072164235
-44.55,-0.163129938463591
-44.54,-0.163117804762948
-44.53,-0.163105671062304
-44.52,-0.163093537361661
-44.51,-0.163081403661017
-44.5,-0.1630692082277
-44.49,-0.163056950031198
-44.48,-0.163044691834696
-44.47,-0.163032433638193
-44.46,-0.163020175441691
-44.45,-0.163007917245188
-44.44,-0.162995659048686
-44.43,-0.162983400852183
-44.42,-0.162971142655681
-44.41,-0.162958884459178
-44.4,-0.162946626262676
-44.39,-0.162934323380851
-44.38,-0.162921939825709
-44.37,-0.162909556270567
-44.36,-0.162897172715424
-44.35,-0.162884789160282
-44.34,-0.16287240560514
-44.33,-0.162860022049997
-44.32,-0.162847638494855
-44.31,-0.162835254939713
-44.3,-0.16282287138457
-44.29,-0.162810487829428
-44.28,-0.162798076876776
-44.27,-0.162785567099826
-44.26,-0.162773057322876
-44.25,-0.162760547545926
-44.24,-0.162748037768977
-44.23,-0.162735527992027
-44.22,-0.162723018215077
-44.21,-0.162710508438127
-44.2,-0.162697998661177
-44.19,-0.162685488884227
-44.18,-0.162672979107277
-44.17,-0.16266045946126
-44.16,-0.162647822599031
-44.15,-0.162635185736802
-44.14,-0.162622548874574
-44.13,-0.162609912012345
-44.12,-0.162597275150116
-44.11,-0.162584638287887
-44.1,-0.162572001425658
-44.09,-0.162559364563429
-44.08,-0.1625467277012
-44.07,-0.162534090838971
