"Time","Right.Hippocampus"
-31.73,2934.57321979672
-31.72,2934.53989095412
-31.71,2934.50656211153
-31.7,2934.47323326894
-31.69,2934.43990442635
-31.68,2934.40657558375
-31.67,2934.37324674116
-31.66,2934.33991789857
-31.65,2934.30657296624
-31.64,2934.27317397971
-31.63,2934.23977499319
-31.62,2934.20637600666
-31.61,2934.17297702014
-31.6,2934.13957803361
-31.59,2934.10617904709
-31.58,2934.07278006056
-31.57,2934.03938107404
-31.56,2934.00598208751
-31.55,2933.97253805916
-31.54,2933.93906908706
-31.53,2933.90560011496
-31.52,2933.87213114287
-31.51,2933.83866217077
-31.5,2933.80519319867
-31.49,2933.77172422657
-31.48,2933.73825525447
-31.47,2933.70478628238
-31.46,2933.67131327485
-31.45,2933.63777447715
-31.44,2933.60423567945
-31.43,2933.57069688174
-31.42,2933.53715808404
-31.41,2933.50361928634
-31.4,2933.47008048864
-31.39,2933.43654169094
-31.38,2933.40300289324
-31.37,2933.36946409554
-31.36,2933.33589241652
-31.35,2933.3022839548
-31.34,2933.26867549308
-31.33,2933.23506703136
-31.32,2933.20145856964
-31.31,2933.16785010792
-31.3,2933.1342416462
-31.29,2933.10063318448
-31.28,2933.06702472276
-31.27,2933.03341626104
-31.26,2932.99974620739
-31.25,2932.96606824485
-31.24,2932.9323902823
-31.23,2932.89871231976
-31.22,2932.86503435721
-31.21,2932.83135639467
-31.2,2932.79767843212
-31.19,2932.76400046958
-31.18,2932.73032250703
-31.17,2932.69662371526
-31.16,2932.66287641669
-31.15,2932.62912911812
-31.14,2932.59538181956
-31.13,2932.56163452099
-31.12,2932.52788722242
-31.11,2932.49413992385
-31.1,2932.46039262529
-31.09,2932.42664532672
-31.08,2932.39289802815
-31.07,2932.3591012999
-31.06,2932.32528483172
-31.05,2932.29146836355
-31.04,2932.25765189537
-31.03,2932.22383542719
-31.02,2932.19001895901
-31.01,2932.15620249083
-31,2932.12238602266
-30.99,2932.08856955448
-30.98,2932.05474419743
-30.97,2932.02085872766
-30.96,2931.98697325789
-30.95,2931.95308778812
-30.94,2931.91920231835
-30.93,2931.88531684858
-30.92,2931.85143137881
-30.91,2931.81754590904
-30.9,2931.78366043927
-30.89,2931.7497749695
-30.88,2931.71585212212
-30.87,2931.68189782038
-30.86,2931.64794351864
-30.85,2931.61398921691
-30.84,2931.58003491517
-30.83,2931.54608061343
-30.82,2931.51212631169
-30.81,2931.47817200996
-30.8,2931.44421770822
-30.79,2931.41026340648
-30.78,2931.37624338045
-30.77,2931.34222041797
-30.76,2931.3081974555
-30.75,2931.27417449302
-30.74,2931.24015153055
-30.73,2931.20612856807
-30.72,2931.17210560559
-30.71,2931.13808264312
-30.7,2931.10405968064
-30.69,2931.07001127914
-30.68,2931.03591982876
-30.67,2931.00182837838
-30.66,2930.96773692799
-30.65,2930.93364547761
-30.64,2930.89955402723
-30.63,2930.86546257684
-30.62,2930.83137112646
-30.61,2930.79727967608
-30.6,2930.7631882257
-30.59,2930.72904310525
-30.58,2930.6948833414
-30.57,2930.66072357754
-30.56,2930.62656381368
-30.55,2930.59240404983
-30.54,2930.55824428597
-30.53,2930.52408452212
-30.52,2930.48992475826
-30.51,2930.4557649944
-30.5,2930.42159161331
-30.49,2930.38736371202
-30.48,2930.35313581072
-30.47,2930.31890790942
-30.46,2930.28468000813
-30.45,2930.25045210683
-30.44,2930.21622420553
-30.43,2930.18199630424
-30.42,2930.14776840294
-30.41,2930.11354050165
-30.4,2930.07927086928
-30.39,2930.04497500817
-30.38,2930.01067914707
-30.37,2929.97638328596
-30.36,2929.94208742486
-30.35,2929.90779156375
-30.34,2929.87349570264
-30.33,2929.83919984154
-30.32,2929.80490398043
-30.31,2929.77060620379
-30.3,2929.73624256211
-30.29,2929.70187892042
-30.28,2929.66751527873
-30.27,2929.63315163705
-30.26,2929.59878799536
-30.25,2929.56442435367
-30.24,2929.53006071199
-30.23,2929.4956970703
-30.22,2929.46133342862
-30.21,2929.4269398763
-30.2,2929.39250863486
-30.19,2929.35807739341
-30.18,2929.32364615197
-30.17,2929.28921491052
-30.16,2929.25478366908
-30.15,2929.22035242763
-30.14,2929.18592118619
-30.13,2929.15148994474
-30.12,2929.1170587033
-30.11,2929.08256970729
-30.1,2929.04807104851
-30.09,2929.01357238972
-30.08,2928.97907373093
-30.07,2928.94457507214
-30.06,2928.91007641336
-30.05,2928.87557775457
-30.04,2928.84107909578
-30.03,2928.80658043699
-30.02,2928.77206356619
-30.01,2928.73749767406
-30,2928.70293178194
-29.99,2928.66836588982
-29.98,2928.63379999769
-29.97,2928.59923410557
-29.96,2928.56466821344
-29.95,2928.53010232132
-29.94,2928.4955364292
-29.93,2928.46097053707
-29.92,2928.42635871165
-29.91,2928.39172577179
-29.9,2928.35709283192
-29.89,2928.32245989206
-29.88,2928.28782695219
-29.87,2928.25319401233
-29.86,2928.21856107247
-29.85,2928.1839281326
-29.84,2928.14929519274
-29.83,2928.11465561435
-29.82,2928.07995581393
-29.81,2928.04525601351
-29.8,2928.01055621308
-29.79,2927.97585641266
-29.78,2927.94115661224
-29.77,2927.90645681182
-29.76,2927.8717570114
-29.75,2927.83705721098
-29.74,2927.80235741055
-29.73,2927.76762337452
-29.72,2927.73285690231
-29.71,2927.6980904301
-29.7,2927.66332395789
-29.69,2927.62855748567
-29.68,2927.59379101346
-29.67,2927.55902454125
-29.66,2927.52425806904
-29.65,2927.48949159683
-29.64,2927.45472512462
-29.63,2927.41989697755
-29.62,2927.3850640239
-29.61,2927.35023107025
-29.6,2927.3153981166
-29.59,2927.28056516295
-29.58,2927.2457322093
-29.57,2927.21089925565
-29.56,2927.176066302
-29.55,2927.14123334835
-29.54,2927.10637772992
-29.53,2927.07147848676
-29.52,2927.0365792436
-29.51,2927.00168000045
-29.5,2926.96678075729
-29.49,2926.93188151413
-29.48,2926.89698227098
-29.47,2926.86208302782
-29.46,2926.82718378466
-29.45,2926.79228454151
-29.44,2926.75733532239
-29.43,2926.72236998324
-29.42,2926.68740464409
-29.41,2926.65243930493
-29.4,2926.61747396578
-29.39,2926.58250862663
-29.38,2926.54754328747
-29.37,2926.51257794832
-29.36,2926.47761260916
-29.35,2926.44263604594
-29.34,2926.40760480588
-29.33,2926.37257356581
-29.32,2926.33754232575
-29.31,2926.30251108569
-29.3,2926.26747984562
-29.29,2926.23244860556
-29.28,2926.19741736549
-29.27,2926.16238612543
-29.26,2926.12735488536
-29.25,2926.09228523965
-29.24,2926.05718829534
-29.23,2926.02209135102
-29.22,2925.98699440671
-29.21,2925.9518974624
-29.2,2925.91680051808
-29.19,2925.88170357377
-29.18,2925.84660662945
-29.17,2925.81150968514
-29.16,2925.77641274082
-29.15,2925.74125037377
-29.14,2925.70608792343
-29.13,2925.6709254731
-29.12,2925.63576302277
-29.11,2925.60060057243
-29.1,2925.5654381221
-29.09,2925.53027567176
-29.08,2925.49511322143
-29.07,2925.4599507711
-29.06,2925.42476135358
-29.05,2925.38953359703
-29.04,2925.35430584048
-29.03,2925.31907808393
-29.02,2925.28385032737
-29.01,2925.24862257082
-29,2925.21339481427
-28.99,2925.17816705771
-28.98,2925.14293930116
-28.97,2925.10771154461
-28.96,2925.07242993723
-28.95,2925.03713707583
-28.94,2925.00184421442
-28.93,2924.96655135301
-28.92,2924.93125849161
-28.91,2924.8959656302
-28.9,2924.8606727688
-28.89,2924.82537990739
-28.88,2924.79008704599
-28.87,2924.75477852079
-28.86,2924.71942075746
-28.85,2924.68406299413
-28.84,2924.64870523081
-28.83,2924.61334746748
-28.82,2924.57798970415
-28.81,2924.54263194082
-28.8,2924.5072741775
-28.79,2924.47191641417
-28.78,2924.43655865084
-28.77,2924.40115847503
-28.76,2924.36573601427
-28.75,2924.33031355352
-28.74,2924.29489109276
-28.73,2924.259468632
-28.72,2924.22404617124
-28.71,2924.18862371048
-28.7,2924.15320124972
-28.69,2924.11777878896
-28.68,2924.08235182949
-28.67,2924.04686487735
-28.66,2924.01137792521
-28.65,2923.97589097306
-28.64,2923.94040402092
-28.63,2923.90491706878
-28.62,2923.86943011664
-28.61,2923.8339431645
-28.6,2923.79845621236
-28.59,2923.76296926022
-28.58,2923.72745119714
-28.57,2923.69189996122
-28.56,2923.65634872531
-28.55,2923.62079748939
-28.54,2923.58524625347
-28.53,2923.54969501755
-28.52,2923.51414378164
-28.51,2923.47859254572
-28.5,2923.4430413098
-28.49,2923.40749007389
-28.48,2923.37188128818
-28.47,2923.33626597764
-28.46,2923.30065066711
-28.45,2923.26503535657
-28.44,2923.22942004603
-28.43,2923.1938047355
-28.42,2923.15818942496
-28.41,2923.12257411442
-28.4,2923.08695880389
-28.39,2923.05132354393
-28.38,2923.01564436948
-28.37,2922.97996519503
-28.36,2922.94428602058
-28.35,2922.90860684613
-28.34,2922.87292767168
-28.33,2922.83724849723
-28.32,2922.80156932278
-28.31,2922.76589014833
-28.3,2922.73021097388
-28.29,2922.69448555144
-28.28,2922.65874272533
-28.27,2922.62299989922
-28.26,2922.58725707311
-28.25,2922.55151424701
-28.24,2922.5157714209
-28.23,2922.48002859479
-28.22,2922.44428576868
-28.21,2922.40854294257
-28.2,2922.37279118535
-28.19,2922.33698492138
-28.18,2922.30117865741
-28.17,2922.26537239343
-28.16,2922.22956612946
-28.15,2922.19375986549
-28.14,2922.15795360152
-28.13,2922.12214733755
-28.12,2922.08634107358
-28.11,2922.05053480961
-28.1,2922.01469345771
-28.09,2921.97882397122
-28.08,2921.94295448472
-28.07,2921.90708499822
-28.06,2921.87121551173
-28.05,2921.83534602523
-28.04,2921.79947653873
-28.03,2921.76360705224
-28.02,2921.72773756574
-28.01,2921.69186807925
-28,2921.6559375279
-27.99,2921.62000503575
-27.98,2921.5840725436
-27.97,2921.54814005145
-27.96,2921.51220755931
-27.95,2921.47627506716
-27.94,2921.44034257501
-27.93,2921.40441008287
-27.92,2921.36847759072
-27.91,2921.33252102581
-27.9,2921.29652574642
-27.89,2921.26053046704
-27.88,2921.22453518765
-27.87,2921.18853990826
-27.86,2921.15254462887
-27.85,2921.11654934948
-27.84,2921.08055407009
-27.83,2921.04455879071
-27.82,2921.00856351132
-27.81,2920.97251832776
-27.8,2920.93646048107
-27.79,2920.90040263438
-27.78,2920.86434478769
-27.77,2920.828286941
-27.76,2920.79222909431
-27.75,2920.75617124762
-27.74,2920.72011340093
-27.73,2920.68405555423
-27.72,2920.64798450186
-27.71,2920.61186430933
-27.7,2920.57574411681
-27.69,2920.53962392428
-27.68,2920.50350373175
-27.67,2920.46738353923
-27.66,2920.4312633467
-27.65,2920.39514315417
-27.64,2920.35902296165
-27.63,2920.32290276912
-27.62,2920.28674368651
-27.61,2920.25056137113
-27.6,2920.21437905576
-27.59,2920.17819674039
-27.58,2920.14201442502
-27.57,2920.10583210965
-27.56,2920.06964979427
-27.55,2920.0334674789
-27.54,2919.99728516353
-27.53,2919.96110035831
-27.52,2919.92485614461
-27.51,2919.8886119309
-27.5,2919.8523677172
-27.49,2919.81612350349
-27.48,2919.77987928978
-27.47,2919.74363507608
-27.46,2919.70739086237
-27.45,2919.67114664866
-27.44,2919.63490243496
-27.43,2919.59863019548
-27.42,2919.56232430947
-27.41,2919.52601842345
-27.4,2919.48971253744
-27.39,2919.45340665143
-27.38,2919.41710076541
-27.37,2919.3807948794
-27.36,2919.34448899339
-27.35,2919.30818310737
-27.34,2919.27187722136
-27.33,2919.23551796221
-27.32,2919.19915063143
-27.31,2919.16278330065
-27.3,2919.12641596987
-27.29,2919.09004863909
-27.28,2919.05368130831
-27.27,2919.01731397753
-27.26,2918.98094664675
-27.25,2918.94457931597
-27.24,2918.90819467084
-27.23,2918.87176612434
-27.22,2918.83533757785
-27.21,2918.79890903135
-27.2,2918.76248048486
-27.19,2918.72605193836
-27.18,2918.68962339187
-27.17,2918.65319484537
-27.16,2918.61676629888
-27.15,2918.58033775239
-27.14,2918.54386669635
-27.13,2918.50737716469
-27.12,2918.47088763304
-27.11,2918.43439810138
-27.1,2918.39790856973
-27.09,2918.36141903808
-27.08,2918.32492950642
-27.07,2918.28843997477
-27.06,2918.25195044311
-27.05,2918.2154541525
-27.04,2918.17890386774
-27.03,2918.14235358298
-27.02,2918.10580329823
-27.01,2918.06925301347
-27,2918.03270272872
-26.99,2917.99615244396
-26.98,2917.95960215921
-26.97,2917.92305187445
-26.96,2917.8865015897
-26.95,2917.84991950442
-26.94,2917.81330870012
-26.93,2917.77669789582
-26.92,2917.74008709152
-26.91,2917.70347628722
-26.9,2917.66686548292
-26.89,2917.63025467862
-26.88,2917.59364387432
-26.87,2917.55703307002
-26.86,2917.52042226572
-26.85,2917.48375481423
-26.84,2917.44708372544
-26.83,2917.41041263664
-26.82,2917.37374154785
-26.81,2917.33707045905
-26.8,2917.30039937026
-26.79,2917.26372828146
-26.78,2917.22705719267
-26.77,2917.19038610387
-26.76,2917.15369376591
-26.75,2917.11696262916
-26.74,2917.08023149241
-26.73,2917.04350035567
-26.72,2917.00676921892
-26.71,2916.97003808217
-26.7,2916.93330694542
-26.69,2916.89657580867
-26.68,2916.85984467192
-26.67,2916.82311353517
-26.66,2916.78633645988
-26.65,2916.7495455132
-26.64,2916.71275456653
-26.63,2916.67596361985
-26.62,2916.63917267318
-26.61,2916.6023817265
-26.6,2916.56559077983
-26.59,2916.52879983315
-26.58,2916.49200888648
-26.57,2916.45520708123
-26.56,2916.41835656414
-26.55,2916.38150604704
-26.54,2916.34465552995
-26.53,2916.30780501286
-26.52,2916.27095449576
-26.51,2916.23410397867
-26.5,2916.19725346158
-26.49,2916.16040294448
-26.48,2916.12355242739
-26.47,2916.08666652107
-26.46,2916.04975667455
-26.45,2916.01284682802
-26.44,2915.9759369815
-26.43,2915.93902713497
-26.42,2915.90211728845
-26.41,2915.86520744192
-26.4,2915.8282975954
-26.39,2915.79138774887
-26.38,2915.75447727056
-26.37,2915.71750833706
-26.36,2915.68053940357
-26.35,2915.64357047008
-26.34,2915.60660153658
-26.33,2915.56963260309
-26.32,2915.53266366959
-26.31,2915.4956947361
-26.3,2915.4587258026
-26.29,2915.42175686911
-26.28,2915.38476293331
-26.27,2915.34773515677
-26.26,2915.31070738024
-26.25,2915.2736796037
-26.24,2915.23665182717
-26.23,2915.19962405063
-26.22,2915.1625962741
-26.21,2915.12556849756
-26.2,2915.08854072102
-26.19,2915.05151294449
-26.18,2915.01443599844
-26.17,2914.97734962426
-26.16,2914.94026325008
-26.15,2914.9031768759
-26.14,2914.86609050172
-26.13,2914.82900412754
-26.12,2914.79191775335
-26.11,2914.75483137917
-26.1,2914.71774500499
-26.09,2914.68064385
-26.08,2914.64349912503
-26.07,2914.60635440006
-26.06,2914.56920967509
-26.05,2914.53206495012
-26.04,2914.49492022514
-26.03,2914.45777550017
-26.02,2914.4206307752
-26.01,2914.38348605023
-26,2914.34634132526
-25.99,2914.309157816
-25.98,2914.27195498855
-25.97,2914.2347521611
-25.96,2914.19754933365
-25.95,2914.1603465062
-25.94,2914.12314367875
-25.93,2914.0859408513
-25.92,2914.04873802385
-25.91,2914.0115351964
-25.9,2913.97432764118
-25.89,2913.93706696102
-25.88,2913.89980628085
-25.87,2913.86254560069
-25.86,2913.82528492052
-25.85,2913.78802424036
-25.84,2913.75076356019
-25.83,2913.71350288003
-25.82,2913.67624219986
-25.81,2913.6389815197
-25.8,2913.60169227342
-25.79,2913.56437399175
-25.78,2913.52705571008
-25.77,2913.48973742841
-25.76,2913.45241914674
-25.75,2913.41510086507
-25.74,2913.3777825834
-25.73,2913.34046430173
-25.72,2913.30314602006
-25.71,2913.26582773839
-25.7,2913.22845726169
-25.69,2913.19108163117
-25.68,2913.15370600064
-25.67,2913.11633037012
-25.66,2913.0789547396
-25.65,2913.04157910908
-25.64,2913.00420347855
-25.63,2912.96682784803
-25.62,2912.92945221751
-25.61,2912.892058069
-25.6,2912.85462534372
-25.59,2912.81719261843
-25.58,2912.77975989315
-25.57,2912.74232716786
-25.56,2912.70489444258
-25.55,2912.6674617173
-25.54,2912.63002899201
-25.53,2912.59259626673
-25.52,2912.55516354144
-25.51,2912.51768883791
-25.5,2912.48019927339
-25.49,2912.44270970887
-25.48,2912.40522014435
-25.47,2912.36773057982
-25.46,2912.3302410153
-25.45,2912.29275145078
-25.44,2912.25526188626
-25.43,2912.21777232173
-25.42,2912.18027411432
-25.41,2912.14272796751
-25.4,2912.1051818207
-25.39,2912.06763567389
-25.38,2912.03008952708
-25.37,2911.99254338027
-25.36,2911.95499723346
-25.35,2911.91745108665
-25.34,2911.87990493984
-25.33,2911.84235879303
-25.32,2911.80478071311
-25.31,2911.76717824239
-25.3,2911.72957577167
-25.29,2911.69197330094
-25.28,2911.65437083022
-25.27,2911.6167683595
-25.26,2911.57916588878
-25.25,2911.54156341805
-25.24,2911.50396094733
-25.23,2911.46635847661
-25.22,2911.42870099799
-25.21,2911.39104246315
-25.2,2911.35338392831
-25.19,2911.31572539346
-25.18,2911.27806685862
-25.17,2911.24040832378
-25.16,2911.20274978893
-25.15,2911.16509125409
-25.14,2911.12743271925
-25.13,2911.08975212183
-25.12,2911.05203778407
-25.11,2911.01432344632
-25.1,2910.97660910856
-25.09,2910.9388947708
-25.08,2910.90118043304
-25.07,2910.86346609529
-25.06,2910.82575175753
-25.05,2910.78803741977
-25.04,2910.75032308202
-25.03,2910.71256378041
-25.02,2910.67479390235
-25.01,2910.63702402429
-25,2910.59925414623
-24.99,2910.56148426818
-24.98,2910.52371439012
-24.97,2910.48594451206
-24.96,2910.44817463401
-24.95,2910.41040475595
-24.94,2910.37262250831
-24.93,2910.33479735397
-24.92,2910.29697219963
-24.91,2910.25914704529
-24.9,2910.22132189095
-24.89,2910.18349673661
-24.88,2910.14567158227
-24.87,2910.10784642793
-24.86,2910.07002127359
-24.85,2910.03219611925
-24.84,2909.99433586891
-24.83,2909.9564557037
-24.82,2909.91857553849
-24.81,2909.88069537328
-24.8,2909.84281520808
-24.79,2909.80493504287
-24.78,2909.76705487766
-24.77,2909.72917471245
-24.76,2909.69129454724
-24.75,2909.65341152502
-24.74,2909.61547661575
-24.73,2909.57754170648
-24.72,2909.53960679721
-24.71,2909.50167188794
-24.7,2909.46373697867
-24.69,2909.4258020694
-24.68,2909.38786716013
-24.67,2909.34993225086
-24.66,2909.31199734159
-24.65,2909.27403702509
-24.64,2909.23604763995
-24.63,2909.19805825482
-24.62,2909.16006886968
-24.61,2909.12207948455
-24.6,2909.08409009941
-24.59,2909.04610071427
-24.58,2909.00811132914
-24.57,2908.970121944
-24.56,2908.93213255887
-24.55,2908.89409543968
-24.54,2908.85605184825
-24.53,2908.81800825683
-24.52,2908.7799646654
-24.51,2908.74192107398
-24.5,2908.70387748255
-24.49,2908.66583389113
-24.48,2908.6277902997
-24.47,2908.58974670828
-24.46,2908.55168721641
-24.45,2908.51358968965
-24.44,2908.47549216289
-24.43,2908.43739463613
-24.42,2908.39929710937
-24.41,2908.36119958261
-24.4,2908.32310205585
-24.39,2908.28500452908
-24.38,2908.24690700232
-24.37,2908.20880947556
-24.36,2908.17067390112
-24.35,2908.13252271135
-24.34,2908.09437152157
-24.33,2908.0562203318
-24.32,2908.01806914203
-24.31,2907.97991795225
-24.3,2907.94176676248
-24.29,2907.90361557271
-24.28,2907.86546438293
-24.27,2907.82730661469
-24.26,2907.7891020356
-24.25,2907.7508974565
-24.24,2907.7126928774
-24.23,2907.67448829831
-24.22,2907.63628371921
-24.21,2907.59807914012
-24.2,2907.55987456102
-24.19,2907.52166998192
-24.18,2907.48346540283
-24.17,2907.44523227892
-24.16,2907.40697458555
-24.15,2907.36871689219
-24.14,2907.33045919882
-24.13,2907.29220150545
-24.12,2907.25394381208
-24.11,2907.21568611871
-24.1,2907.17742842534
-24.09,2907.13917073197
-24.08,2907.1009130386
-24.07,2907.06260506323
-24.06,2907.02429453199
-24.05,2906.98598400075
-24.04,2906.94767346951
-24.03,2906.90936293827
-24.02,2906.87105240703
-24.01,2906.83274187579
-24,2906.79443134456
-23.99,2906.75612081332
-23.98,2906.71779105381
-23.97,2906.67942796245
-23.96,2906.6410648711
-23.95,2906.60270177974
-23.94,2906.56433868839
-23.93,2906.52597559703
-23.92,2906.48761250568
-23.91,2906.44924941432
-23.9,2906.41088632296
-23.89,2906.37252323161
-23.88,2906.33411935899
-23.87,2906.29570398661
-23.86,2906.25728861424
-23.85,2906.21887324186
-23.84,2906.18045786948
-23.83,2906.1420424971
-23.82,2906.10362712472
-23.81,2906.06521175235
-23.8,2906.02679637997
-23.79,2905.98837090673
-23.78,2905.94990353376
-23.77,2905.91143616079
-23.76,2905.87296878782
-23.75,2905.83450141486
-23.74,2905.79603404189
-23.73,2905.75756666892
-23.72,2905.71909929595
-23.71,2905.68063192298
-23.7,2905.64216455002
-23.69,2905.60366570869
-23.68,2905.56514661689
-23.67,2905.5266275251
-23.66,2905.4881084333
-23.65,2905.44958934151
-23.64,2905.41107024971
-23.63,2905.37255115792
-23.62,2905.33403206612
-23.61,2905.29551297433
-23.6,2905.25699271718
-23.59,2905.21842218965
-23.58,2905.17985166211
-23.57,2905.14128113458
-23.56,2905.10271060704
-23.55,2905.06414007951
-23.54,2905.02556955197
-23.53,2904.98699902444
-23.52,2904.94842849691
-23.51,2904.90985796937
-23.5,2904.87126509576
-23.49,2904.83264341689
-23.48,2904.79402173803
-23.47,2904.75540005916
-23.46,2904.7167783803
-23.45,2904.67815670143
-23.44,2904.63953502256
-23.43,2904.6009133437
-23.42,2904.56229166483
-23.41,2904.52366998596
-23.4,2904.48500501702
-23.39,2904.44633247254
-23.38,2904.40765992806
-23.37,2904.36898738358
-23.36,2904.33031483911
-23.35,2904.29164229463
-23.34,2904.25296975015
-23.33,2904.21429720567
-23.32,2904.1756246612
-23.31,2904.13693869956
-23.3,2904.0982155765
-23.29,2904.05949245344
-23.28,2904.02076933038
-23.27,2903.98204620732
-23.26,2903.94332308425
-23.25,2903.90459996119
-23.24,2903.86587683813
-23.23,2903.82715371507
-23.22,2903.78843059201
-23.21,2903.74967329777
-23.2,2903.71089988445
-23.19,2903.67212647113
-23.18,2903.63335305781
-23.17,2903.59457964449
-23.16,2903.55580623118
-23.15,2903.51703281786
-23.14,2903.47825940454
-23.13,2903.43948599122
-23.12,2903.40070789361
-23.11,2903.36188447966
-23.1,2903.3230610657
-23.09,2903.28423765175
-23.08,2903.2454142378
-23.07,2903.20659082385
-23.06,2903.16776740989
-23.05,2903.12894399594
-23.04,2903.09012058199
-23.03,2903.05129716804
-23.02,2903.012448507
-23.01,2902.97357538332
-23,2902.93470225965
-22.99,2902.89582913597
-22.98,2902.8569560123
-22.97,2902.81808288862
-22.96,2902.77920976495
-22.95,2902.74033664127
-22.94,2902.7014635176
-22.93,2902.66259039392
-22.92,2902.62367170254
-22.91,2902.58474916134
-22.9,2902.54582662013
-22.89,2902.50690407893
-22.88,2902.46798153772
-22.87,2902.42905899652
-22.86,2902.39013645531
-22.85,2902.35121391411
-22.84,2902.3122913729
-22.83,2902.27335231119
-22.82,2902.23438064593
-22.81,2902.19540898066
-22.8,2902.1564373154
-22.79,2902.11746565013
-22.78,2902.07849398486
-22.77,2902.0395223196
-22.76,2902.00055065433
-22.75,2901.96157898906
-22.74,2901.9226073238
-22.73,2901.88359901177
-22.72,2901.84457851718
-22.71,2901.80555802259
-22.7,2901.766537528
-22.69,2901.72751703341
-22.68,2901.68849653882
-22.67,2901.64947604423
-22.66,2901.61045554964
-22.65,2901.57143505505
-22.64,2901.53240656639
-22.63,2901.49333753848
-22.62,2901.45426851056
-22.61,2901.41519948265
-22.6,2901.37613045474
-22.59,2901.33706142682
-22.58,2901.29799239891
-22.57,2901.258923371
-22.56,2901.21985434308
-22.55,2901.18078531517
-22.54,2901.1416883625
-22.53,2901.10257109852
-22.52,2901.06345383454
-22.51,2901.02433657056
-22.5,2900.98521930658
-22.49,2900.9461020426
-22.48,2900.90698477862
-22.47,2900.86786751464
-22.46,2900.82875025066
-22.45,2900.78963298668
-22.44,2900.75046811474
-22.43,2900.7113029132
-22.42,2900.67213771166
-22.41,2900.63297251012
-22.4,2900.59380730858
-22.39,2900.55464210704
-22.38,2900.5154769055
-22.37,2900.47631170395
-22.36,2900.43714650241
-22.35,2900.39796189657
-22.34,2900.35874905721
-22.33,2900.31953621786
-22.32,2900.28032337851
-22.31,2900.24111053915
-22.3,2900.2018976998
-22.29,2900.16268486045
-22.28,2900.12347202109
-22.27,2900.08425918174
-22.26,2900.04504634238
-22.25,2900.00579461414
-22.24,2899.96653443796
-22.23,2899.92727426178
-22.22,2899.8880140856
-22.21,2899.84875390942
-22.2,2899.80949373324
-22.19,2899.77023355706
-22.18,2899.73097338088
-22.17,2899.6917132047
-22.16,2899.65244194052
-22.15,2899.61313472973
-22.14,2899.57382751894
-22.13,2899.53452030814
-22.12,2899.49521309735
-22.11,2899.45590588655
-22.1,2899.41659867576
-22.09,2899.37729146497
-22.08,2899.33798425417
-22.07,2899.29867704338
-22.06,2899.25933945981
-22.05,2899.21998551784
-22.04,2899.18063157587
-22.03,2899.1412776339
-22.02,2899.10192369193
-22.01,2899.06256974996
-22,2899.02321580799
-21.99,2898.98386186602
-21.98,2898.94450792405
-21.97,2898.9051510037
-21.96,2898.86575063521
-21.95,2898.82635026672
-21.94,2898.78694989823
-21.93,2898.74754952973
-21.92,2898.70814916124
-21.91,2898.66874879275
-21.9,2898.62934842426
-21.89,2898.58994805576
-21.88,2898.55054768727
-21.87,2898.51112525658
-21.86,2898.47167876743
-21.85,2898.43223227827
-21.84,2898.39278578912
-21.83,2898.35333929997
-21.82,2898.31389281081
-21.81,2898.27444632166
-21.8,2898.2349998325
-21.79,2898.19555334335
-21.78,2898.15610685419
-21.77,2898.11661947348
-21.76,2898.07712717073
-21.75,2898.03763486797
-21.74,2897.99814256522
-21.73,2897.95865026247
-21.72,2897.91915795972
-21.71,2897.87966565696
-21.7,2897.84017335421
-21.69,2897.80068105146
-21.68,2897.76117478905
-21.67,2897.72163698096
-21.66,2897.68209917287
-21.65,2897.64256136477
-21.64,2897.60302355668
-21.63,2897.56348574859
-21.62,2897.52394794049
-21.61,2897.4844101324
-21.6,2897.44487232431
-21.59,2897.40533451622
-21.58,2897.36576412301
-21.57,2897.32618111902
-21.56,2897.28659811503
-21.55,2897.24701511104
-21.54,2897.20743210705
-21.53,2897.16784910307
-21.52,2897.12826609908
-21.51,2897.08868309509
-21.5,2897.0491000911
-21.49,2897.00951101949
-21.48,2896.96988313023
-21.47,2896.93025524098
-21.46,2896.89062735172
-21.45,2896.85099946246
-21.44,2896.81137157321
-21.43,2896.77174368395
-21.42,2896.73211579469
-21.41,2896.69248790544
-21.4,2896.65286001618
-21.39,2896.61320763887
-21.38,2896.57353517614
-21.37,2896.53386271342
-21.36,2896.49419025069
-21.35,2896.45451778797
-21.34,2896.41484532524
-21.33,2896.37517286252
-21.32,2896.33550039979
-21.31,2896.29582793707
-21.3,2896.25615547434
-21.29,2896.21644036255
-21.28,2896.17672363932
-21.27,2896.13700691609
-21.26,2896.09729019286
-21.25,2896.05757346963
-21.24,2896.01785674641
-21.23,2895.97814002318
-21.22,2895.93842329995
-21.21,2895.89870657672
-21.2,2895.85897325065
-21.19,2895.81921258105
-21.18,2895.77945191144
-21.17,2895.73969124184
-21.16,2895.69993057223
-21.15,2895.66016990263
-21.14,2895.62040923302
-21.13,2895.58064856341
-21.12,2895.54088789381
-21.11,2895.5011272242
-21.1,2895.46133199862
-21.09,2895.42152769791
-21.08,2895.3817233972
-21.07,2895.3419190965
-21.06,2895.30211479579
-21.05,2895.26231049508
-21.04,2895.22250619437
-21.03,2895.18270189367
-21.02,2895.14289759296
-21.01,2895.10308436037
-21,2895.06323674499
-20.99,2895.0233891296
-20.98,2894.98354151421
-20.97,2894.94369389882
-20.96,2894.90384628343
