"Time","Left.Caudate"
-30.65,3367.97995410038
-30.64,3368.01233192833
-30.63,3368.04470975628
-30.62,3368.07708758424
-30.61,3368.10946541219
-30.6,3368.14184324014
-30.59,3368.17431467072
-30.58,3368.20681163996
-30.57,3368.2393086092
-30.56,3368.27180557843
-30.55,3368.30430254767
-30.54,3368.33679951691
-30.53,3368.36929648615
-30.52,3368.40179345539
-30.51,3368.43429042463
-30.5,3368.46681127157
-30.49,3368.49942771925
-30.48,3368.53204416692
-30.47,3368.56466061459
-30.46,3368.59727706226
-30.45,3368.62989350994
-30.44,3368.66250995761
-30.43,3368.69512640528
-30.42,3368.72774285295
-30.41,3368.76035930062
-30.4,3368.79304932198
-30.39,3368.82578558573
-30.38,3368.85852184948
-30.37,3368.89125811323
-30.36,3368.92399437698
-30.35,3368.95673064073
-30.34,3368.98946690449
-30.33,3369.02220316824
-30.32,3369.05493943199
-30.31,3369.0876790914
-30.3,3369.12053550937
-30.29,3369.15339192734
-30.28,3369.18624834531
-30.27,3369.21910476327
-30.26,3369.25196118124
-30.25,3369.28481759921
-30.24,3369.31767401718
-30.23,3369.35053043515
-30.22,3369.38338685312
-30.21,3369.41629658514
-30.2,3369.44927349596
-30.19,3369.48225040678
-30.18,3369.51522731761
-30.17,3369.54820422843
-30.16,3369.58118113925
-30.15,3369.61415805007
-30.14,3369.64713496089
-30.13,3369.68011187171
-30.12,3369.71308878254
-30.11,3369.74616920675
-30.1,3369.77926694955
-30.09,3369.81236469235
-30.08,3369.84546243515
-30.07,3369.87856017795
-30.06,3369.91165792075
-30.05,3369.94475566355
-30.04,3369.97785340635
-30.03,3370.01095114915
-30.02,3370.04408171464
-30.01,3370.07730062904
-30,3370.11051954343
-29.99,3370.14373845783
-29.98,3370.17695737222
-29.97,3370.21017628662
-29.96,3370.24339520101
-29.95,3370.27661411541
-29.94,3370.3098330298
-29.93,3370.3430519442
-29.92,3370.37635410425
-29.91,3370.40969453035
-29.9,3370.44303495644
-29.89,3370.47637538254
-29.88,3370.50971580864
-29.87,3370.54305623473
-29.86,3370.57639666083
-29.85,3370.60973708693
-29.84,3370.64307751303
-29.83,3370.67643003773
-29.82,3370.70989231612
-29.81,3370.74335459451
-29.8,3370.77681687291
-29.79,3370.8102791513
-29.78,3370.8437414297
-29.77,3370.87720370809
-29.76,3370.91066598648
-29.75,3370.94412826488
-29.74,3370.97759054327
-29.73,3371.01111556732
-29.72,3371.0447000391
-29.71,3371.07828451087
-29.7,3371.11186898264
-29.69,3371.14545345441
-29.68,3371.17903792619
-29.67,3371.21262239796
-29.66,3371.24620686973
-29.65,3371.2797913415
-29.64,3371.31337581327
-29.63,3371.34707396076
-29.62,3371.38078096748
-29.61,3371.4144879742
-29.6,3371.44819498092
-29.59,3371.48190198764
-29.58,3371.51560899435
-29.57,3371.54931600107
-29.56,3371.58302300779
-29.55,3371.61673001451
-29.54,3371.65047903361
-29.53,3371.68430891733
-29.52,3371.71813880104
-29.51,3371.75196868476
-29.5,3371.78579856847
-29.49,3371.81962845219
-29.48,3371.8534583359
-29.47,3371.88728821961
-29.46,3371.92111810333
-29.45,3371.95494798704
-29.44,3371.98887103849
-29.43,3372.02282414173
-29.42,3372.05677724498
-29.41,3372.09073034822
-29.4,3372.12468345147
-29.39,3372.15863655471
-29.38,3372.19258965796
-29.37,3372.2265427612
-29.36,3372.26049586445
-29.35,3372.29447001254
-29.34,3372.32854667833
-29.33,3372.36262334412
-29.32,3372.39670000991
-29.31,3372.4307766757
-29.3,3372.46485334149
-29.29,3372.49893000728
-29.28,3372.53300667307
-29.27,3372.56708333886
-29.26,3372.60116000465
-29.25,3372.63530909637
-29.24,3372.6695096682
-29.23,3372.70371024003
-29.22,3372.73791081186
-29.21,3372.77211138369
-29.2,3372.80631195552
-29.19,3372.84051252735
-29.18,3372.87471309918
-29.17,3372.90891367101
-29.16,3372.94311424284
-29.15,3372.97743890672
-29.14,3373.01176372856
-29.13,3373.0460885504
-29.12,3373.08041337225
-29.11,3373.11473819409
-29.1,3373.14906301593
-29.09,3373.18338783778
-29.08,3373.21771265962
-29.07,3373.25203748146
-29.06,3373.28641375263
-29.05,3373.32086316894
-29.04,3373.35531258524
-29.03,3373.38976200155
-29.02,3373.42421141785
-29.01,3373.45866083416
-29,3373.49311025047
-28.99,3373.52755966677
-28.98,3373.56200908308
-28.97,3373.59645849938
-28.96,3373.63101125805
-28.95,3373.66558561374
-28.94,3373.70015996943
-28.93,3373.73473432512
-28.92,3373.76930868082
-28.91,3373.80388303651
-28.9,3373.8384573922
-28.89,3373.8730317479
-28.88,3373.90760610359
-28.87,3373.94221069621
-28.86,3373.97691033669
-28.85,3374.01160997717
-28.84,3374.04630961765
-28.83,3374.08100925813
-28.82,3374.11570889861
-28.81,3374.15040853909
-28.8,3374.18510817957
-28.79,3374.21980782004
-28.78,3374.25450746052
-28.77,3374.28928945834
-28.76,3374.32411472947
-28.75,3374.35894000061
-28.74,3374.39376527175
-28.73,3374.42859054288
-28.72,3374.46341581402
-28.71,3374.49824108515
-28.7,3374.53306635629
-28.69,3374.56789162743
-28.68,3374.60272568633
-28.67,3374.63767693446
-28.66,3374.6726281826
-28.65,3374.70757943073
-28.64,3374.74253067887
-28.63,3374.777481927
-28.62,3374.81243317514
-28.61,3374.84738442327
-28.6,3374.88233567141
-28.59,3374.91728691954
-28.58,3374.95229930367
-28.57,3374.98737687562
-28.56,3375.02245444756
-28.55,3375.05753201951
-28.54,3375.09260959145
-28.53,3375.1276871634
-28.52,3375.16276473534
-28.51,3375.19784230729
-28.5,3375.23291987923
-28.49,3375.26799745118
-28.48,3375.30318879507
-28.47,3375.3383930381
-28.46,3375.37359728114
-28.45,3375.40880152417
-28.44,3375.4440057672
-28.43,3375.47921001024
-28.42,3375.51441425327
-28.41,3375.54961849631
-28.4,3375.58482273934
-28.39,3375.62006665974
-28.38,3375.65539792161
-28.37,3375.69072918347
-28.36,3375.72606044534
-28.35,3375.76139170721
-28.34,3375.79672296908
-28.33,3375.83205423094
-28.32,3375.86738549281
-28.31,3375.90271675468
-28.3,3375.93804801655
-28.29,3375.9734718207
-28.28,3376.00893044961
-28.27,3376.04438907852
-28.26,3376.07984770743
-28.25,3376.11530633634
-28.24,3376.15076496525
-28.23,3376.18622359417
-28.22,3376.22168222308
-28.21,3376.25714085199
-28.2,3376.29261746138
-28.19,3376.328203806
-28.18,3376.36379015063
-28.17,3376.39937649526
-28.16,3376.43496283988
-28.15,3376.47054918451
-28.14,3376.50613552914
-28.13,3376.54172187376
-28.12,3376.57730821839
-28.11,3376.61289456302
-28.1,3376.64855198246
-28.09,3376.68426639194
-28.08,3376.71998080142
-28.07,3376.75569521089
-28.06,3376.79140962037
-28.05,3376.82712402985
-28.04,3376.86283843932
-28.03,3376.8985528488
-28.02,3376.93426725828
-28.01,3376.96998166775
-28,3377.00582053606
-27.99,3377.04166335998
-27.98,3377.0775061839
-27.97,3377.11334900782
-27.96,3377.14919183174
-27.95,3377.18503465566
-27.94,3377.22087747958
-27.93,3377.2567203035
-27.92,3377.29256312742
-27.91,3377.32845531992
-27.9,3377.36442690834
-27.89,3377.40039849676
-27.88,3377.43637008517
-27.87,3377.47234167359
-27.86,3377.50831326201
-27.85,3377.54428485042
-27.84,3377.58025643884
-27.83,3377.61622802726
-27.82,3377.65219961567
-27.81,3377.68827418722
-27.8,3377.72437489064
-27.79,3377.76047559406
-27.78,3377.79657629748
-27.77,3377.83267700091
-27.76,3377.86877770433
-27.75,3377.90487840775
-27.74,3377.94097911117
-27.73,3377.97707981459
-27.72,3378.01320794064
-27.71,3378.04943811003
-27.7,3378.08566827942
-27.69,3378.12189844881
-27.68,3378.1581286182
-27.67,3378.19435878759
-27.66,3378.23058895698
-27.65,3378.26681912637
-27.64,3378.30304929576
-27.63,3378.33927946515
-27.62,3378.3755909027
-27.61,3378.41195088948
-27.6,3378.44831087625
-27.59,3378.48467086303
-27.58,3378.5210308498
-27.57,3378.55739083658
-27.56,3378.59375082335
-27.55,3378.63011081013
-27.54,3378.6664707969
-27.53,3378.7028360197
-27.52,3378.73932617573
-27.51,3378.77581633176
-27.5,3378.81230648779
-27.49,3378.84879664382
-27.48,3378.88528679985
-27.47,3378.92177695588
-27.46,3378.95826711191
-27.45,3378.99475726794
-27.44,3379.03124742397
-27.43,3379.06779689296
-27.42,3379.10441757057
-27.41,3379.14103824817
-27.4,3379.17765892577
-27.39,3379.21427960337
-27.38,3379.25090028098
-27.37,3379.28752095858
-27.36,3379.32414163618
-27.35,3379.36076231378
-27.34,3379.39738299139
-27.33,3379.43411735116
-27.32,3379.4708689031
-27.31,3379.50762045504
-27.3,3379.54437200698
-27.29,3379.58112355893
-27.28,3379.61787511087
-27.27,3379.65462666281
-27.26,3379.69137821476
-27.25,3379.7281297667
-27.24,3379.76491843526
-27.23,3379.80180121476
-27.22,3379.83868399426
-27.21,3379.87556677375
-27.2,3379.91244955325
-27.19,3379.94933233275
-27.18,3379.98621511224
-27.17,3380.02309789174
-27.16,3380.05998067124
-27.15,3380.09686345073
-27.14,3380.13383794857
-27.13,3380.17085230927
-27.12,3380.20786666998
-27.11,3380.24488103069
-27.1,3380.2818953914
-27.09,3380.31890975211
-27.08,3380.35592411282
-27.07,3380.39293847353
-27.06,3380.42995283424
-27.05,3380.46698187315
-27.04,3380.50412816917
-27.03,3380.5412744652
-27.02,3380.57842076122
-27.01,3380.61556705725
-27,3380.65271335327
-26.99,3380.6898596493
-26.98,3380.72700594532
-26.97,3380.76415224135
-26.96,3380.80129853737
-26.95,3380.83851434624
-26.94,3380.87579293213
-26.93,3380.91307151801
-26.92,3380.95035010389
-26.91,3380.98762868978
-26.9,3381.02490727566
-26.89,3381.06218586154
-26.88,3381.09946444742
-26.87,3381.13674303331
-26.86,3381.17402161919
-26.85,3381.21142484669
-26.84,3381.24883607742
-26.83,3381.28624730814
-26.82,3381.32365853887
-26.81,3381.36106976959
-26.8,3381.39848100032
-26.79,3381.43589223104
-26.78,3381.47330346177
-26.77,3381.51071469249
-26.76,3381.54817298801
-26.75,3381.585717219
-26.74,3381.62326144999
-26.73,3381.66080568098
-26.72,3381.69834991196
-26.71,3381.73589414295
-26.7,3381.77343837394
-26.69,3381.81098260493
-26.68,3381.84852683592
-26.67,3381.8860710669
-26.66,3381.92371772547
-26.65,3381.96139531258
-26.64,3381.99907289969
-26.63,3382.0367504868
-26.62,3382.07442807391
-26.61,3382.11210566102
-26.6,3382.14978324813
-26.59,3382.18746083523
-26.58,3382.22513842234
-26.57,3382.26284038272
-26.56,3382.30065168224
-26.55,3382.33846298176
-26.54,3382.37627428128
-26.53,3382.41408558081
-26.52,3382.45189688033
-26.51,3382.48970817985
-26.5,3382.52751947937
-26.49,3382.56533077889
-26.48,3382.60314207842
-26.47,3382.64103334842
-26.46,3382.67897871708
-26.45,3382.71692408574
-26.44,3382.7548694544
-26.43,3382.79281482306
-26.42,3382.83076019172
-26.41,3382.86870556038
-26.4,3382.90665092904
-26.39,3382.9445962977
-26.38,3382.98254310372
-26.37,3383.02062289867
-26.36,3383.05870269363
-26.35,3383.09678248858
-26.34,3383.13486228354
-26.33,3383.17294207849
-26.32,3383.21102187345
-26.31,3383.2491016684
-26.3,3383.28718146335
-26.29,3383.32526125831
-26.28,3383.36339832269
-26.27,3383.40161290152
-26.26,3383.43982748036
-26.25,3383.47804205919
-26.24,3383.51625663802
-26.23,3383.55447121685
-26.22,3383.59268579569
-26.21,3383.63090037452
-26.2,3383.66911495335
-26.19,3383.70732953219
-26.18,3383.7456575091
-26.17,3383.78400722983
-26.16,3383.82235695055
-26.15,3383.86070667128
-26.14,3383.899056392
-26.13,3383.93740611273
-26.12,3383.97575583345
-26.11,3384.01410555417
-26.1,3384.0524552749
-26.09,3384.09083931914
-26.08,3384.1293245402
-26.07,3384.16780976125
-26.06,3384.20629498231
-26.05,3384.24478020336
-26.04,3384.28326542441
-26.03,3384.32175064547
-26.02,3384.36023586652
-26.01,3384.39872108758
-26,3384.43720630863
-25.99,3384.47578221775
-25.98,3384.514403298
-25.97,3384.55302437824
-25.96,3384.59164545849
-25.95,3384.63026653873
-25.94,3384.66888761898
-25.93,3384.70750869922
-25.92,3384.74612977946
-25.91,3384.78475085971
-25.9,3384.82338307184
-25.89,3384.86214037056
-25.88,3384.90089766927
-25.87,3384.93965496799
-25.86,3384.97841226671
-25.85,3385.01716956543
-25.84,3385.05592686415
-25.83,3385.09468416287
-25.82,3385.13344146159
-25.81,3385.17219876031
-25.8,3385.21102379176
-25.79,3385.24991766865
-25.78,3385.28881154555
-25.77,3385.32770542245
-25.76,3385.36659929934
-25.75,3385.40549317624
-25.74,3385.44438705313
-25.73,3385.48328093003
-25.72,3385.52217480693
-25.71,3385.56106868382
-25.7,3385.60008719266
-25.69,3385.63911800786
-25.68,3385.67814882305
-25.67,3385.71717963825
-25.66,3385.75621045344
-25.65,3385.79524126864
-25.64,3385.83427208383
-25.63,3385.87330289903
-25.62,3385.91233371422
-25.61,3385.95140906061
-25.6,3385.99057717465
-25.59,3386.02974528868
-25.58,3386.06891340271
-25.57,3386.10808151674
-25.56,3386.14724963077
-25.55,3386.1864177448
-25.54,3386.22558585883
-25.53,3386.26475397287
-25.52,3386.3039220869
-25.51,3386.34319186866
-25.5,3386.38249764248
-25.49,3386.4218034163
-25.48,3386.46110919012
-25.47,3386.50041496394
-25.46,3386.53972073776
-25.45,3386.57902651157
-25.44,3386.61833228539
-25.43,3386.65763805921
-25.42,3386.69696491563
-25.41,3386.73640871061
-25.4,3386.77585250558
-25.39,3386.81529630055
-25.38,3386.85474009552
-25.37,3386.89418389049
-25.36,3386.93362768546
-25.35,3386.97307148044
-25.34,3387.01251527541
-25.33,3387.05195907038
-25.32,3387.0914813222
-25.31,3387.1310635001
-25.3,3387.170645678
-25.29,3387.2102278559
-25.28,3387.2498100338
-25.27,3387.2893922117
-25.26,3387.3289743896
-25.25,3387.36855656749
-25.24,3387.40813874539
-25.23,3387.44772092329
-25.22,3387.48743923239
-25.21,3387.5271601554
-25.2,3387.56688107841
-25.19,3387.60660200142
-25.18,3387.64632292443
-25.17,3387.68604384743
-25.16,3387.72576477044
-25.15,3387.76548569345
-25.14,3387.80520661646
-25.13,3387.84498253793
-25.12,3387.88484256863
-25.11,3387.92470259934
-25.1,3387.96456263005
-25.09,3388.00442266076
-25.08,3388.04428269147
-25.07,3388.08414272217
-25.06,3388.12400275288
-25.05,3388.16386278359
-25.04,3388.2037228143
-25.03,3388.24369575653
-25.02,3388.28369525793
-25.01,3388.32369475933
-25,3388.36369426074
-24.99,3388.40369376214
-24.98,3388.44369326354
-24.97,3388.48369276494
-24.96,3388.52369226634
-24.95,3388.56369176775
-24.94,3388.60372256085
-24.93,3388.64386189634
-24.92,3388.68400123183
-24.91,3388.72414056732
-24.9,3388.76427990282
-24.89,3388.80441923831
-24.88,3388.8445585738
-24.87,3388.8846979093
-24.86,3388.92483724479
-24.85,3388.96497658028
-24.84,3389.00520535964
-24.83,3389.04548489302
-24.82,3389.0857644264
-24.81,3389.12604395978
-24.8,3389.16632349317
-24.79,3389.20660302655
-24.78,3389.24688255993
-24.77,3389.28716209331
-24.76,3389.32744162669
-24.75,3389.36772849581
-24.74,3389.40814859128
-24.73,3389.44856868675
-24.72,3389.48898878221
-24.71,3389.52940887768
-24.7,3389.56982897314
-24.69,3389.61024906861
-24.68,3389.65066916408
-24.67,3389.69108925954
-24.66,3389.73150935501
-24.65,3389.77199517787
-24.64,3389.81255620001
-24.63,3389.85311722216
-24.62,3389.8936782443
-24.61,3389.93423926644
-24.6,3389.97480028859
-24.59,3390.01536131073
-24.58,3390.05592233287
-24.57,3390.09648335502
-24.56,3390.13704437716
-24.55,3390.17772982073
-24.54,3390.21843213454
-24.53,3390.25913444835
-24.52,3390.29983676216
-24.51,3390.34053907597
-24.5,3390.38124138978
-24.49,3390.42194370359
-24.48,3390.46264601739
-24.47,3390.5033483312
-24.46,3390.5440924063
-24.45,3390.58493637715
-24.44,3390.62578034801
-24.43,3390.66662431886
-24.42,3390.70746828971
-24.41,3390.74831226057
-24.4,3390.78915623142
-24.39,3390.83000020228
-24.38,3390.87084417313
-24.37,3390.91168814398
-24.36,3390.95263281061
-24.35,3390.99361880428
-24.34,3391.03460479795
-24.33,3391.07559079162
-24.32,3391.11657678529
-24.31,3391.15756277896
-24.3,3391.19854877263
-24.29,3391.2395347663
-24.28,3391.28052075997
-24.27,3391.32152429836
-24.26,3391.36265268101
-24.25,3391.40378106365
-24.24,3391.44490944629
-24.23,3391.48603782894
-24.22,3391.52716621158
-24.21,3391.56829459423
-24.2,3391.60942297687
-24.19,3391.65055135952
-24.18,3391.69167974216
-24.17,3391.73288484484
-24.16,3391.77415598301
-24.15,3391.81542712117
-24.14,3391.85669825934
-24.13,3391.8979693975
-24.12,3391.93924053567
-24.11,3391.98051167383
-24.1,3392.021782812
-24.09,3392.06305395016
-24.08,3392.10432508833
-24.07,3392.14573242585
-24.06,3392.18714668647
-24.05,3392.22856094709
-24.04,3392.2699752077
-24.03,3392.31138946832
-24.02,3392.35280372893
-24.01,3392.39421798955
-24,3392.43563225017
-23.99,3392.47704651078
-23.98,3392.51851326481
-23.97,3392.56007101519
-23.96,3392.60162876557
-23.95,3392.64318651595
-23.94,3392.68474426633
-23.93,3392.7263020167
-23.92,3392.76785976708
-23.91,3392.80941751746
-23.9,3392.85097526784
-23.89,3392.89253301822
-23.88,3392.9342029831
-23.87,3392.97590459093
-23.86,3393.01760619876
-23.85,3393.0593078066
-23.84,3393.10100941443
-23.83,3393.14271102227
-23.82,3393.1844126301
-23.81,3393.22611423794
-23.8,3393.26781584577
-23.79,3393.30954546871
-23.78,3393.35139130207
-23.77,3393.39323713543
-23.76,3393.4350829688
-23.75,3393.47692880216
-23.74,3393.51877463552
-23.73,3393.56062046888
-23.72,3393.60246630224
-23.71,3393.6443121356
-23.7,3393.68615796896
-23.69,3393.72809178064
-23.68,3393.77008220797
-23.67,3393.8120726353
-23.66,3393.85406306263
-23.65,3393.89605348997
-23.64,3393.9380439173
-23.63,3393.98003434463
-23.62,3394.02202477197
-23.61,3394.0640151993
-23.6,3394.10600891097
-23.59,3394.1481443011
-23.58,3394.19027969122
-23.57,3394.23241508135
-23.56,3394.27455047148
-23.55,3394.3166858616
-23.54,3394.35882125173
-23.53,3394.40095664185
-23.52,3394.44309203198
-23.51,3394.4852274221
-23.5,3394.52742630226
-23.49,3394.56970702437
-23.48,3394.61198774648
-23.47,3394.65426846859
-23.46,3394.6965491907
-23.45,3394.73882991281
-23.44,3394.78111063492
-23.43,3394.82339135703
-23.42,3394.86567207915
-23.41,3394.90795280126
-23.4,3394.95035752525
-23.39,3394.99278394891
-23.38,3395.03521037256
-23.37,3395.07763679622
-23.36,3395.12006321988
-23.35,3395.16248964353
-23.34,3395.20491606719
-23.33,3395.24734249084
-23.32,3395.2897689145
-23.31,3395.33223408703
-23.3,3395.37480658216
-23.29,3395.41737907729
-23.28,3395.45995157242
-23.27,3395.50252406755
-23.26,3395.54509656268
-23.25,3395.58766905782
-23.24,3395.63024155295
-23.23,3395.67281404808
-23.22,3395.71538654321
-23.21,3395.75805854245
-23.2,3395.80077747935
-23.19,3395.84349641625
-23.18,3395.88621535315
-23.17,3395.92893429005
-23.16,3395.97165322695
-23.15,3396.01437216385
-23.14,3396.05709110074
-23.13,3396.09981003764
-23.12,3396.14254272862
-23.11,3396.18540847794
-23.1,3396.22827422727
-23.09,3396.27113997659
-23.08,3396.31400572592
-23.07,3396.35687147524
-23.06,3396.39973722457
-23.05,3396.44260297389
-23.04,3396.48546872321
-23.03,3396.52833447254
-23.02,3396.57127497491
-23.01,3396.61428790768
-23,3396.65730084045
-22.99,3396.70031377321
-22.98,3396.74332670598
-22.97,3396.78633963875
-22.96,3396.82935257151
-22.95,3396.87236550428
-22.94,3396.91537843705
-22.93,3396.95839136981
-22.92,3397.00154036229
-22.91,3397.04470084987
-22.9,3397.08786133746
-22.89,3397.13102182504
-22.88,3397.17418231263
-22.87,3397.21734280022
-22.86,3397.2605032878
-22.85,3397.30366377539
-22.84,3397.34682426297
-22.83,3397.3900344985
-22.82,3397.43334291264
-22.81,3397.47665132677
-22.8,3397.51995974091
-22.79,3397.56326815504
-22.78,3397.60657656918
-22.77,3397.64988498332
-22.76,3397.69319339745
-22.75,3397.73650181159
-22.74,3397.77981022572
-22.73,3397.82322993907
-22.72,3397.86668665184
-22.71,3397.91014336462
-22.7,3397.95360007739
-22.69,3397.99705679016
-22.68,3398.04051350294
-22.67,3398.08397021571
-22.66,3398.12742692848
-22.65,3398.17088364126
-22.64,3398.21436484208
-22.63,3398.25797022593
-22.62,3398.30157560978
-22.61,3398.34518099362
-22.6,3398.38878637747
-22.59,3398.43239176132
-22.58,3398.47599714517
-22.57,3398.51960252902
-22.56,3398.56320791286
-22.55,3398.60681329671
-22.54,3398.65050496483
-22.53,3398.69425939254
-22.52,3398.73801382025
-22.51,3398.78176824796
-22.5,3398.82552267567
-22.49,3398.86927710338
-22.48,3398.91303153109
-22.47,3398.9567859588
-22.46,3399.00054038651
-22.45,3399.04429481422
-22.44,3399.08819763157
-22.43,3399.13210147628
-22.42,3399.17600532099
-22.41,3399.2199091657
-22.4,3399.2638130104
-22.39,3399.30771685511
-22.38,3399.35162069982
-22.37,3399.39552454453
-22.36,3399.43942838923
-22.35,3399.48339324808
-22.34,3399.52744688327
-22.33,3399.57150051845
-22.32,3399.61555415363
-22.31,3399.65960778882
-22.3,3399.703661424
-22.29,3399.74771505919
-22.28,3399.79176869437
-22.27,3399.83582232955
-22.26,3399.87987596474
-22.25,3399.92405296523
-22.24,3399.96825676472
-22.23,3400.0124605642
-22.22,3400.05666436368
-22.21,3400.10086816317
-22.2,3400.14507196265
-22.19,3400.18927576213
-22.18,3400.23347956161
-22.17,3400.2776833611
-22.16,3400.3219226487
-22.15,3400.36627698664
-22.14,3400.41063132459
-22.13,3400.45498566253
-22.12,3400.49934000048
-22.11,3400.54369433842
-22.1,3400.58804867636
-22.09,3400.63240301431
-22.08,3400.67675735225
-22.07,3400.72111169019
-22.06,3400.76556411355
-22.05,3400.81006936445
-22.04,3400.85457461536
-22.03,3400.89907986626
-22.02,3400.94358511717
-22.01,3400.98809036807
-22,3401.03259561898
-21.99,3401.07710086988
-21.98,3401.12160612079
-21.97,3401.16612107719
-21.96,3401.21077761589
-21.95,3401.2554341546
-21.94,3401.3000906933
-21.93,3401.344747232
-21.92,3401.38940377071
-21.91,3401.43406030941
-21.9,3401.47871684811
-21.89,3401.52337338681
-21.88,3401.56802992552
-21.87,3401.61275901344
-21.86,3401.65756721511
-21.85,3401.70237541678
-21.84,3401.74718361845
-21.83,3401.79199182012
-21.82,3401.83680002179
-21.81,3401.88160822346
-21.8,3401.92641642513
-21.79,3401.9712246268
-21.78,3402.01603282847
-21.77,3402.06097673418
-21.76,3402.10593697431
-21.75,3402.15089721445
-21.74,3402.19585745459
-21.73,3402.24081769472
-21.72,3402.28577793486
-21.71,3402.330738175
-21.7,3402.37569841514
-21.69,3402.42065865527
-21.68,3402.46566565146
-21.67,3402.5107783059
-21.66,3402.55589096033
-21.65,3402.60100361476
-21.64,3402.64611626919
-21.63,3402.69122892363
-21.62,3402.73634157806
-21.61,3402.78145423249
-21.6,3402.82656688692
-21.59,3402.87167954136
-21.58,3402.9169023539
-21.57,3402.96216779879
-21.56,3403.00743324367
-21.55,3403.05269868855
-21.54,3403.09796413344
-21.53,3403.14322957832
-21.52,3403.1884950232
-21.51,3403.23376046808
-21.5,3403.27902591297
-21.49,3403.32431206308
-21.48,3403.36973067489
-21.47,3403.4151492867
-21.46,3403.46056789851
-21.45,3403.50598651032
-21.44,3403.55140512213
-21.43,3403.59682373395
-21.42,3403.64224234576
-21.41,3403.68766095757
-21.4,3403.73307956938
-21.39,3403.77858253603
-21.38,3403.82415469157
-21.37,3403.86972684711
-21.36,3403.91529900265
-21.35,3403.96087115819
-21.34,3404.00644331373
-21.33,3404.05201546927
-21.32,3404.09758762481
-21.31,3404.14315978036
-21.3,3404.1887319359
-21.29,3404.23445240835
-21.28,3404.28017848473
-21.27,3404.32590456112
-21.26,3404.37163063751
-21.25,3404.41735671389
-21.24,3404.46308279028
-21.23,3404.50880886667
-21.22,3404.55453494306
-21.21,3404.60026101944
-21.2,3404.64604538937
-21.19,3404.69192576404
-21.18,3404.73780613871
-21.17,3404.78368651338
-21.16,3404.82956688805
-21.15,3404.87544726272
-21.14,3404.92132763739
-21.13,3404.96720801206
-21.12,3405.01308838673
-21.11,3405.0589687614
-21.1,3405.10497164001
-21.09,3405.15100669071
-21.08,3405.19704174141
-21.07,3405.24307679211
-21.06,3405.28911184281
-21.05,3405.33514689351
-21.04,3405.38118194421
-21.03,3405.42721699491
-21.02,3405.47325204561
-21.01,3405.51931906987
-21,3405.56550917466
-20.99,3405.61169927945
-20.98,3405.65788938424
-20.97,3405.70407948904
-20.96,3405.75026959383
-20.95,3405.79645969862
-20.94,3405.84264980341
-20.93,3405.88883990821
-20.92,3405.935030013
-20.91,3405.98131655037
-20.9,3406.02766208762
-20.89,3406.07400762488
-20.88,3406.12035316213
-20.87,3406.16669869938
-20.86,3406.21304423664
-20.85,3406.25938977389
-20.84,3406.30573531114
-20.83,3406.3520808484
-20.82,3406.39843177989
-20.81,3406.44493312828
-20.8,3406.49143447667
-20.79,3406.53793582506
-20.78,3406.58443717345
-20.77,3406.63093852184
-20.76,3406.67743987023
-20.75,3406.72394121862
-20.74,3406.77044256701
-20.73,3406.8169439154
-20.72,3406.86351536597
-20.71,3406.91017290448
-20.7,3406.95683044299
-20.69,3407.0034879815
-20.68,3407.05014552
-20.67,3407.09680305851
-20.66,3407.14346059702
-20.65,3407.19011813553
-20.64,3407.23677567403
-20.63,3407.28343321254
-20.62,3407.33022587539
-20.61,3407.3770399833
-20.6,3407.42385409121
-20.59,3407.47066819911
-20.58,3407.51748230702
-20.57,3407.56429641493
-20.56,3407.61111052283
-20.55,3407.65792463074
-20.54,3407.70473873865
-20.53,3407.75159635866
-20.52,3407.79856741555
-20.51,3407.84553847243
-20.5,3407.89250952932
-20.49,3407.93948058621
-20.48,3407.98645164309
-20.47,3408.03342269998
-20.46,3408.08039375686
-20.45,3408.12736481375
-20.44,3408.17433587063
-20.43,3408.22141571145
-20.42,3408.26854409719
-20.41,3408.31567248293
-20.4,3408.36280086867
-20.39,3408.40992925442
-20.38,3408.45705764016
-20.37,3408.5041860259
-20.36,3408.55131441164
-20.35,3408.59844279739
-20.34,3408.64558784487
-20.33,3408.69287393963
-20.32,3408.7401600344
-20.31,3408.78744612917
-20.3,3408.83473222394
-20.29,3408.88201831871
-20.28,3408.92930441348
-20.27,3408.97659050825
-20.26,3409.02387660302
-20.25,3409.07116269779
-20.24,3409.11853097605
-20.23,3409.16597516031
-20.22,3409.21341934457
-20.21,3409.26086352883
-20.2,3409.30830771309
-20.19,3409.35575189735
-20.18,3409.40319608161
-20.17,3409.45064026587
-20.16,3409.49808445013
-20.15,3409.54552863439
-20.14,3409.59312083934
-20.13,3409.64072349384
-20.12,3409.68832614834
-20.11,3409.73592880284
-20.1,3409.78353145734
-20.09,3409.83113411184
-20.08,3409.87873676634
-20.07,3409.92633942084
-20.06,3409.97394207534
-20.05,3410.02160005227
-20.04,3410.06936155805
-20.03,3410.11712306383
-20.02,3410.1648845696
-20.01,3410.21264607538
-20,3410.26040758116
-19.99,3410.30816908694
-19.98,3410.35593059272
-19.97,3410.40369209849
-19.96,3410.45145360427
-19.95,3410.49933652032
-19.94,3410.5472572587
-19.93,3410.59517799707
-19.92,3410.64309873545
-19.91,3410.69101947383
-19.9,3410.7389402122
-19.89,3410.78686095058
-19.88,3410.83478168896
