"Time","Left.Amygdala"
-30.61,984.60230288688
-30.6,984.572015582447
-30.59,984.541743783373
-30.58,984.511476214802
-30.57,984.48120864623
-30.56,984.450941077659
-30.55,984.420673509087
-30.54,984.390405940516
-30.53,984.360138371944
-30.52,984.329870803373
-30.51,984.299603234801
-30.5,984.269339596831
-30.49,984.239091696061
-30.48,984.208843795291
-30.47,984.178595894521
-30.46,984.14834799375
-30.45,984.11810009298
-30.44,984.08785219221
-30.43,984.05760429144
-30.42,984.02735639067
-30.41,983.9971084899
-30.4,983.966872624524
-30.39,983.936644323611
-30.38,983.906416022699
-30.37,983.876187721786
-30.36,983.845959420874
-30.35,983.815731119961
-30.34,983.785502819049
-30.33,983.755274518136
-30.32,983.725046217224
-30.31,983.694818468303
-30.3,983.66460969942
-30.29,983.634400930536
-30.28,983.604192161653
-30.27,983.57398339277
-30.26,983.543774623887
-30.25,983.513565855004
-30.24,983.483357086121
-30.23,983.453148317237
-30.22,983.422939548354
-30.21,983.392739391778
-30.2,983.362550087212
-30.19,983.332360782645
-30.18,983.302171478078
-30.17,983.271982173511
-30.16,983.241792868944
-30.15,983.211603564376
-30.14,983.181414259809
-30.13,983.151224955242
-30.12,983.121035650676
-30.11,983.090862962736
-30.1,983.060693054887
-30.09,983.030523147037
-30.08,983.000353239188
-30.07,982.970183331339
-30.06,982.940013423489
-30.05,982.90984351564
-30.04,982.879673607791
-30.03,982.849503699941
-30.02,982.819339027952
-30.01,982.789188449336
-30,982.75903787072
-29.99,982.728887292104
-29.98,982.698736713488
-29.97,982.668586134872
-29.96,982.638435556256
-29.95,982.60828497764
-29.94,982.578134399024
-29.93,982.547983820408
-29.92,982.517846437775
-29.91,982.487715121022
-29.9,982.457583804269
-29.89,982.427452487516
-29.88,982.397321170763
-29.87,982.367189854009
-29.86,982.337058537256
-29.85,982.306927220503
-29.84,982.27679590375
-29.83,982.246666492812
-29.82,982.216554370664
-29.81,982.186442248517
-29.8,982.156330126369
-29.79,982.126218004221
-29.78,982.096105882074
-29.77,982.065993759926
-29.76,982.035881637779
-29.75,982.005769515631
-29.74,981.975657393484
-29.73,981.945555093187
-29.72,981.9154620985
-29.71,981.885369103814
-29.7,981.855276109128
-29.69,981.825183114441
-29.68,981.795090119755
-29.67,981.764997125069
-29.66,981.734904130382
-29.65,981.704811135696
-29.64,981.67471814101
-29.63,981.644642828691
-29.62,981.614568894434
-29.61,981.584494960177
-29.6,981.55442102592
-29.59,981.524347091663
-29.58,981.494273157406
-29.57,981.464199223149
-29.56,981.434125288892
-29.55,981.404051354635
-29.54,981.373983914374
-29.53,981.343928973626
-29.52,981.313874032879
-29.51,981.283819092131
-29.5,981.253764151383
-29.49,981.223709210636
-29.48,981.193654269888
-29.47,981.163599329141
-29.46,981.133544388393
-29.45,981.103489447646
-29.44,981.073448817598
-29.43,981.043412803552
-29.42,981.013376789505
-29.41,980.983340775459
-29.4,980.953304761412
-29.39,980.923268747366
-29.38,980.893232733319
-29.37,980.863196719273
-29.36,980.833160705226
-29.35,980.803127903366
-29.34,980.773110749323
-29.33,980.74309359528
-29.32,980.713076441238
-29.31,980.683059287195
-29.3,980.653042133153
-29.29,980.62302497911
-29.28,980.593007825068
-29.27,980.562990671025
-29.26,980.532973516982
-29.25,980.502967348124
-29.24,980.472968987499
-29.23,980.442970626874
-29.22,980.412972266249
-29.21,980.382973905623
-29.2,980.352975544998
-29.19,980.322977184373
-29.18,980.292978823748
-29.17,980.262980463123
-29.16,980.232982102497
-29.15,980.203002445005
-29.14,980.173022811321
-29.13,980.143043177636
-29.12,980.113063543952
-29.11,980.083083910268
-29.1,980.053104276584
-29.09,980.0231246429
-29.08,979.993145009216
-29.07,979.963165375532
-29.06,979.933193447439
-29.05,979.90323247433
-29.04,979.87327150122
-29.03,979.843310528111
-29.02,979.813349555001
-29.01,979.783388581892
-29,979.753427608782
-28.99,979.723466635673
-28.98,979.693505662564
-28.97,979.663544689454
-28.96,979.633599096448
-28.95,979.603656717656
-28.94,979.573714338864
-28.93,979.543771960072
-28.92,979.513829581281
-28.91,979.483887202489
-28.9,979.453944823697
-28.89,979.424002444905
-28.88,979.394060066113
-28.87,979.364122159014
-28.86,979.334198308392
-28.85,979.304274457769
-28.84,979.274350607147
-28.83,979.244426756525
-28.82,979.214502905903
-28.81,979.184579055281
-28.8,979.154655204659
-28.79,979.124731354036
-28.78,979.094807503414
-28.77,979.064895755664
-28.76,979.034990367172
-28.75,979.00508497868
-28.74,978.975179590188
-28.73,978.945274201696
-28.72,978.915368813204
-28.71,978.885463424711
-28.7,978.855558036219
-28.69,978.825652647727
-28.68,978.795748542497
-28.67,978.765861550203
-28.66,978.73597455791
-28.65,978.706087565616
-28.64,978.676200573323
-28.63,978.646313581029
-28.62,978.616426588736
-28.61,978.586539596442
-28.6,978.556652604149
-28.59,978.526765611855
-28.58,978.496887490777
-28.57,978.467018828858
-28.56,978.437150166939
-28.55,978.407281505021
-28.54,978.377412843102
-28.53,978.347544181183
-28.52,978.317675519265
-28.51,978.287806857346
-28.5,978.257938195427
-28.49,978.228069533509
-28.48,978.198217276326
-28.47,978.168366879065
-28.46,978.138516481805
-28.45,978.108666084545
-28.44,978.078815687284
-28.43,978.048965290024
-28.42,978.019114892764
-28.41,977.989264495503
-28.4,977.959414098243
-28.39,977.92956938589
-28.38,977.899737187678
-28.37,977.869904989467
-28.36,977.840072791255
-28.35,977.810240593044
-28.34,977.780408394832
-28.33,977.750576196621
-28.32,977.720743998409
-28.31,977.690911800197
-28.3,977.661079601986
-28.29,977.631260579237
-28.28,977.601446514571
-28.27,977.571632449905
-28.26,977.541818385239
-28.25,977.512004320572
-28.24,977.482190255906
-28.23,977.45237619124
-28.22,977.422562126574
-28.21,977.392748061908
-28.2,977.362936540969
-28.19,977.333140544451
-28.18,977.303344547933
-28.17,977.273548551415
-28.16,977.243752554897
-28.15,977.213956558379
-28.14,977.184160561861
-28.13,977.154364565343
-28.12,977.124568568826
-28.11,977.094772572308
-28.1,977.06498656721
-28.09,977.035208573548
-28.08,977.005430579887
-28.07,976.975652586225
-28.06,976.945874592564
-28.05,976.916096598902
-28.04,976.886318605241
-28.03,976.856540611579
-28.02,976.826762617918
-28.01,976.796984624256
-28,976.767224015721
-27.99,976.737463959729
-27.98,976.707703903738
-27.97,976.677943847746
-27.96,976.648183791754
-27.95,976.618423735763
-27.94,976.588663679771
-27.93,976.558903623779
-27.92,976.529143567788
-27.91,976.499390364184
-27.9,976.46964818078
-27.89,976.439905997377
-27.88,976.410163813973
-27.87,976.38042163057
-27.86,976.350679447166
-27.85,976.320937263762
-27.84,976.291195080359
-27.83,976.261452896955
-27.82,976.231710713551
-27.81,976.201982733636
-27.8,976.172258357843
-27.79,976.14253398205
-27.78,976.112809606256
-27.77,976.083085230463
-27.76,976.05336085467
-27.75,976.023636478877
-27.74,975.993912103083
-27.73,975.96418772729
-27.72,975.934467109647
-27.71,975.90476047659
-27.7,975.875053843534
-27.69,975.845347210477
-27.68,975.81564057742
-27.67,975.785933944364
-27.66,975.756227311307
-27.65,975.726520678251
-27.64,975.696814045195
-27.63,975.667107412138
-27.62,975.637411845826
-27.61,975.607722890736
-27.6,975.578033935646
-27.59,975.548344980555
-27.58,975.518656025465
-27.57,975.488967070375
-27.56,975.459278115285
-27.55,975.429589160195
-27.54,975.399900205105
-27.53,975.370211958505
-27.52,975.340540616715
-27.51,975.310869274924
-27.5,975.281197933133
-27.49,975.251526591342
-27.48,975.221855249552
-27.47,975.192183907761
-27.46,975.16251256597
-27.45,975.132841224179
-27.44,975.103169882389
-27.43,975.073506515276
-27.42,975.04385272222
-27.41,975.014198929164
-27.4,974.984545136108
-27.39,974.954891343052
-27.38,974.925237549996
-27.37,974.89558375694
-27.36,974.865929963884
-27.35,974.836276170828
-27.34,974.806622377772
-27.33,974.776983772185
-27.32,974.747347463402
-27.31,974.717711154618
-27.3,974.688074845834
-27.29,974.658438537051
-27.28,974.628802228267
-27.27,974.599165919484
-27.26,974.5695296107
-27.25,974.539893301916
-27.24,974.51026192021
-27.23,974.480643031338
-27.22,974.451024142466
-27.21,974.421405253595
-27.2,974.391786364723
-27.19,974.362167475851
-27.18,974.33254858698
-27.17,974.302929698108
-27.16,974.273310809236
-27.15,974.243691920364
-27.14,974.214085129204
-27.13,974.184483595985
-27.12,974.154882062766
-27.11,974.125280529547
-27.1,974.095678996328
-27.09,974.066077463109
-27.08,974.03647592989
-27.07,974.006874396671
-27.06,973.977272863452
-27.05,973.947673253963
-27.04,973.918089012239
-27.03,973.888504770514
-27.02,973.85892052879
-27.01,973.829336287066
-27,973.799752045341
-26.99,973.770167803617
-26.98,973.740583561892
-26.97,973.710999320168
-26.96,973.681415078443
-26.95,973.651839889024
-26.94,973.622272874737
-26.93,973.592705860449
-26.92,973.563138846162
-26.91,973.533571831874
-26.9,973.504004817587
-26.89,973.474437803299
-26.88,973.444870789012
-26.87,973.415303774725
-26.86,973.385736760437
-26.85,973.356185874058
-26.84,973.32663602325
-26.83,973.297086172442
-26.82,973.267536321634
-26.81,973.237986470826
-26.8,973.208436620018
-26.79,973.178886769211
-26.78,973.149336918403
-26.77,973.119787067595
-26.76,973.090243267829
-26.75,973.060710516643
-26.74,973.031177765457
-26.73,973.00164501427
-26.72,972.972112263084
-26.71,972.942579511898
-26.7,972.913046760712
-26.69,972.883514009526
-26.68,972.85398125834
-26.67,972.824448507154
-26.66,972.794928840799
-26.65,972.765413125476
-26.64,972.735897410153
-26.63,972.706381694831
-26.62,972.676865979508
-26.61,972.647350264185
-26.6,972.617834548863
-26.59,972.58831883354
-26.58,972.558803118218
-26.57,972.529290496609
-26.56,972.499791753491
-26.55,972.470293010372
-26.54,972.440794267254
-26.53,972.411295524135
-26.52,972.381796781017
-26.51,972.352298037898
-26.5,972.32279929478
-26.49,972.293300551661
-26.48,972.263801808543
-26.47,972.234313151208
-26.46,972.204831316733
-26.45,972.175349482258
-26.44,972.145867647783
-26.43,972.116385813307
-26.42,972.086903978832
-26.41,972.057422144357
-26.4,972.027940309882
-26.39,971.998458475406
-26.38,971.968976821049
-26.37,971.939511831754
-26.36,971.910046842459
-26.35,971.880581853165
-26.34,971.85111686387
-26.33,971.821651874575
-26.32,971.79218688528
-26.31,971.762721895986
-26.3,971.733256906691
-26.29,971.703791917396
-26.28,971.674334058664
-26.27,971.644885851185
-26.26,971.615437643706
-26.25,971.585989436227
-26.24,971.556541228747
-26.23,971.527093021268
-26.22,971.497644813789
-26.21,971.468196606309
-26.2,971.43874839883
-26.19,971.409300191351
-26.18,971.37986601247
-26.17,971.350434523538
-26.16,971.321003034607
-26.15,971.291571545675
-26.14,971.262140056744
-26.13,971.232708567812
-26.12,971.203277078881
-26.11,971.173845589949
-26.1,971.144414101018
-26.09,971.114986831051
-26.08,971.085571997497
-26.07,971.056157163943
-26.06,971.026742330388
-26.05,970.997327496834
-26.04,970.967912663279
-26.03,970.938497829725
-26.02,970.90908299617
-26.01,970.879668162616
-26,970.850253329061
-25.99,970.82084957112
-25.98,970.791451329869
-25.97,970.762053088617
-25.96,970.732654847365
-25.95,970.703256606114
-25.94,970.673858364862
-25.93,970.644460123611
-25.92,970.615061882359
-25.91,970.585663641107
-25.9,970.556266750645
-25.89,970.526885038718
-25.88,970.497503326791
-25.87,970.468121614864
-25.86,970.438739902937
-25.85,970.40935819101
-25.84,970.379976479083
-25.83,970.350594767156
-25.82,970.321213055229
-25.81,970.291831343302
-25.8,970.262457797519
-25.79,970.233092552035
-25.78,970.20372730655
-25.77,970.174362061065
-25.76,970.14499681558
-25.75,970.115631570096
-25.74,970.086266324611
-25.73,970.056901079126
-25.72,970.027535833641
-25.71,969.998170588157
-25.7,969.968820272165
-25.69,969.939471430336
-25.68,969.910122588506
-25.67,969.880773746676
-25.66,969.851424904847
-25.65,969.822076063017
-25.64,969.792727221188
-25.63,969.763378379358
-25.62,969.734029537528
-25.61,969.70468599569
-25.6,969.675353494823
-25.59,969.646020993957
-25.58,969.61668849309
-25.57,969.587355992224
-25.56,969.558023491357
-25.55,969.528690990491
-25.54,969.499358489624
-25.53,969.470025988757
-25.52,969.440693487891
-25.51,969.411373009304
-25.5,969.382056786803
-25.49,969.352740564301
-25.48,969.3234243418
-25.47,969.294108119299
-25.46,969.264791896798
-25.45,969.235475674297
-25.44,969.206159451795
-25.43,969.176843229294
-25.42,969.147529483751
-25.41,969.118229477111
-25.4,969.088929470472
-25.39,969.059629463833
-25.38,969.030329457193
-25.37,969.001029450554
-25.36,968.971729443915
-25.35,968.942429437276
-25.34,968.913129430636
-25.33,968.883829423997
-25.32,968.854538575633
-25.31,968.825254722446
-25.3,968.795970869259
-25.29,968.766687016072
-25.28,968.737403162885
-25.27,968.708119309698
-25.26,968.678835456511
-25.25,968.649551603323
-25.24,968.620267750136
-25.23,968.590983896949
-25.22,968.561715831747
-25.21,968.532448069695
-25.2,968.503180307644
-25.19,968.473912545592
-25.18,968.444644783541
-25.17,968.41537702149
-25.16,968.386109259438
-25.15,968.356841497387
-25.14,968.327573735335
-25.13,968.298312310571
-25.12,968.269060577432
-25.11,968.239808844293
-25.1,968.210557111154
-25.09,968.181305378015
-25.08,968.152053644876
-25.07,968.122801911737
-25.06,968.093550178598
-25.05,968.064298445458
-25.04,968.035046712319
-25.03,968.005807905434
-25.02,967.976572139076
-25.01,967.947336372719
-25,967.918100606361
-24.99,967.888864840004
-24.98,967.859629073646
-24.97,967.830393307288
-24.96,967.80115754093
-24.95,967.771921774573
-24.94,967.742689567336
-24.93,967.713469705721
-24.92,967.684249844106
-24.91,967.655029982491
-24.9,967.625810120876
-24.89,967.596590259261
-24.88,967.567370397646
-24.87,967.538150536031
-24.86,967.508930674416
-24.85,967.479710812801
-24.84,967.45050105862
-24.83,967.421297039801
-24.82,967.392093020982
-24.81,967.362889002163
-24.8,967.333684983344
-24.79,967.304480964525
-24.78,967.275276945705
-24.77,967.246072926886
-24.76,967.216868908067
-24.75,967.187665712834
-24.74,967.158477474955
-24.73,967.129289237076
-24.72,967.100100999197
-24.71,967.070912761318
-24.7,967.041724523439
-24.69,967.01253628556
-24.68,966.983348047681
-24.67,966.954159809802
-24.66,966.924971571924
-24.65,966.895790665378
-24.64,966.866618146675
-24.63,966.837445627972
-24.62,966.808273109269
-24.61,966.779100590566
-24.6,966.749928071863
-24.59,966.72075555316
-24.58,966.691583034456
-24.57,966.662410515753
-24.56,966.63323799705
-24.55,966.604079266342
-24.54,966.574922405141
-24.53,966.545765543939
-24.52,966.516608682738
-24.51,966.487451821537
-24.5,966.458294960335
-24.49,966.429138099134
-24.48,966.399981237933
-24.47,966.370824376732
-24.46,966.341672113294
-24.45,966.312530848011
-24.44,966.283389582728
-24.43,966.254248317445
-24.42,966.225107052162
-24.41,966.195965786878
-24.4,966.166824521595
-24.39,966.137683256312
-24.38,966.108541991029
-24.37,966.079400725746
-24.36,966.050270474544
-24.35,966.021144743685
-24.34,965.992019012827
-24.33,965.962893281968
-24.32,965.933767551109
-24.31,965.90464182025
-24.3,965.875516089392
-24.29,965.846390358533
-24.28,965.817264627674
-24.27,965.788140803353
-24.26,965.759030545514
-24.25,965.729920287675
-24.24,965.700810029836
-24.23,965.671699771998
-24.22,965.642589514159
-24.21,965.61347925632
-24.2,965.584368998481
-24.19,965.555258740643
-24.18,965.526148482804
-24.17,965.497046507562
-24.16,965.467951661428
-24.15,965.438856815294
-24.14,965.40976196916
-24.13,965.380667123026
-24.12,965.351572276892
-24.11,965.322477430758
-24.1,965.293382584624
-24.09,965.26428773849
-24.08,965.235192892356
-24.07,965.20611265417
-24.06,965.177033158514
-24.05,965.147953662858
-24.04,965.118874167202
-24.03,965.089794671546
-24.02,965.06071517589
-24.01,965.031635680234
-24,965.002556184578
-23.99,964.973476688923
-23.98,964.944402786625
-23.97,964.915338580308
-23.96,964.886274373992
-23.95,964.857210167676
-23.94,964.82814596136
-23.93,964.799081755044
-23.92,964.770017548728
-23.91,964.740953342412
-23.9,964.711889136096
-23.89,964.68282492978
-23.88,964.653772602131
-23.87,964.624723624105
-23.86,964.595674646078
-23.85,964.566625668052
-23.84,964.537576690026
-23.83,964.508527711999
-23.82,964.479478733973
-23.81,964.450429755946
-23.8,964.42138077792
-23.79,964.392334746072
-23.78,964.363300935373
-23.77,964.334267124673
-23.76,964.305233313973
-23.75,964.276199503274
-23.74,964.247165692574
-23.73,964.218131881874
-23.72,964.189098071174
-23.71,964.160064260475
-23.7,964.131030449775
-23.69,964.102005830607
-23.68,964.072987126359
-23.67,964.04396842211
-23.66,964.014949717862
-23.65,963.985931013613
-23.64,963.956912309365
-23.63,963.927893605116
-23.62,963.898874900868
-23.61,963.869856196619
-23.6,963.840837833251
-23.59,963.811834174665
-23.58,963.782830516079
-23.57,963.753826857493
-23.56,963.724823198907
-23.55,963.69581954032
-23.54,963.666815881734
-23.53,963.637812223148
-23.52,963.608808564562
-23.51,963.579804905976
-23.5,963.55080779375
-23.49,963.521819120124
-23.48,963.492830446498
-23.47,963.463841772872
-23.46,963.434853099245
-23.45,963.405864425619
-23.44,963.376875751993
-23.43,963.347887078366
-23.42,963.31889840474
-23.41,963.289909731114
-23.4,963.260933759115
-23.39,963.231960009832
-23.38,963.20298626055
-23.37,963.174012511267
-23.36,963.145038761984
-23.35,963.116065012702
-23.34,963.087091263419
-23.33,963.058117514136
-23.32,963.029143764854
-23.31,963.000173958545
-23.3,962.971215073075
-23.29,962.942256187606
-23.28,962.913297302136
-23.27,962.884338416666
-23.26,962.855379531196
-23.25,962.826420645727
-23.24,962.797461760257
-23.23,962.768502874787
-23.22,962.739543989317
-23.21,962.710595162426
-23.2,962.681651080323
-23.19,962.652706998221
-23.18,962.623762916119
-23.17,962.594818834017
-23.16,962.565874751915
-23.15,962.536930669812
-23.14,962.50798658771
-23.13,962.479042505608
-23.12,962.4500998047
-23.11,962.421170465605
-23.1,962.392241126509
-23.09,962.363311787414
-23.08,962.334382448319
-23.07,962.305453109224
-23.06,962.276523770128
-23.05,962.247594431033
-23.04,962.218665091938
-23.03,962.189735752843
-23.02,962.160813870965
-23.01,962.131899214601
-23,962.102984558237
-22.99,962.074069901873
-22.98,962.045155245509
-22.97,962.016240589144
-22.96,961.98732593278
-22.95,961.958411276416
-22.94,961.929496620052
-22.93,961.900581963688
-22.92,961.871680790709
-22.91,961.842780756884
-22.9,961.813880723059
-22.89,961.784980689234
-22.88,961.75608065541
-22.87,961.727180621585
-22.86,961.69828058776
-22.85,961.669380553935
-22.84,961.64048052011
-22.83,961.611585383655
-22.82,961.582699912262
-22.81,961.553814440868
-22.8,961.524928969475
-22.79,961.496043498081
-22.78,961.467158026688
-22.77,961.438272555294
-22.76,961.409387083901
-22.75,961.380501612507
-22.74,961.351616141114
-22.73,961.322741553883
-22.72,961.293870584896
-22.71,961.264999615909
-22.7,961.236128646922
-22.69,961.207257677936
-22.68,961.178386708949
-22.67,961.149515739962
-22.66,961.120644770976
-22.65,961.091773801989
-22.64,961.062905211863
-22.63,961.034048685342
-22.62,961.00519215882
-22.61,960.976335632299
-22.6,960.947479105778
-22.59,960.918622579256
-22.58,960.889766052735
-22.57,960.860909526213
-22.56,960.832052999692
-22.55,960.80319647317
-22.54,960.774348273007
-22.53,960.745506129093
-22.52,960.716663985178
-22.51,960.687821841263
-22.5,960.658979697347
-22.49,960.630137553433
-22.48,960.601295409518
-22.47,960.572453265603
-22.46,960.543611121688
-22.45,960.514768977773
-22.44,960.485941058208
-22.43,960.457113237122
-22.42,960.428285416038
-22.41,960.399457594953
-22.4,960.370629773867
-22.39,960.341801952782
-22.38,960.312974131697
-22.37,960.284146310612
-22.36,960.255318489527
-22.35,960.226496478244
-22.34,960.197682920294
-22.33,960.168869362345
-22.32,960.140055804395
-22.31,960.111242246445
-22.3,960.082428688496
-22.29,960.053615130546
-22.28,960.024801572597
-22.27,959.995988014647
-22.26,959.967174456697
-22.25,959.938372567447
-22.24,959.909573213019
-22.23,959.880773858592
-22.22,959.851974504165
-22.21,959.823175149738
-22.2,959.794375795311
-22.19,959.765576440883
-22.18,959.736777086456
-22.17,959.707977732029
-22.16,959.679181711923
-22.15,959.650396501487
-22.14,959.62161129105
-22.13,959.592826080614
-22.12,959.564040870177
-22.11,959.535255659741
-22.1,959.506470449304
-22.09,959.477685238868
-22.08,959.448900028431
-22.07,959.420114817995
-22.06,959.39133876176
-22.05,959.362567635864
-22.04,959.333796509967
-22.03,959.30502538407
-22.02,959.276254258173
-22.01,959.247483132277
-22,959.21871200638
-21.99,959.189940880483
-21.98,959.161169754586
-21.97,959.132399528439
-21.96,959.103642427712
-21.95,959.074885326984
-21.94,959.046128226257
-21.93,959.01737112553
-21.92,958.988614024802
-21.91,958.959856924075
-21.9,958.931099823347
-21.89,958.90234272262
-21.88,958.873585621892
-21.87,958.844835201857
-21.86,958.816092067009
-21.85,958.78734893216
-21.84,958.758605797312
-21.83,958.729862662463
-21.82,958.701119527615
-21.81,958.672376392766
-21.8,958.643633257918
-21.79,958.61489012307
-21.78,958.586146988221
-21.77,958.557416265962
-21.76,958.528687037782
-21.75,958.499957809602
-21.74,958.471228581422
-21.73,958.442499353242
-21.72,958.413770125062
-21.71,958.385040896882
-21.7,958.356311668702
-21.69,958.327582440522
-21.68,958.298857460344
-21.67,958.270142079701
-21.66,958.241426699058
-21.65,958.212711318415
-21.64,958.183995937773
-21.63,958.15528055713
-21.62,958.126565176487
-21.61,958.097849795845
-21.6,958.069134415202
-21.59,958.040419034559
-21.58,958.011713595071
-21.57,957.983012002914
-21.56,957.954310410756
-21.55,957.925608818599
-21.54,957.896907226441
-21.53,957.868205634283
-21.52,957.839504042126
-21.51,957.810802449968
-21.5,957.782100857811
-21.49,957.753401121619
-21.48,957.724713258973
-21.47,957.696025396327
-21.46,957.667337533682
-21.45,957.638649671036
-21.44,957.60996180839
-21.43,957.581273945744
-21.42,957.552586083098
-21.41,957.523898220452
-21.4,957.495210357806
-21.39,957.466530005612
-21.38,957.437855813582
-21.37,957.409181621553
-21.36,957.380507429524
-21.35,957.351833237494
-21.34,957.323159045465
-21.33,957.294484853435
-21.32,957.265810661406
-21.31,957.237136469377
-21.3,957.208462277347
-21.29,957.17980120154
-21.28,957.15114062131
-21.27,957.12248004108
-21.26,957.09381946085
-21.25,957.06515888062
-21.24,957.03649830039
-21.23,957.00783772016
-21.22,956.97917713993
-21.21,956.9505165597
-21.2,956.921861099785
-21.19,956.893214072614
-21.18,956.864567045444
-21.17,956.835920018274
-21.16,956.807272991103
-21.15,956.778625963933
-21.14,956.749978936763
-21.13,956.721331909592
-21.12,956.692684882422
-21.11,956.664037855252
-21.1,956.63540151569
-21.09,956.606767982917
-21.08,956.578134450144
-21.07,956.549500917371
-21.06,956.520867384597
-21.05,956.492233851824
-21.04,956.463600319051
-21.03,956.434966786278
-21.02,956.406333253505
-21.01,956.377702491318
-21,956.349082394357
-20.99,956.320462297395
-20.98,956.291842200434
-20.97,956.263222103473
-20.96,956.234602006512
-20.95,956.20598190955
-20.94,956.177361812589
-20.93,956.148741715628
-20.92,956.120121618667
-20.91,956.091509821181
-20.9,956.062903101522
-20.89,956.034296381864
-20.88,956.005689662205
-20.87,955.977082942547
-20.86,955.948476222888
-20.85,955.91986950323
-20.84,955.891262783571
-20.83,955.862656063913
-20.82,955.834049805358
-20.81,955.80545640457
-20.8,955.776863003781
-20.79,955.748269602993
-20.78,955.719676202204
-20.77,955.691082801416
-20.76,955.662489400627
-20.75,955.633895999839
-20.74,955.60530259905
-20.73,955.576709198261
-20.72,955.548121749136
-20.71,955.51954160886
-20.7,955.490961468585
-20.69,955.462381328309
-20.68,955.433801188033
-20.67,955.405221047758
-20.66,955.376640907482
-20.65,955.348060767207
-20.64,955.319480626931
-20.63,955.290900486655
-20.62,955.262331740323
-20.61,955.233764802279
-20.6,955.205197864235
-20.59,955.176630926191
-20.58,955.148063988146
-20.57,955.119497050102
-20.56,955.090930112058
-20.55,955.062363174014
-20.54,955.033796235969
-20.53,955.005232941939
-20.52,954.976679147919
-20.51,954.9481253539
-20.5,954.919571559881
-20.49,954.891017765861
-20.48,954.862463971842
-20.47,954.833910177822
-20.46,954.805356383803
-20.45,954.776802589784
-20.44,954.748248795764
-20.43,954.719704049893
-20.42,954.691163341767
-20.41,954.662622633641
-20.4,954.634081925514
-20.39,954.605541217388
-20.38,954.577000509262
-20.37,954.548459801136
-20.36,954.519919093009
-20.35,954.491378384883
-20.34,954.462839053129
-20.33,954.434311372839
-20.32,954.405783692548
-20.31,954.377256012258
-20.3,954.348728331967
-20.29,954.320200651677
-20.28,954.291672971386
-20.27,954.263145291096
-20.26,954.234617610805
-20.25,954.206089930515
-20.24,954.177568992657
-20.23,954.149054282219
-20.22,954.120539571781
-20.21,954.092024861343
-20.2,954.063510150905
-20.19,954.034995440467
-20.18,954.006480730029
-20.17,953.977966019591
-20.16,953.949451309153
-20.15,953.920936598714
-20.14,953.892433948804
-20.13,953.863932150309
-20.12,953.835430351814
-20.11,953.806928553319
-20.1,953.778426754823
-20.09,953.749924956328
-20.08,953.721423157833
-20.07,953.692921359338
-20.06,953.664419560843
-20.05,953.63592223899
-20.04,953.607433294601
-20.03,953.578944350213
-20.02,953.550455405824
-20.01,953.521966461435
-20,953.493477517046
-19.99,953.464988572658
-19.98,953.436499628269
-19.97,953.40801068388
-19.96,953.379521739492
-19.95,953.351042551946
-19.94,953.322566403901
-19.93,953.294090255856
-19.92,953.26561410781
-19.91,953.237137959765
-19.9,953.208661811719
-19.89,953.180185663674
-19.88,953.151709515628
-19.87,953.123233367583
-19.86,953.094759470163
-19.85,953.06629606077
-19.84,953.037832651377
-19.83,953.009369241984
-19.82,952.980905832591
-19.81,952.952442423198
-19.8,952.923979013806
-19.79,952.895515604413
-19.78,952.86705219502
-19.77,952.838588785627
-19.76,952.810132869236
-19.75,952.781682140877
-19.74,952.753231412518
-19.73,952.72478068416
-19.72,952.696329955801
-19.71,952.667879227443
-19.7,952.639428499084
-19.69,952.610977770725
-19.68,952.582527042367
-19.67,952.554076378239
-19.66,952.525638273368
-19.65,952.497200168497
-19.64,952.468762063626
-19.63,952.440323958755
-19.62,952.411885853885
-19.61,952.383447749014
-19.6,952.355009644143
-19.59,952.326571539272
-19.58,952.298133434402
-19.57,952.269700598382
-19.56,952.241275059524
-19.55,952.212849520667
-19.54,952.184423981809
-19.53,952.155998442951
-19.52,952.127572904093
-19.51,952.099147365235
-19.5,952.070721826378
-19.49,952.04229628752
-19.48,952.013870748662
-19.47,951.985455635723
-19.46,951.957042605475
-19.45,951.928629575227
-19.44,951.900216544978
-19.43,951.87180351473
-19.42,951.843390484482
-19.41,951.814977454233
-19.4,951.786564423985
-19.39,951.758151393737
-19.38,951.729741447733
-19.37,951.701340868761
-19.36,951.67294028979
-19.35,951.644539710818
-19.34,951.616139131846
-19.33,951.587738552875
-19.32,951.559337973903
-19.31,951.530937394931
-19.3,951.50253681596
-19.29,951.474136236988
-19.28,951.445743861748
-19.27,951.417355676791
-19.26,951.388967491834
-19.25,951.360579306877
-19.24,951.33219112192
-19.23,951.303802936963
-19.22,951.275414752006
-19.21,951.247026567049
-19.2,951.218638382092
-19.19,951.19025113617
-19.18,951.161875288036
-19.17,951.133499439901
-19.16,951.105123591767
-19.15,951.076747743633
-19.14,951.048371895498
-19.13,951.019996047364
-19.12,950.99162019923
-19.11,950.963244351095
-19.1,950.934868502961
-19.09,950.906498675835
-19.08,950.878135107401
-19.07,950.849771538968
-19.06,950.821407970534
-19.05,950.793044402101
-19.04,950.764680833667
-19.03,950.736317265234
-19.02,950.7079536968
-19.01,950.679590128366
-19,950.651226559933
-18.99,950.622874047223
-18.98,950.594522701438
-18.97,950.566171355653
-18.96,950.537820009867
-18.95,950.509468664082
