"Time","D4"
-46.17,-0.0977800123113253
-46.16,-0.0977581934873871
-46.15,-0.0977363746634488
-46.14,-0.0977145558395106
-46.13,-0.0976927370155723
-46.12,-0.0976709181916341
-46.11,-0.0976490993676958
-46.1,-0.0976272805437576
-46.09,-0.0976054617198193
-46.08,-0.0975836428958811
-46.07,-0.0975618240719428
-46.06,-0.0975400163303181
-46.05,-0.0975182222723817
-46.04,-0.0974964282144453
-46.03,-0.0974746341565089
-46.02,-0.0974528400985725
-46.01,-0.0974310460406362
-46,-0.0974092519826997
-45.99,-0.0973874579247633
-45.98,-0.0973656638668269
-45.97,-0.0973438698088905
-45.96,-0.0973220757509542
-45.95,-0.0973002892908907
-45.94,-0.0972785198950053
-45.93,-0.0972567504991199
-45.92,-0.0972349811032344
-45.91,-0.097213211707349
-45.9,-0.0971914423114636
-45.89,-0.0971696729155782
-45.88,-0.0971479035196928
-45.87,-0.0971261341238073
-45.86,-0.0971043647279219
-45.85,-0.0970825953320365
-45.84,-0.097060830078614
-45.83,-0.0970390852411181
-45.82,-0.0970173404036221
-45.81,-0.0969955955661262
-45.8,-0.0969738507286302
-45.79,-0.0969521058911342
-45.78,-0.0969303610536383
-45.77,-0.0969086162161423
-45.76,-0.0968868713786464
-45.75,-0.0968651265411504
-45.74,-0.0968433817036545
-45.73,-0.0968216375821211
-45.72,-0.096799917199641
-45.71,-0.096778196817161
-45.7,-0.0967564764346809
-45.69,-0.0967347560522009
-45.68,-0.0967130356697209
-45.67,-0.0966913152872408
-45.66,-0.0966695949047608
-45.65,-0.0966478745222807
-45.64,-0.0966261541398007
-45.63,-0.0966044337573207
-45.62,-0.0965827133748406
-45.61,-0.0965610146625409
-45.6,-0.0965393186319898
-45.59,-0.0965176226014387
-45.58,-0.0964959265708875
-45.57,-0.0964742305403364
-45.56,-0.0964525345097853
-45.55,-0.0964308384792342
-45.54,-0.0964091424486831
-45.53,-0.096387446418132
-45.52,-0.0963657503875808
-45.51,-0.0963440543570297
-45.5,-0.0963223765248157
-45.49,-0.0963007047433917
-45.48,-0.0962790329619676
-45.47,-0.0962573611805436
-45.46,-0.0962356893991195
-45.45,-0.0962140176176955
-45.44,-0.0961923458362715
-45.43,-0.0961706740548474
-45.42,-0.0961490022734234
-45.41,-0.0961273304919993
-45.4,-0.0961056587105753
-45.39,-0.09608400168448
-45.38,-0.0960623540496649
-45.37,-0.0960407064148499
-45.36,-0.0960190587800348
-45.35,-0.0959974111452198
-45.34,-0.0959757635104048
-45.33,-0.0959541158755897
-45.32,-0.0959324682407747
-45.31,-0.0959108206059597
-45.3,-0.0958891729711446
-45.29,-0.0958675253363296
-45.28,-0.0958458890425504
-45.27,-0.0958242654521087
-45.26,-0.0958026418616669
-45.25,-0.0957810182712252
-45.24,-0.0957593946807834
-45.23,-0.0957377710903417
-45.22,-0.0957161474998999
-45.21,-0.0956945239094582
-45.2,-0.0956729003190165
-45.19,-0.0956512767285747
-45.18,-0.095629653138133
-45.17,-0.0956080375030312
-45.16,-0.0955864378550081
-45.15,-0.0955648382069849
-45.14,-0.0955432385589617
-45.13,-0.0955216389109386
-45.12,-0.0955000392629154
-45.11,-0.0954784396148922
-45.1,-0.0954568399668691
-45.09,-0.0954352403188459
-45.08,-0.0954136406708228
-45.07,-0.0953920410227996
-45.06,-0.0953704459728997
-45.05,-0.0953488701656201
-45.04,-0.0953272943583404
-45.03,-0.0953057185510607
-45.02,-0.095284142743781
-45.01,-0.0952625669365014
-45,-0.0952409911292217
-44.99,-0.095219415321942
-44.98,-0.0951978395146623
-44.97,-0.0951762637073826
-44.96,-0.095154687900103
-44.95,-0.0951331133620921
-44.94,-0.0951115612941591
-44.93,-0.095090009226226
-44.92,-0.095068457158293
-44.91,-0.0950469050903599
-44.9,-0.0950253530224269
-44.89,-0.0950038009544939
-44.88,-0.0949822488865608
-44.87,-0.0949606968186278
-44.86,-0.0949391447506947
-44.85,-0.0949175926827617
-44.84,-0.0948960406148287
-44.83,-0.0948745101537825
-44.82,-0.0948529817240761
-44.81,-0.0948314532943697
-44.8,-0.0948099248646634
-44.79,-0.094788396434957
-44.78,-0.0947668680052506
-44.77,-0.0947453395755442
-44.76,-0.0947238111458378
-44.75,-0.0947022827161315
-44.74,-0.0946807542864251
-44.73,-0.0946592258567187
-44.72,-0.0946377156605766
-44.71,-0.0946162107682524
-44.7,-0.0945947058759283
-44.69,-0.0945732009836041
-44.68,-0.0945516960912799
-44.67,-0.0945301911989558
-44.66,-0.0945086863066316
-44.65,-0.0944871814143074
-44.64,-0.0944656765219833
-44.63,-0.0944441716296591
-44.62,-0.0944226667373349
-44.61,-0.0944011767335423
-44.6,-0.0943796952780301
-44.59,-0.0943582138225179
-44.58,-0.0943367323670056
-44.57,-0.0943152509114933
-44.56,-0.0942937694559811
-44.55,-0.0942722880004689
-44.54,-0.0942508065449566
-44.53,-0.0942293250894444
-44.52,-0.0942078436339321
-44.51,-0.0941863621784199
-44.5,-0.094164892294581
-44.49,-0.0941434341755832
-44.48,-0.0941219760565854
-44.47,-0.0941005179375876
-44.46,-0.0940790598185898
-44.45,-0.094057601699592
-44.44,-0.0940361435805942
-44.43,-0.0940146854615964
-44.42,-0.0939932273425986
-44.41,-0.0939717692236008
-44.4,-0.093950311104603
-44.39,-0.0939288612684804
-44.38,-0.0939074263859711
-44.37,-0.0938859915034617
-44.36,-0.0938645566209523
-44.35,-0.093843121738443
-44.34,-0.0938216868559336
-44.33,-0.0938002519734242
-44.32,-0.0937788170909148
-44.31,-0.0937573822084055
-44.3,-0.0937359473258961
-44.29,-0.0937145124433867
-44.28,-0.0936930825829007
-44.27,-0.0936716708371238
-44.26,-0.093650259091347
-44.25,-0.0936288473455702
-44.24,-0.0936074355997934
-44.23,-0.0935860238540166
-44.22,-0.0935646121082398
-44.21,-0.093543200362463
-44.2,-0.0935217886166862
-44.19,-0.0935003768709093
-44.18,-0.0934789651251325
-44.17,-0.0934575551683601
-44.16,-0.0934361664598288
-44.15,-0.0934147777512974
-44.14,-0.0933933890427661
-44.13,-0.0933720003342347
-44.12,-0.0933506116257034
-44.11,-0.0933292229171721
-44.1,-0.0933078342086407
-44.09,-0.0932864455001094
-44.08,-0.0932650567915781
-44.07,-0.0932436680830467
-44.06,-0.0932222793745154
-44.05,-0.0932009121877162
-44.04,-0.0931795464172107
-44.03,-0.0931581806467052
-44.02,-0.0931368148761998
-44.01,-0.0931154491056943
-44,-0.0930940833351888
-43.99,-0.0930727175646834
-43.98,-0.0930513517941779
-43.97,-0.0930299860236724
-43.96,-0.0930086202531669
-43.95,-0.0929872544826615
-43.94,-0.0929659069572457
-43.93,-0.0929445640258126
-43.92,-0.0929232210943795
-43.91,-0.0929018781629464
-43.9,-0.0928805352315133
-43.89,-0.0928591923000803
-43.88,-0.0928378493686472
-43.87,-0.0928165064372141
-43.86,-0.092795163505781
-43.85,-0.0927738205743479
-43.84,-0.0927524776429149
-43.83,-0.0927311497076921
-43.82,-0.0927098295166428
-43.81,-0.0926885093255935
-43.8,-0.0926671891345442
-43.79,-0.0926458689434948
-43.78,-0.0926245487524455
-43.77,-0.0926032285613961
-43.76,-0.0925819083703468
-43.75,-0.0925605881792975
-43.74,-0.0925392679882481
-43.73,-0.0925179477971988
-43.72,-0.0924966393811323
-43.71,-0.0924753418320415
-43.7,-0.0924540442829508
-43.69,-0.0924327467338601
-43.68,-0.0924114491847694
-43.67,-0.0923901516356786
-43.66,-0.0923688540865879
-43.65,-0.0923475565374972
-43.64,-0.0923262589884065
-43.63,-0.0923049614393157
-43.62,-0.092283663890225
-43.61,-0.0922623749224305
-43.6,-0.0922410999171355
-43.59,-0.0922198249118404
-43.58,-0.0921985499065454
-43.57,-0.0921772749012503
-43.56,-0.0921559998959553
-43.55,-0.0921347248906602
-43.54,-0.0921134498853652
-43.53,-0.0920921748800701
-43.52,-0.0920708998747751
-43.51,-0.0920496248694801
-43.5,-0.0920283552792257
-43.49,-0.0920071027198243
-43.48,-0.0919858501604229
-43.47,-0.0919645976010215
-43.46,-0.0919433450416201
-43.45,-0.0919220924822187
-43.44,-0.0919008399228173
-43.43,-0.0918795873634159
-43.42,-0.0918583348040145
-43.41,-0.0918370822446131
-43.4,-0.0918158296852117
-43.39,-0.0917945794019173
-43.38,-0.0917733491907671
-43.37,-0.0917521189796169
-43.36,-0.0917308887684667
-43.35,-0.0917096585573165
-43.34,-0.0916884283461663
-43.33,-0.0916671981350161
-43.32,-0.0916459679238659
-43.31,-0.0916247377127157
-43.3,-0.0916035075015655
-43.29,-0.0915822772904153
-43.28,-0.0915610470792652
-43.27,-0.0915398382833686
-43.26,-0.0915186303230855
-43.25,-0.0914974223628024
-43.24,-0.0914762144025193
-43.23,-0.0914550064422362
-43.22,-0.0914337984819531
-43.21,-0.09141259052167
-43.2,-0.0913913825613869
-43.19,-0.0913701746011038
-43.18,-0.0913489666408207
-43.17,-0.0913277586805376
-43.16,-0.091306568953766
-43.15,-0.0912853831472229
-43.14,-0.0912641973406798
-43.13,-0.0912430115341367
-43.12,-0.0912218257275935
-43.11,-0.0912006399210504
-43.1,-0.0911794541145073
-43.09,-0.0911582683079642
-43.08,-0.091137082501421
-43.07,-0.0911158966948779
-43.06,-0.0910947108883348
-43.05,-0.0910735401608153
-43.04,-0.0910523764111408
-43.03,-0.0910312126614663
-43.02,-0.0910100489117918
-43.01,-0.0909888851621173
-43,-0.0909677214124428
-42.99,-0.0909465576627683
-42.98,-0.0909253939130937
-42.97,-0.0909042301634192
-42.96,-0.0908830664137447
-42.95,-0.0908619026640702
-42.94,-0.0908407508660779
-42.93,-0.0908196090766551
-42.92,-0.0907984672872323
-42.91,-0.0907773254978095
-42.9,-0.0907561837083867
-42.89,-0.0907350419189639
-42.88,-0.090713900129541
-42.87,-0.0906927583401182
-42.86,-0.0906716165506954
-42.85,-0.0906504747612726
-42.84,-0.0906293329718498
-42.83,-0.0906082000338074
-42.82,-0.0905870801082725
-42.81,-0.0905659601827377
-42.8,-0.0905448402572028
-42.79,-0.090523720331668
-42.78,-0.0905026004061331
-42.77,-0.0904814804805983
-42.76,-0.0904603605550635
-42.75,-0.0904392406295286
-42.74,-0.0904181207039938
-42.73,-0.0903970007784589
-42.72,-0.0903758866309359
-42.71,-0.0903547884731773
-42.7,-0.0903336903154186
-42.69,-0.0903125921576599
-42.68,-0.0902914939999012
-42.67,-0.0902703958421425
-42.66,-0.0902492976843838
-42.65,-0.0902281995266251
-42.64,-0.0902071013688664
-42.63,-0.0901860032111077
-42.62,-0.0901649050533491
-42.61,-0.0901438096270615
-42.6,-0.0901227331412179
-42.59,-0.0901016566553742
-42.58,-0.0900805801695304
-42.57,-0.0900595036836867
-42.56,-0.090038427197843
-42.55,-0.0900173507119993
-42.54,-0.0899962742261556
-42.53,-0.0899751977403119
-42.52,-0.0899541212544682
-42.51,-0.0899330447686245
-42.5,-0.0899119682827808
-42.49,-0.0898909130848939
-42.48,-0.0898698581753534
-42.47,-0.0898488032658129
-42.46,-0.0898277483562724
-42.45,-0.0898066934467319
-42.44,-0.0897856385371915
-42.43,-0.089764583627651
-42.42,-0.0897435287181105
-42.41,-0.08972247380857
-42.4,-0.0897014188990295
-42.39,-0.089680363989489
-42.38,-0.0896593272793429
-42.37,-0.089638293850742
-42.36,-0.0896172604221411
-42.35,-0.0895962269935402
-42.34,-0.0895751935649393
-42.33,-0.0895541601363384
-42.32,-0.0895331267077375
-42.31,-0.0895120932791365
-42.3,-0.0894910598505356
-42.29,-0.0894700264219347
-42.28,-0.0894489929933338
-42.27,-0.0894279747023274
-42.26,-0.0894069626595493
-42.25,-0.0893859506167712
-42.24,-0.0893649385739931
-42.23,-0.089343926531215
-42.22,-0.0893229144884369
-42.21,-0.0893019024456588
-42.2,-0.0892808904028808
-42.19,-0.0892598783601027
-42.18,-0.0892388663173246
-42.17,-0.0892178542745465
-42.16,-0.0891968543342214
-42.15,-0.089175863582395
-42.14,-0.0891548728305686
-42.13,-0.0891338820787423
-42.12,-0.0891128913269159
-42.11,-0.0890919005750895
-42.1,-0.0890709098232632
-42.09,-0.0890499190714368
-42.08,-0.0890289283196104
-42.07,-0.0890079375677841
-42.06,-0.0889869468159577
-42.05,-0.088965965157998
-42.04,-0.0889449956024966
-42.03,-0.0889240260469952
-42.02,-0.0889030564914939
-42.01,-0.0888820869359925
-42,-0.0888611173804912
-41.99,-0.0888401478249898
-41.98,-0.0888191782694884
-41.97,-0.0887982087139871
-41.96,-0.0887772391584857
-41.95,-0.0887562696029844
-41.94,-0.0887353061592159
-41.93,-0.0887143577056561
-41.92,-0.0886934092520962
-41.91,-0.0886724607985363
-41.9,-0.0886515123449764
-41.89,-0.0886305638914165
-41.88,-0.0886096154378566
-41.87,-0.0885886669842967
-41.86,-0.0885677185307368
-41.85,-0.0885467700771769
-41.84,-0.088525821623617
-41.83,-0.0885048763260071
-41.82,-0.0884839488802471
-41.81,-0.0884630214344871
-41.8,-0.088442093988727
-41.79,-0.088421166542967
-41.78,-0.088400239097207
-41.77,-0.0883793116514469
-41.76,-0.0883583842056869
-41.75,-0.0883374567599269
-41.74,-0.0883165293141668
-41.73,-0.0882956018684068
-41.72,-0.0882746746490634
-41.71,-0.0882537681172023
-41.7,-0.0882328615853412
-41.69,-0.0882119550534802
-41.68,-0.0881910485216191
-41.67,-0.088170141989758
-41.66,-0.088149235457897
-41.65,-0.0881283289260359
-41.64,-0.0881074223941748
-41.63,-0.0880865158623138
-41.62,-0.0880656093304527
-41.61,-0.0880447027985916
-41.6,-0.0880238144100003
-41.59,-0.0880029286983768
-41.58,-0.0879820429867533
-41.57,-0.0879611572751298
-41.56,-0.0879402715635062
-41.55,-0.0879193858518827
-41.54,-0.0878985001402592
-41.53,-0.0878776144286357
-41.52,-0.0878567287170122
-41.51,-0.0878358430053886
-41.5,-0.0878149572937651
-41.49,-0.0877940867546531
-41.48,-0.087773221769844
-41.47,-0.0877523567850348
-41.46,-0.0877314918002257
-41.45,-0.0877106268154166
-41.44,-0.0876897618306075
-41.43,-0.0876688968457984
-41.42,-0.0876480318609893
-41.41,-0.0876271668761802
-41.4,-0.087606301891371
-41.39,-0.0875854369065619
-41.38,-0.0875645841496931
-41.37,-0.0875437397985123
-41.36,-0.0875228954473315
-41.35,-0.0875020510961507
-41.34,-0.0874812067449699
-41.33,-0.0874603623937891
-41.32,-0.0874395180426083
-41.31,-0.0874186736914275
-41.3,-0.0873978293402467
-41.29,-0.0873769849890659
-41.28,-0.0873561406378851
-41.27,-0.0873353055961609
-41.26,-0.0873144817856582
-41.25,-0.0872936579751555
-41.24,-0.0872728341646528
-41.23,-0.0872520103541501
-41.22,-0.0872311865436473
-41.21,-0.0872103627331446
-41.2,-0.0871895389226419
-41.19,-0.0871687151121392
-41.18,-0.0871478913016364
-41.17,-0.0871270674911337
-41.16,-0.0871062500975923
-41.15,-0.0870854467350521
-41.14,-0.0870646433725118
-41.13,-0.0870438400099716
-41.12,-0.0870230366474314
-41.11,-0.0870022332848911
-41.1,-0.0869814299223509
-41.09,-0.0869606265598106
-41.08,-0.0869398231972704
-41.07,-0.0869190198347301
-41.06,-0.0868982164721899
-41.05,-0.0868774166600057
-41.04,-0.0868566336529458
-41.03,-0.0868358506458859
-41.02,-0.086815067638826
-41.01,-0.0867942846317661
-41,-0.0867735016247062
-40.99,-0.0867527186176463
-40.98,-0.0867319356105864
-40.97,-0.0867111526035265
-40.96,-0.0866903695964666
-40.95,-0.0866695865894067
-40.94,-0.08664880429189
-40.93,-0.0866280415480605
-40.92,-0.0866072788042311
-40.91,-0.0865865160604016
-40.9,-0.0865657533165721
-40.89,-0.0865449905727426
-40.88,-0.0865242278289132
-40.87,-0.0865034650850837
-40.86,-0.0864827023412542
-40.85,-0.0864619395974247
-40.84,-0.0864411768535953
-40.83,-0.0864204141097658
-40.82,-0.0863996694315737
-40.81,-0.0863789268589559
-40.8,-0.086358184286338
-40.79,-0.0863374417137201
-40.78,-0.0863166991411022
-40.77,-0.0862959565684843
-40.76,-0.0862752139958664
-40.75,-0.0862544714232485
-40.74,-0.0862337288506307
-40.73,-0.0862129862780128
-40.72,-0.0861922437053949
-40.71,-0.0861715163171072
-40.7,-0.0861507938239119
-40.69,-0.0861300713307166
-40.68,-0.0861093488375214
-40.67,-0.0860886263443261
-40.66,-0.0860679038511309
-40.65,-0.0860471813579356
-40.64,-0.0860264588647403
-40.63,-0.0860057363715451
-40.62,-0.0859850138783498
-40.61,-0.0859642913851545
-40.6,-0.0859435812207142
-40.59,-0.0859228787153813
-40.58,-0.0859021762100484
-40.57,-0.0858814737047155
-40.56,-0.0858607711993825
-40.55,-0.0858400686940496
-40.54,-0.0858193661887167
-40.53,-0.0857986636833838
-40.52,-0.0857779611780509
-40.51,-0.085757258672718
-40.5,-0.085736556167385
-40.49,-0.0857158631608677
-40.48,-0.0856951805520644
-40.47,-0.085674497943261
-40.46,-0.0856538153344577
-40.45,-0.0856331327256544
-40.44,-0.085612450116851
-40.43,-0.0855917675080477
-40.42,-0.0855710848992444
-40.41,-0.085550402290441
-40.4,-0.0855297196816377
-40.39,-0.0855090370728344
-40.38,-0.0854883611584476
-40.37,-0.0854676983550675
-40.36,-0.0854470355516873
-40.35,-0.0854263727483071
-40.34,-0.0854057099449269
-40.33,-0.0853850471415468
-40.32,-0.0853643843381666
-40.31,-0.0853437215347864
-40.3,-0.0853230587314062
-40.29,-0.085302395928026
-40.28,-0.0852817331246459
-40.27,-0.0852610742367288
-40.26,-0.0852404311478905
-40.25,-0.0852197880590522
-40.24,-0.085199144970214
-40.23,-0.0851785018813757
-40.22,-0.0851578587925374
-40.21,-0.0851372157036992
-40.2,-0.0851165726148609
-40.19,-0.0850959295260226
-40.18,-0.0850752864371844
-40.17,-0.0850546433483461
-40.16,-0.0850340014213686
-40.15,-0.085013377956415
-40.14,-0.0849927544914614
-40.13,-0.0849721310265078
-40.12,-0.0849515075615542
-40.11,-0.0849308840966006
-40.1,-0.084910260631647
-40.09,-0.0848896371666934
-40.08,-0.0848690137017398
-40.07,-0.0848483902367862
-40.06,-0.0848277667718326
-40.05,-0.084807143306879
-40.04,-0.0847865378088917
-40.03,-0.0847659338773884
-40.02,-0.084745329945885
-40.01,-0.0847247260143817
-40,-0.0847041220828784
-39.99,-0.0846835181513751
-39.98,-0.0846629142198718
-39.97,-0.0846423102883684
-39.96,-0.0846217063568651
-39.95,-0.0846011024253618
-39.94,-0.0845804984938584
