"Time","Left.Inf.Lat.Vent"
-29.48,1349.63812821351
-29.47,1349.70599598623
-29.46,1349.77386375895
-29.45,1349.84173153167
-29.44,1349.90969193855
-29.43,1349.97768222512
-29.42,1350.0456725117
-29.41,1350.11366279828
-29.4,1350.18165308486
-29.39,1350.24964337144
-29.38,1350.31763365801
-29.37,1350.38562394459
-29.36,1350.45361423117
-29.35,1350.52162540103
-29.34,1350.58973830155
-29.33,1350.65785120207
-29.32,1350.7259641026
-29.31,1350.79407700312
-29.3,1350.86218990364
-29.29,1350.93030280416
-29.28,1350.99841570468
-29.27,1351.06652860521
-29.26,1351.13464150573
-29.25,1351.20282613527
-29.24,1351.27106174957
-29.23,1351.33929736386
-29.22,1351.40753297816
-29.21,1351.47576859245
-29.2,1351.54400420675
-29.19,1351.61223982104
-29.18,1351.68047543534
-29.17,1351.74871104963
-29.16,1351.81694666393
-29.15,1351.88530493543
-29.14,1351.95366336307
-29.13,1352.02202179071
-29.12,1352.09038021835
-29.11,1352.15873864599
-29.1,1352.22709707363
-29.09,1352.29545550127
-29.08,1352.36381392891
-29.07,1352.43217235655
-29.06,1352.50058153904
-29.05,1352.56906287934
-29.04,1352.63754421964
-29.03,1352.70602555994
-29.02,1352.77450690024
-29.01,1352.84298824054
-29,1352.91146958084
-28.99,1352.97995092114
-28.98,1353.04843226143
-28.97,1353.11691360173
-28.96,1353.18549668994
-28.95,1353.25410104195
-28.94,1353.32270539396
-28.93,1353.39130974598
-28.92,1353.45991409799
-28.91,1353.52851845
-28.9,1353.59712280202
-28.89,1353.66572715403
-28.88,1353.73433150605
-28.87,1353.80296557024
-28.86,1353.87169303276
-28.85,1353.94042049529
-28.84,1354.00914795781
-28.83,1354.07787542033
-28.82,1354.14660288286
-28.81,1354.21533034538
-28.8,1354.28405780791
-28.79,1354.35278527043
-28.78,1354.42151273295
-28.77,1354.49032096532
-28.76,1354.55917163689
-28.75,1354.62802230846
-28.74,1354.69687298003
-28.73,1354.7657236516
-28.72,1354.83457432317
-28.71,1354.90342499473
-28.7,1354.9722756663
-28.69,1355.04112633787
-28.68,1355.10998561098
-28.67,1355.17895958986
-28.66,1355.24793356875
-28.65,1355.31690754764
-28.64,1355.38588152652
-28.63,1355.45485550541
-28.62,1355.5238294843
-28.61,1355.59280346318
-28.6,1355.66177744207
-28.59,1355.73075142096
-28.58,1355.7997851234
-28.57,1355.86888250762
-28.56,1355.93797989183
-28.55,1356.00707727605
-28.54,1356.07617466026
-28.53,1356.14527204448
-28.52,1356.21436942869
-28.51,1356.28346681291
-28.5,1356.35256419712
-28.49,1356.42166158134
-28.48,1356.49086989209
-28.47,1356.56009077938
-28.46,1356.62931166667
-28.45,1356.69853255396
-28.44,1356.76775344125
-28.43,1356.83697432854
-28.42,1356.90619521583
-28.41,1356.97541610312
-28.4,1357.04463699041
-28.39,1357.11389648728
-28.38,1357.18324097513
-28.37,1357.25258546298
-28.36,1357.32192995082
-28.35,1357.39127443867
-28.34,1357.46061892651
-28.33,1357.52996341436
-28.32,1357.59930790221
-28.31,1357.66865239005
-28.3,1357.7379968779
-28.29,1357.80743124201
-28.28,1357.87689942763
-28.27,1357.94636761325
-28.26,1358.01583579887
-28.25,1358.08530398449
-28.24,1358.15477217011
-28.23,1358.22424035573
-28.22,1358.29370854135
-28.21,1358.36317672697
-28.2,1358.43266234105
-28.19,1358.50225432139
-28.18,1358.57184630173
-28.17,1358.64143828207
-28.16,1358.71103026241
-28.15,1358.78062224275
-28.14,1358.85021422309
-28.13,1358.91980620343
-28.12,1358.98939818378
-28.11,1359.05899016412
-28.1,1359.12865090305
-28.09,1359.19836677479
-28.08,1359.26808264654
-28.07,1359.33779851828
-28.06,1359.40751439003
-28.05,1359.47723026177
-28.04,1359.54694613352
