"Time","D1"
-46.17,-0.134091609340765
-46.16,-0.134042912489299
-46.15,-0.133994215637833
-46.14,-0.133945518786366
-46.13,-0.1338968219349
-46.12,-0.133848125083434
-46.11,-0.133799428231968
-46.1,-0.133750731380502
-46.09,-0.133702034529036
-46.08,-0.133653337677569
-46.07,-0.133604640826103
-46.06,-0.133555841104384
-46.05,-0.133506914365461
-46.04,-0.133457987626537
-46.03,-0.133409060887614
-46.02,-0.133360134148691
-46.01,-0.133311207409768
-46,-0.133262280670844
-45.99,-0.133213353931921
-45.98,-0.133164427192998
-45.97,-0.133115500454075
-45.96,-0.133066573715152
-45.95,-0.133017576032479
-45.94,-0.132968419016162
-45.93,-0.132919261999846
-45.92,-0.13287010498353
-45.91,-0.132820947967214
-45.9,-0.132771790950898
-45.89,-0.132722633934582
-45.88,-0.132673476918266
-45.87,-0.13262431990195
-45.86,-0.132575162885634
-45.85,-0.132526005869318
-45.84,-0.132476809945262
-45.83,-0.132427422266312
-45.82,-0.132378034587361
-45.81,-0.132328646908411
-45.8,-0.13227925922946
-45.79,-0.13222987155051
-45.78,-0.13218048387156
-45.77,-0.132131096192609
-45.76,-0.132081708513659
-45.75,-0.132032320834708
-45.74,-0.131982933155758
-45.73,-0.131933538712623
-45.72,-0.13188391999053
-45.71,-0.131834301268437
-45.7,-0.131784682546343
-45.69,-0.13173506382425
-45.68,-0.131685445102157
-45.67,-0.131635826380063
-45.66,-0.13158620765797
-45.65,-0.131536588935877
-45.64,-0.131486970213783
-45.63,-0.13143735149169
-45.62,-0.131387732769597
-45.61,-0.131337908113556
-45.6,-0.131288057972582
-45.59,-0.131238207831609
-45.58,-0.131188357690635
-45.57,-0.131138507549661
-45.56,-0.131088657408688
-45.55,-0.131038807267714
-45.54,-0.130988957126741
-45.53,-0.130939106985767
-45.52,-0.130889256844793
-45.51,-0.13083940670382
-45.5,-0.130789382610644
-45.49,-0.130739300679862
-45.48,-0.13068921874908
-45.47,-0.130639136818298
-45.46,-0.130589054887517
-45.45,-0.130538972956735
-45.44,-0.130488891025953
-45.43,-0.130438809095171
-45.42,-0.130388727164389
-45.41,-0.130338645233608
-45.4,-0.130288563302826
-45.39,-0.130238339507965
-45.38,-0.130188025421295
-45.37,-0.130137711334625
-45.36,-0.130087397247954
-45.35,-0.130037083161284
-45.34,-0.129986769074614
-45.33,-0.129936454987944
-45.32,-0.129886140901274
-45.31,-0.129835826814603
-45.3,-0.129785512727933
-45.29,-0.129735198641263
-45.28,-0.129684774883006
-45.27,-0.129634228279253
-45.26,-0.1295836816755
-45.25,-0.129533135071746
-45.24,-0.129482588467993
-45.23,-0.12943204186424
-45.22,-0.129381495260487
-45.21,-0.129330948656734
-45.2,-0.129280402052981
-45.19,-0.129229855449228
-45.18,-0.129179308845475
-45.17,-0.129128684864965
-45.16,-0.129077905387858
-45.15,-0.129027125910751
-45.14,-0.128976346433644
-45.13,-0.128925566956537
-45.12,-0.12887478747943
-45.11,-0.128824008002323
-45.1,-0.128773228525217
-45.09,-0.12872244904811
-45.08,-0.128671669571003
-45.07,-0.128620890093896
-45.06,-0.128570065635149
-45.05,-0.128519052933379
-45.04,-0.128468040231609
-45.03,-0.128417027529839
-45.02,-0.128366014828069
-45.01,-0.1283150021263
-45,-0.12826398942453
-44.99,-0.12821297672276
-44.98,-0.12816196402099
-44.97,-0.12811095131922
-44.96,-0.128059938617451
