"Time","CSF"
-27.07,2320.43857255576
-27.06,2320.45790838335
-27.05,2320.47724228903
-27.04,2320.49656084158
-27.03,2320.51587939413
-27.02,2320.53519794668
-27.01,2320.55451649922
-27,2320.57383505177
-26.99,2320.59315360432
-26.98,2320.61247215687
-26.97,2320.63179070941
-26.96,2320.65110926196
-26.95,2320.67041879319
-26.94,2320.68972017728
-26.93,2320.70902156136
-26.92,2320.72832294545
-26.91,2320.74762432953
-26.9,2320.76692571362
-26.89,2320.7862270977
-26.88,2320.80552848179
-26.87,2320.82482986588
-26.86,2320.84413124996
-26.85,2320.86341660136
-26.84,2320.88270092331
-26.83,2320.90198524526
-26.82,2320.92126956721
-26.81,2320.94055388915
-26.8,2320.9598382111
-26.79,2320.97912253305
-26.78,2320.99840685499
-26.77,2321.01769117694
-26.76,2321.03696949864
-26.75,2321.05623686452
-26.74,2321.0755042304
-26.73,2321.09477159627
-26.72,2321.11403896215
-26.71,2321.13330632802
-26.7,2321.1525736939
-26.69,2321.17184105978
-26.68,2321.19110842565
-26.67,2321.21037579153
-26.66,2321.22963021513
-26.65,2321.24888073075
-26.64,2321.26813124637
-26.63,2321.28738176199
-26.62,2321.30663227761
-26.61,2321.32588279323
-26.6,2321.34513330885
-26.59,2321.36438382447
-26.58,2321.38363434009
-26.57,2321.40288180347
-26.56,2321.4221155744
-26.55,2321.44134934532
-26.54,2321.46058311625
-26.53,2321.47981688718
-26.52,2321.4990506581
-26.51,2321.51828442903
-26.5,2321.53751819996
-26.49,2321.55675197088
-26.48,2321.57598574181
-26.47,2321.59520958756
-26.46,2321.61442671911
-26.45,2321.63364385066
-26.44,2321.6528609822
-26.43,2321.67207811375
-26.42,2321.69129524529
-26.41,2321.71051237684
-26.4,2321.72972950839
-26.39,2321.74894663993
-26.38,2321.76816359469
-26.37,2321.78736419192
-26.36,2321.80656478915
-26.35,2321.82576538638
-26.34,2321.84496598361
-26.33,2321.86416658084
-26.32,2321.88336717807
-26.31,2321.9025677753
-26.3,2321.92176837253
-26.29,2321.94096896976
-26.28,2321.96016258613
-26.27,2321.97934675386
-26.26,2321.9985309216
-26.25,2322.01771508933
-26.24,2322.03689925706
-26.23,2322.0560834248
-26.22,2322.07526759253
-26.21,2322.09445176027
-26.2,2322.113635928
-26.19,2322.13282009573
-26.18,2322.15199056516
-26.17,2322.17115840797
-26.16,2322.19032625078
-26.15,2322.20949409359
-26.14,2322.2286619364
-26.13,2322.24782977921
-26.12,2322.26699762202
-26.11,2322.28616546483
-26.1,2322.30533330764
-26.09,2322.32449704162
-26.08,2322.34364866384
-26.07,2322.36280028606
-26.06,2322.38195190827
-26.05,2322.40110353049
-26.04,2322.42025515271
-26.03,2322.43940677493
-26.02,2322.45855839714
-26.01,2322.47771001936
-26,2322.49686164158
-25.99,2322.51600250578
-25.98,2322.5351380115
-25.97,2322.55427351721
-25.96,2322.57340902292
-25.95,2322.59254452864
-25.94,2322.61168003435
-25.93,2322.63081554006
-25.92,2322.64995104578
-25.91,2322.66908655149
-25.9,2322.68822074863
-25.89,2322.70734024169
-25.88,2322.72645973475
-25.87,2322.74557922781
-25.86,2322.76469872087
-25.85,2322.78381821393
-25.84,2322.80293770699
-25.83,2322.82205720004
-25.82,2322.8411766931
-25.81,2322.86029618616
-25.8,2322.8794077895
-25.79,2322.89851137352
-25.78,2322.91761495753
-25.77,2322.93671854155
-25.76,2322.95582212556
-25.75,2322.97492570958
-25.74,2322.99402929359
-25.73,2323.01313287761
-25.72,2323.03223646162
-25.71,2323.05134004564
-25.7,2323.07042924441
-25.69,2323.08951702275
-25.68,2323.1086048011
-25.67,2323.12769257945
-25.66,2323.14678035779
-25.65,2323.16586813614
-25.64,2323.18495591448
-25.63,2323.20404369283
-25.62,2323.22313147118
-25.61,2323.2422141566
-25.6,2323.26128623242
-25.59,2323.28035830824
-25.58,2323.29943038405
-25.57,2323.31850245987
-25.56,2323.33757453569
-25.55,2323.35664661151
-25.54,2323.37571868732
-25.53,2323.39479076314
-25.52,2323.41386283896
-25.51,2323.43292339378
-25.5,2323.45197986998
-25.49,2323.47103634617
-25.48,2323.49009282237
-25.47,2323.50914929856
-25.46,2323.52820577476
-25.45,2323.54726225096
-25.44,2323.56631872715
-25.43,2323.58537520335
-25.42,2323.6044293124
-25.41,2323.62347029165
-25.4,2323.6425112709
-25.39,2323.66155225015
-25.38,2323.6805932294
-25.37,2323.69963420865
-25.36,2323.7186751879
-25.35,2323.73771616715
-25.34,2323.7567571464
-25.33,2323.77579812565
-25.32,2323.79483037692
-25.31,2323.81385596167
-25.3,2323.83288154642
-25.29,2323.85190713117
-25.28,2323.87093271592
-25.27,2323.88995830067
-25.26,2323.90898388542
-25.25,2323.92800947017
-25.24,2323.94703505492
-25.23,2323.96606063967
-25.22,2323.98507122023
-25.21,2324.0040815127
-25.2,2324.02309180517
-25.19,2324.04210209764
-25.18,2324.0611123901
-25.17,2324.08012268257
-25.16,2324.09913297504
-25.15,2324.1181432675
-25.14,2324.13715355997
-25.13,2324.15615784671
-25.12,2324.17515294889
-25.11,2324.19414805106
-25.1,2324.21314315324
-25.09,2324.23213825542
-25.08,2324.25113335759
-25.07,2324.27012845977
-25.06,2324.28912356194
-25.05,2324.30811866412
-25.04,2324.32711376629
-25.03,2324.34609665323
-25.02,2324.36507666688
-25.01,2324.38405668053
-25,2324.40303669418
-24.99,2324.42201670783
-24.98,2324.44099672148
-24.97,2324.45997673513
-24.96,2324.47895674878
-24.95,2324.49793676243
-24.94,2324.51691342233
-24.93,2324.535878449
-24.92,2324.55484347566
-24.91,2324.57380850233
-24.9,2324.592773529
-24.89,2324.61173855567
-24.88,2324.63070358233
-24.87,2324.649668609
-24.86,2324.66863363567
-24.85,2324.68759866233
-24.84,2324.7065541922
-24.83,2324.72550433321
-24.82,2324.74445447422
-24.81,2324.76340461522
-24.8,2324.78235475623
-24.79,2324.80130489723
-24.78,2324.82025503824
-24.77,2324.83920517925
-24.76,2324.85815532025
-24.75,2324.87710468967
-24.74,2324.89604004612
-24.73,2324.91497540256
-24.72,2324.93391075901
-24.71,2324.95284611545
-24.7,2324.9717814719
-24.69,2324.99071682835
-24.68,2325.00965218479
-24.67,2325.02858754124
-24.66,2325.04752289768
-24.65,2325.06645140575
-24.64,2325.08537207851
-24.63,2325.10429275128
-24.62,2325.12321342405
-24.61,2325.14213409682
-24.6,2325.16105476959
-24.59,2325.17997544235
-24.58,2325.19889611512
-24.57,2325.21781678789
-24.56,2325.23673746066
-24.55,2325.25564529163
-24.54,2325.27455138138
-24.53,2325.29345747114
-24.52,2325.3123635609
-24.51,2325.33126965065
-24.5,2325.35017574041
-24.49,2325.36908183017
-24.48,2325.38798791992
-24.47,2325.40689400968
-24.46,2325.42579582989
-24.45,2325.44468743709
-24.44,2325.46357904429
-24.43,2325.48247065148
-24.42,2325.50136225868
-24.41,2325.52025386587
-24.4,2325.53914547307
-24.39,2325.55803708026
-24.38,2325.57692868746
-24.37,2325.59582029465
-24.36,2325.61470170462
-24.35,2325.63357892949
-24.34,2325.65245615436
-24.33,2325.67133337923
-24.32,2325.6902106041
-24.31,2325.70908782897
-24.3,2325.72796505384
-24.29,2325.74684227871
-24.28,2325.76571950358
-24.27,2325.78459496863
-24.26,2325.80345791121
-24.25,2325.82232085378
-24.24,2325.84118379635
-24.23,2325.86004673892
-24.22,2325.87890968149
-24.21,2325.89777262406
-24.2,2325.91663556663
-24.19,2325.9354985092
-24.18,2325.95436145178
-24.17,2325.97321677236
-24.16,2325.99206553245
-24.15,2326.01091429253
-24.14,2326.02976305262
-24.13,2326.0486118127
-24.12,2326.06746057279
-24.11,2326.08630933288
-24.1,2326.10515809296
-24.09,2326.12400685305
-24.08,2326.14285561313
-24.07,2326.16169097156
-24.06,2326.18052564876
-24.05,2326.19936032597
-24.04,2326.21819500317
-24.03,2326.23702968038
-24.02,2326.25586435759
-24.01,2326.27469903479
-24,2326.293533712
-23.99,2326.3123683892
-23.98,2326.33119795078
-23.97,2326.3500186445
-23.96,2326.36883933823
-23.95,2326.38766003195
-23.94,2326.40648072568
-23.93,2326.4253014194
-23.92,2326.44412211313
-23.91,2326.46294280685
-23.9,2326.48176350057
-23.89,2326.5005841943
-23.88,2326.51939405773
-23.87,2326.53820086716
-23.86,2326.5570076766
-23.85,2326.57581448603
-23.84,2326.59462129547
-23.83,2326.6134281049
-23.82,2326.63223491433
-23.81,2326.65104172377
-23.8,2326.6698485332
-23.79,2326.68865266491
-23.78,2326.70744568904
-23.77,2326.72623871317
-23.76,2326.74503173731
-23.75,2326.76382476144
-23.74,2326.78261778557
-23.73,2326.8014108097
-23.72,2326.82020383384
-23.71,2326.83899685797
-23.7,2326.8577898821
-23.69,2326.87657457866
-23.68,2326.89535391628
-23.67,2326.91413325389
-23.66,2326.93291259151
-23.65,2326.95169192912
-23.64,2326.97047126674
-23.63,2326.98925060436
-23.62,2327.00802994197
-23.61,2327.02680927959
-23.6,2327.04558830935
-23.59,2327.06435405903
-23.58,2327.08311980871
-23.57,2327.1018855584
-23.56,2327.12065130808
-23.55,2327.13941705776
-23.54,2327.15818280745
-23.53,2327.17694855713
-23.52,2327.19571430681
-23.51,2327.2144800565
-23.5,2327.23323991311
-23.49,2327.25199217324
-23.48,2327.27074443338
-23.47,2327.28949669351
-23.46,2327.30824895364
-23.45,2327.32700121378
-23.44,2327.34575347391
-23.43,2327.36450573405
-23.42,2327.38325799418
-23.41,2327.40201025432
-23.4,2327.4207511175
-23.39,2327.43948998627
-23.38,2327.45822885504
-23.37,2327.47696772381
-23.36,2327.49570659259
-23.35,2327.51444546136
-23.34,2327.53318433013
-23.33,2327.5519231989
-23.32,2327.57066206768
-23.31,2327.58939741007
-23.3,2327.60812298547
-23.29,2327.62684856087
-23.28,2327.64557413627
-23.27,2327.66429971167
-23.26,2327.68302528707
-23.25,2327.70175086247
-23.24,2327.72047643787
-23.23,2327.73920201327
-23.22,2327.75792758867
-23.21,2327.77664419796
-23.2,2327.79535657778
-23.19,2327.8140689576
-23.18,2327.83278133743
-23.17,2327.85149371725
-23.16,2327.87020609707
-23.15,2327.88891847689
-23.14,2327.90763085672
-23.13,2327.92634323654
-23.12,2327.94505438928
-23.11,2327.96375367113
-23.1,2327.98245295298
-23.09,2328.00115223482
-23.08,2328.01985151667
-23.07,2328.03855079852
-23.06,2328.05725008036
-23.05,2328.07594936221
-23.04,2328.09464864406
-23.03,2328.1133479259
-23.02,2328.13204060489
-23.01,2328.15072688617
-23,2328.16941316745
-22.99,2328.18809944873
-22.98,2328.20678573001
-22.97,2328.22547201129
-22.96,2328.24415829257
-22.95,2328.26284457385
-22.94,2328.28153085512
-22.93,2328.3002171364
-22.92,2328.31889151956
-22.91,2328.33756489749
-22.9,2328.35623827542
-22.89,2328.37491165335
-22.88,2328.39358503129
-22.87,2328.41225840922
-22.86,2328.43093178715
-22.85,2328.44960516508
-22.84,2328.46827854301
-22.83,2328.48694761416
-22.82,2328.50560818577
-22.81,2328.52426875738
-22.8,2328.542929329
-22.79,2328.56158990061
-22.78,2328.58025047222
-22.77,2328.59891104384
-22.76,2328.61757161545
-22.75,2328.63623218706
-22.74,2328.65489275868
-22.73,2328.67354379174
-22.72,2328.69219165387
-22.71,2328.71083951601
-22.7,2328.72948737815
-22.69,2328.74813524029
-22.68,2328.76678310242
-22.67,2328.78543096456
-22.66,2328.8040788267
-22.65,2328.82272668884
-22.64,2328.84137247348
-22.63,2328.8600077228
-22.62,2328.87864297211
-22.61,2328.89727822143
-22.6,2328.91591347075
-22.59,2328.93454872007
-22.58,2328.95318396939
-22.57,2328.97181921871
-22.56,2328.99045446802
-22.55,2329.00908971734
-22.54,2329.02771772071
-22.53,2329.04634045368
-22.52,2329.06496318665
-22.51,2329.08358591963
-22.5,2329.1022086526
-22.49,2329.12083138557
-22.48,2329.13945411854
-22.47,2329.15807685151
-22.46,2329.17669958448
-22.45,2329.19532231745
-22.44,2329.21393271576
-22.43,2329.23254302867
-22.42,2329.25115334158
-22.41,2329.2697636545
-22.4,2329.28837396741
-22.39,2329.30698428032
-22.38,2329.32559459323
-22.37,2329.34420490615
-22.36,2329.36281521906
-22.35,2329.38142051206
-22.34,2329.40001850102
-22.33,2329.41861648998
-22.32,2329.43721447894
-22.31,2329.4558124679
-22.3,2329.47441045686
-22.29,2329.49300844583
-22.28,2329.51160643479
-22.27,2329.53020442375
-22.26,2329.54880241271
-22.25,2329.56739035592
-22.24,2329.58597611685
-22.23,2329.60456187779
-22.22,2329.62314763873
-22.21,2329.64173339967
-22.2,2329.66031916061
-22.19,2329.67890492155
-22.18,2329.69749068248
-22.17,2329.71607644342
-22.16,2329.73465934428
-22.15,2329.75323297295
-22.14,2329.77180660161
-22.13,2329.79038023028
-22.12,2329.80895385894
-22.11,2329.82752748761
-22.1,2329.84610111627
-22.09,2329.86467474493
-22.08,2329.8832483736
-22.07,2329.90182200226
-22.06,2329.92038780771
-22.05,2329.93894939967
-22.04,2329.95751099163
-22.03,2329.97607258359
-22.02,2329.99463417556
-22.01,2330.01319576752
-22,2330.03175735948
-21.99,2330.05031895144
-21.98,2330.0688805434
-21.97,2330.0874413693
-21.96,2330.10599101996
-21.95,2330.12454067061
-21.94,2330.14309032127
-21.93,2330.16163997192
-21.92,2330.18018962258
-21.91,2330.19873927324
-21.9,2330.21728892389
-21.89,2330.23583857455
-21.88,2330.2543882252
-21.87,2330.27293220919
-21.86,2330.29147001376
-21.85,2330.31000781833
-21.84,2330.32854562291
-21.83,2330.34708342748
-21.82,2330.36562123205
-21.81,2330.38415903662
-21.8,2330.4026968412
-21.79,2330.42123464577
-21.78,2330.43977245034
-21.77,2330.45829976637
-21.76,2330.47682581991
-21.75,2330.49535187344
-21.74,2330.51387792698
-21.73,2330.53240398052
-21.72,2330.55093003406
-21.71,2330.5694560876
-21.7,2330.58798214114
-21.69,2330.60650819468
-21.68,2330.62503067246
-21.67,2330.64354506984
-21.66,2330.66205946723
-21.65,2330.68057386461
-21.64,2330.69908826199
-21.63,2330.71760265938
-21.62,2330.73611705676
-21.61,2330.75463145414
-21.6,2330.77314585153
-21.59,2330.79166024891
-21.58,2330.81016631078
-21.57,2330.82866914671
-21.56,2330.84717198265
-21.55,2330.86567481859
-21.54,2330.88417765452
-21.53,2330.90268049046
-21.52,2330.92118332639
-21.51,2330.93968616233
-21.5,2330.95818899827
-21.49,2330.9766902841
-21.48,2330.99518165313
-21.47,2331.01367302216
-21.46,2331.03216439119
-21.45,2331.05065576022
-21.44,2331.06914712925
-21.43,2331.08763849828
-21.42,2331.10612986731
-21.41,2331.12462123634
-21.4,2331.14311260537
-21.39,2331.16159772648
-21.38,2331.18007772298
-21.37,2331.19855771948
-21.36,2331.21703771597
-21.35,2331.23551771247
-21.34,2331.25399770897
-21.33,2331.27247770546
-21.32,2331.29095770196
-21.31,2331.30943769846
-21.3,2331.32791769495
-21.29,2331.34638682375
-21.28,2331.36485554192
-21.27,2331.38332426009
-21.26,2331.40179297826
-21.25,2331.42026169644
-21.24,2331.43873041461
-21.23,2331.45719913278
-21.22,2331.47566785095
-21.21,2331.49413656913
-21.2,2331.5126010619
-21.19,2331.53105859579
-21.18,2331.54951612969
-21.17,2331.56797366358
-21.16,2331.58643119747
-21.15,2331.60488873136
-21.14,2331.62334626525
-21.13,2331.64180379914
-21.12,2331.66026133304
-21.11,2331.67871886693
-21.1,2331.69716761718
-21.09,2331.71561406068
-21.08,2331.73406050417
-21.07,2331.75250694766
-21.06,2331.77095339116
-21.05,2331.78939983465
-21.04,2331.80784627814
-21.03,2331.82629272163
-21.02,2331.84473916513
-21.01,2331.863183341
-21,2331.88161878782
-20.99,2331.90005423463
-20.98,2331.91848968145
-20.97,2331.93692512826
-20.96,2331.95536057507
-20.95,2331.97379602189
-20.94,2331.9922314687
-20.93,2332.01066691552
-20.92,2332.02910236233
-20.91,2332.04753104469
-20.9,2332.06595558839
-20.89,2332.08438013208
-20.88,2332.10280467578
-20.87,2332.12122921947
-20.86,2332.13965376317
-20.85,2332.15807830687
-20.84,2332.17650285056
-20.83,2332.19492739426
-20.82,2332.21335156372
-20.81,2332.2317652977
-20.8,2332.25017903168
-20.79,2332.26859276566
-20.78,2332.28700649964
-20.77,2332.30542023362
-20.76,2332.3238339676
-20.75,2332.34224770158
-20.74,2332.36066143556
-20.73,2332.37907516955
-20.72,2332.3974840937
-20.71,2332.41588711121
-20.7,2332.43429012872
-20.69,2332.45269314623
-20.68,2332.47109616374
-20.67,2332.48949918125
-20.66,2332.50790219876
-20.65,2332.52630521627
-20.64,2332.54470823379
-20.63,2332.5631112513
-20.62,2332.58150510049
-20.61,2332.59989749463
-20.6,2332.61828988876
-20.59,2332.63668228289
-20.58,2332.65507467702
-20.57,2332.67346707115
-20.56,2332.69185946528
-20.55,2332.71025185942
-20.54,2332.72864425355
-20.53,2332.74703372825
-20.52,2332.76541559194
-20.51,2332.78379745562
-20.5,2332.80217931931
-20.49,2332.820561183
-20.48,2332.83894304669
-20.47,2332.85732491038
-20.46,2332.87570677406
-20.45,2332.89408863775
-20.44,2332.91247050144
-20.43,2332.93084514808
-20.42,2332.94921657411
-20.41,2332.96758800014
-20.4,2332.98595942617
-20.39,2333.0043308522
-20.38,2333.02270227822
-20.37,2333.04107370425
-20.36,2333.05944513028
-20.35,2333.07781655631
-20.34,2333.0961868894
