"Time","D17"
-46.17,0.00231781675622455
-46.16,0.00232229593717095
-46.15,0.00232677511811736
-46.14,0.00233125429906376
-46.13,0.00233573348001017
-46.12,0.00234021266095657
-46.11,0.00234469184190298
-46.1,0.00234917102284938
-46.09,0.00235365020379579
-46.08,0.00235812938474219
-46.07,0.00236260856568859
-46.06,0.00236707813440289
-46.05,0.00237153583458563
-46.04,0.00237599353476837
-46.03,0.00238045123495111
-46.02,0.00238490893513385
-46.01,0.00238936663531659
-46,0.00239382433549934
-45.99,0.00239828203568208
-45.98,0.00240273973586482
-45.97,0.00240719743604756
-45.96,0.0024116551362303
-45.95,0.00241610627135342
-45.94,0.00242054266190962
-45.93,0.00242497905246583
-45.92,0.00242941544302203
-45.91,0.00243385183357823
-45.9,0.00243828822413444
-45.89,0.00244272461469064
-45.88,0.00244716100524684
-45.87,0.00245159739580305
-45.86,0.00245603378635925
-45.85,0.00246047017691546
-45.84,0.00246490300162288
-45.83,0.00246931825221869
-45.82,0.0024737335028145
-45.81,0.00247814875341031
-45.8,0.00248256400400612
-45.79,0.00248697925460194
-45.78,0.00249139450519775
-45.77,0.00249580975579356
-45.76,0.00250022500638937
-45.75,0.00250464025698518
-45.74,0.00250905550758099
-45.73,0.00251347014419284
-45.72,0.00251786442303824
-45.71,0.00252225870188363
-45.7,0.00252665298072903
-45.69,0.00253104725957443
-45.68,0.00253544153841983
-45.67,0.00253983581726522
-45.66,0.00254423009611062
-45.65,0.00254862437495602
-45.64,0.00255301865380142
-45.63,0.00255741293264681
-45.62,0.00256180721149221
-45.61,0.00256618297649786
-45.6,0.00257055645036131
-45.59,0.00257492992422477
-45.58,0.00257930339808823
-45.57,0.00258367687195169
-45.56,0.00258805034581515
-45.55,0.0025924238196786
-45.54,0.00259679729354206
-45.53,0.00260117076740552
-45.52,0.00260554424126898
-45.51,0.00260991771513243
-45.5,0.00261427569948432
-45.49,0.0026186285337073
-45.48,0.00262298136793029
-45.47,0.00262733420215328
-45.46,0.00263168703637627
-45.45,0.00263603987059925
-45.44,0.00264039270482224
-45.43,0.00264474553904523
