"Time","D2"
-46.17,-0.333000177299948
-46.16,-0.3329938982252
-46.15,-0.332987619150451
-46.14,-0.332981340075703
-46.13,-0.332975061000955
-46.12,-0.332968781926206
-46.11,-0.332962502851458
-46.1,-0.332956223776709
-46.09,-0.332949944701961
-46.08,-0.332943665627212
-46.07,-0.332937386552464
-46.06,-0.332931073308399
-46.05,-0.332924717874383
-46.04,-0.332918362440367
-46.03,-0.33291200700635
-46.02,-0.332905651572334
-46.01,-0.332899296138318
-46,-0.332892940704302
-45.99,-0.332886585270285
-45.98,-0.332880229836269
-45.97,-0.332873874402253
-45.96,-0.332867518968236
-45.95,-0.332861139762921
-45.94,-0.332854707169285
-45.93,-0.332848274575649
-45.92,-0.332841841982013
-45.91,-0.332835409388376
-45.9,-0.33282897679474
-45.89,-0.332822544201104
-45.88,-0.332816111607468
-45.87,-0.332809679013832
-45.86,-0.332803246420195
-45.85,-0.332796813826559
-45.84,-0.332790368081665
-45.83,-0.332783857521435
-45.82,-0.332777346961205
-45.81,-0.332770836400976
-45.8,-0.332764325840746
-45.79,-0.332757815280516
-45.78,-0.332751304720287
-45.77,-0.332744794160057
-45.76,-0.332738283599827
-45.75,-0.332731773039598
-45.74,-0.332725262479368
-45.73,-0.332718749612712
-45.72,-0.332712160272262
-45.71,-0.332705570931812
-45.7,-0.332698981591362
-45.69,-0.332692392250912
-45.68,-0.332685802910462
-45.67,-0.332679213570012
-45.66,-0.332672624229562
-45.65,-0.332666034889112
-45.64,-0.332659445548662
-45.63,-0.332652856208212
-45.62,-0.332646266867761
-45.61,-0.332639606692763
-45.6,-0.33263293775178
-45.59,-0.332626268810798
-45.58,-0.332619599869816
-45.57,-0.332612930928833
-45.56,-0.332606261987851
-45.55,-0.332599593046868
-45.54,-0.332592924105886
-45.53,-0.332586255164903
-45.52,-0.332579586223921
-45.51,-0.332572917282938
-45.5,-0.33256618798317
-45.49,-0.332559438614627
-45.48,-0.332552689246084
-45.47,-0.332545939877541
-45.46,-0.332539190508997
-45.45,-0.332532441140454
-45.44,-0.332525691771911
-45.43,-0.332518942403368
-45.42,-0.332512193034825
-45.41,-0.332505443666281
-45.4,-0.332498694297738
-45.39,-0.332491895272627
-45.38,-0.332485064642747
-45.37,-0.332478234012867
-45.36,-0.332471403382986
-45.35,-0.332464572753106
-45.34,-0.332457742123226
-45.33,-0.332450911493346
-45.32,-0.332444080863466
-45.31,-0.332437250233586
-45.3,-0.332430419603706
-45.29,-0.332423588973826
-45.28,-0.332416719618857
-45.27,-0.332409806887085
-45.26,-0.332402894155313
-45.25,-0.332395981423541
-45.24,-0.332389068691769
-45.23,-0.332382155959997
-45.22,-0.332375243228225
-45.21,-0.332368330496453
-45.2,-0.332361417764681
-45.19,-0.332354505032909
-45.18,-0.332347592301137
-45.17,-0.332340652007841
-45.16,-0.332333656326813
-45.15,-0.332326660645784
-45.14,-0.332319664964755
-45.13,-0.332312669283726
-45.12,-0.332305673602698
-45.11,-0.332298677921669
-45.1,-0.33229168224064
-45.09,-0.332284686559612
-45.08,-0.332277690878583
-45.07,-0.332270695197554
-45.06,-0.332263683353496
-45.05,-0.332256603869005
-45.04,-0.332249524384514
-45.03,-0.332242444900023
-45.02,-0.332235365415532
-45.01,-0.332228285931041
-45,-0.33222120644655
-44.99,-0.332214126962059
-44.98,-0.332207047477568
-44.97,-0.332199967993077
-44.96,-0.332192888508586
-44.95,-0.332185804497346
-44.94,-0.332178640348316
-44.93,-0.332171476199286
-44.92,-0.332164312050256
-44.91,-0.332157147901226
-44.9,-0.332149983752196
-44.89,-0.332142819603166
-44.88,-0.332135655454136
-44.87,-0.332128491305106
-44.86,-0.332121327156075
-44.85,-0.332114163007045
-44.84,-0.332106998858015
-44.83,-0.332099756526664
-44.82,-0.332092506845116
-44.81,-0.332085257163569
-44.8,-0.332078007482021
-44.79,-0.332070757800473
-44.78,-0.332063508118926
-44.77,-0.332056258437378
-44.76,-0.33204900875583
-44.75,-0.332041759074283
-44.74,-0.332034509392735
-44.73,-0.332027259711187
-44.72,-0.33201994309291
-44.71,-0.332012607003934
-44.7,-0.332005270914958
-44.69,-0.331997934825982
-44.68,-0.331990598737007
-44.67,-0.331983262648031
-44.66,-0.331975926559055
-44.65,-0.331968590470079
-44.64,-0.331961254381104
