"Time","D9"
-46.17,0.126543241117608
-46.16,0.126543241117603
-46.15,0.126543241117597
-46.14,0.126543241117592
-46.13,0.126543241117586
-46.12,0.126543241117581
-46.11,0.126543241117575
-46.1,0.12654324111757
-46.09,0.126543241117565
-46.08,0.126543241117559
-46.07,0.126543241117554
-46.06,0.126543241117548
-46.05,0.126543241117542
-46.04,0.126543241117536
-46.03,0.126543241117529
-46.02,0.126543241117523
-46.01,0.126543241117517
-46,0.126543241117511
-45.99,0.126543241117504
-45.98,0.126543241117498
-45.97,0.126543241117492
-45.96,0.126543241117486
-45.95,0.126543241117479
-45.94,0.126543241117472
-45.93,0.126543241117465
-45.92,0.126543241117457
-45.91,0.12654324111745
-45.9,0.126543241117443
-45.89,0.126543241117436
-45.88,0.126543241117429
-45.87,0.126543241117421
-45.86,0.126543241117414
-45.85,0.126543241117407
-45.84,0.1265432411174
-45.83,0.126543241117391
-45.82,0.126543241117383
-45.81,0.126543241117375
-45.8,0.126543241117366
-45.79,0.126543241117358
-45.78,0.12654324111735
-45.77,0.126543241117341
-45.76,0.126543241117333
-45.75,0.126543241117325
-45.74,0.126543241117316
-45.73,0.126543241117308
-45.72,0.126543241117298
-45.71,0.126543241117289
-45.7,0.126543241117279
-45.69,0.12654324111727
-45.68,0.12654324111726
-45.67,0.12654324111725
-45.66,0.126543241117241
-45.65,0.126543241117231
-45.64,0.126543241117222
-45.63,0.126543241117212
-45.62,0.126543241117202
-45.61,0.126543241117191
-45.6,0.12654324111718
-45.59,0.126543241117169
-45.58,0.126543241117158
-45.57,0.126543241117147
-45.56,0.126543241117136
-45.55,0.126543241117125
-45.54,0.126543241117114
-45.53,0.126543241117103
-45.52,0.126543241117092
-45.51,0.126543241117081
-45.5,0.126543241117068
-45.49,0.126543241117056
-45.48,0.126543241117043
-45.47,0.12654324111703
-45.46,0.126543241117017
-45.45,0.126543241117005
-45.44,0.126543241116992
-45.43,0.126543241116979
-45.42,0.126543241116966
-45.41,0.126543241116954
-45.4,0.126543241116941
-45.39,0.126543241116927
-45.38,0.126543241116912
-45.37,0.126543241116898
-45.36,0.126543241116883
-45.35,0.126543241116868
-45.34,0.126543241116854
-45.33,0.126543241116839
-45.32,0.126543241116824
-45.31,0.126543241116809
-45.3,0.126543241116795
-45.29,0.12654324111678
-45.28,0.126543241116764
-45.27,0.126543241116747
-45.26,0.12654324111673
-45.25,0.126543241116714
-45.24,0.126543241116697
-45.23,0.12654324111668
-45.22,0.126543241116663
-45.21,0.126543241116646
-45.2,0.126543241116629
-45.19,0.126543241116612
-45.18,0.126543241116595
-45.17,0.126543241116577
-45.16,0.126543241116558
-45.15,0.126543241116538
-45.14,0.126543241116519
-45.13,0.1265432411165
-45.12,0.12654324111648
-45.11,0.126543241116461
-45.1,0.126543241116441
-45.09,0.126543241116422
-45.08,0.126543241116402
-45.07,0.126543241116383
-45.06,0.126543241116363
-45.05,0.12654324111634
-45.04,0.126543241116318
-45.03,0.126543241116296
-45.02,0.126543241116273
-45.01,0.126543241116251
-45,0.126543241116228
-44.99,0.126543241116206
-44.98,0.126543241116184
-44.97,0.126543241116161
-44.96,0.126543241116139
-44.95,0.126543241116116
-44.94,0.12654324111609
-44.93,0.126543241116065
-44.92,0.126543241116039
-44.91,0.126543241116013
-44.9,0.126543241115987
-44.89,0.126543241115962
-44.88,0.126543241115936
-44.87,0.12654324111591
-44.86,0.126543241115884
-44.85,0.126543241115859
-44.84,0.126543241115833
-44.83,0.126543241115804
-44.82,0.126543241115774
-44.81,0.126543241115744
-44.8,0.126543241115715
-44.79,0.126543241115685
-44.78,0.126543241115656
-44.77,0.126543241115626
-44.76,0.126543241115596
-44.75,0.126543241115567
-44.74,0.126543241115537
-44.73,0.126543241115508
-44.72,0.126543241115475
-44.71,0.126543241115441
-44.7,0.126543241115407
-44.69,0.126543241115373
-44.68,0.126543241115339
-44.67,0.126543241115304
-44.66,0.12654324111527
-44.65,0.126543241115236
-44.64,0.126543241115202
-44.63,0.126543241115168
-44.62,0.126543241115134
-44.61,0.126543241115097
-44.6,0.126543241115058
-44.59,0.126543241115019
-44.58,0.12654324111498
-44.57,0.126543241114941
-44.56,0.126543241114902
-44.55,0.126543241114863
-44.54,0.126543241114824
-44.53,0.126543241114785
-44.52,0.126543241114746
-44.51,0.126543241114707
-44.5,0.126543241114665
-44.49,0.12654324111462
-44.48,0.126543241114575
-44.47,0.12654324111453
-44.46,0.126543241114485
-44.45,0.126543241114441
-44.44,0.126543241114396
-44.43,0.126543241114351
-44.42,0.126543241114306
-44.41,0.126543241114261
-44.4,0.126543241114216
-44.39,0.126543241114169
-44.38,0.126543241114118
-44.37,0.126543241114066
-44.36,0.126543241114015
-44.35,0.126543241113963
-44.34,0.126543241113912
-44.33,0.12654324111386
-44.32,0.126543241113809
-44.31,0.126543241113758
-44.3,0.126543241113706
-44.29,0.126543241113655
-44.28,0.126543241113602
-44.27,0.126543241113543
-44.26,0.126543241113484
-44.25,0.126543241113425
-44.24,0.126543241113366
-44.23,0.126543241113307
-44.22,0.126543241113248
-44.21,0.126543241113189
-44.2,0.12654324111313
-44.19,0.126543241113071
-44.18,0.126543241113012
-44.17,0.126543241112952
-44.16,0.126543241112884
-44.15,0.126543241112817
-44.14,0.126543241112749
-44.13,0.126543241112681
-44.12,0.126543241112614
-44.11,0.126543241112546
-44.1,0.126543241112478
-44.09,0.126543241112411
-44.08,0.126543241112343
-44.07,0.126543241112275
-44.06,0.126543241112208
-44.05,0.126543241112131
-44.04,0.126543241112053
-44.03,0.126543241111976
-44.02,0.126543241111898
-44.01,0.126543241111821
-44,0.126543241111743
-43.99,0.126543241111666
-43.98,0.126543241111588
-43.97,0.126543241111511
-43.96,0.126543241111433
-43.95,0.126543241111356
-43.94,0.126543241111269
-43.93,0.12654324111118
-43.92,0.126543241111091
-43.91,0.126543241111003
-43.9,0.126543241110914
-43.89,0.126543241110825
-43.88,0.126543241110736
-43.87,0.126543241110648
-43.86,0.126543241110559
-43.85,0.12654324111047
-43.84,0.126543241110381
-43.83,0.126543241110284
-43.82,0.126543241110182
-43.81,0.126543241110081
-43.8,0.126543241109979
-43.79,0.126543241109877
-43.78,0.126543241109776
-43.77,0.126543241109674
-43.76,0.126543241109572
-43.75,0.126543241109471
-43.74,0.126543241109369
-43.73,0.126543241109267
-43.72,0.126543241109158
-43.71,0.126543241109042
-43.7,0.126543241108925
-43.69,0.126543241108809
-43.68,0.126543241108692
-43.67,0.126543241108576
-43.66,0.12654324110846
-43.65,0.126543241108343
-43.64,0.126543241108227
-43.63,0.126543241108111
-43.62,0.126543241107994
-43.61,0.126543241107872
-43.6,0.126543241107739
-43.59,0.126543241107605
-43.58,0.126543241107472
-43.57,0.126543241107339
-43.56,0.126543241107206
-43.55,0.126543241107073
-43.54,0.12654324110694
-43.53,0.126543241106807
-43.52,0.126543241106674
-43.51,0.126543241106541
-43.5,0.126543241106403
-43.49,0.126543241106251
-43.48,0.126543241106099
-43.47,0.126543241105946
-43.46,0.126543241105794
-43.45,0.126543241105642
-43.44,0.12654324110549
-43.43,0.126543241105338
-43.42,0.126543241105185
-43.41,0.126543241105033
-43.4,0.126543241104881
-43.39,0.126543241104727
-43.38,0.126543241104553
-43.37,0.126543241104379
-43.36,0.126543241104205
-43.35,0.126543241104031
-43.34,0.126543241103857
-43.33,0.126543241103683
-43.32,0.126543241103509
-43.31,0.126543241103335
-43.3,0.126543241103161
-43.29,0.126543241102987
-43.28,0.126543241102813
-43.27,0.126543241102615
-43.26,0.126543241102416
-43.25,0.126543241102218
-43.24,0.126543241102019
-43.23,0.12654324110182
-43.22,0.126543241101621
-43.21,0.126543241101423
-43.2,0.126543241101224
-43.19,0.126543241101025
-43.18,0.126543241100827
-43.17,0.126543241100628
-43.16,0.126543241100406
-43.15,0.126543241100179
-43.14,0.126543241099952
-43.13,0.126543241099725
-43.12,0.126543241099498
-43.11,0.126543241099271
-43.1,0.126543241099044
-43.09,0.126543241098817
-43.08,0.12654324109859
-43.07,0.126543241098363
-43.06,0.126543241098136
-43.05,0.126543241097887
-43.04,0.126543241097628
-43.03,0.126543241097369
-43.02,0.12654324109711
-43.01,0.126543241096851
-43,0.126543241096592
-42.99,0.126543241096333
-42.98,0.126543241096074
-42.97,0.126543241095815
-42.96,0.126543241095556
-42.95,0.126543241095297
-42.94,0.126543241095018
-42.93,0.126543241094722
-42.92,0.126543241094426
-42.91,0.126543241094131
-42.9,0.126543241093835
-42.89,0.12654324109354
-42.88,0.126543241093244
-42.87,0.126543241092949
-42.86,0.126543241092653
-42.85,0.126543241092357
-42.84,0.126543241092062
-42.83,0.126543241091749
-42.82,0.126543241091412
-42.81,0.126543241091075
-42.8,0.126543241090738
-42.79,0.126543241090401
-42.78,0.126543241090064
-42.77,0.126543241089727
-42.76,0.126543241089389
-42.75,0.126543241089052
-42.74,0.126543241088715
-42.73,0.126543241088378
-42.72,0.126543241088028
-42.71,0.126543241087644
-42.7,0.12654324108726
-42.69,0.126543241086875
-42.68,0.126543241086491
-42.67,0.126543241086107
-42.66,0.126543241085722
-42.65,0.126543241085338
-42.64,0.126543241084954
-42.63,0.126543241084569
-42.62,0.126543241084185
-42.61,0.126543241083794
-42.6,0.126543241083356
-42.59,0.126543241082918
-42.58,0.12654324108248
-42.57,0.126543241082042
-42.56,0.126543241081604
-42.55,0.126543241081166
-42.54,0.126543241080728
-42.53,0.126543241080291
-42.52,0.126543241079853
-42.51,0.126543241079415
-42.5,0.126543241078977
-42.49,0.126543241078479
-42.48,0.12654324107798
-42.47,0.126543241077481
-42.46,0.126543241076982
-42.45,0.126543241076483
-42.44,0.126543241075985
-42.43,0.126543241075486
-42.42,0.126543241074987
-42.41,0.126543241074488
-42.4,0.126543241073989
-42.39,0.12654324107349
-42.38,0.126543241072933
-42.37,0.126543241072365
-42.36,0.126543241071797
-42.35,0.126543241071229
-42.34,0.126543241070661
-42.33,0.126543241070093
-42.32,0.126543241069526
-42.31,0.126543241068958
-42.3,0.12654324106839
-42.29,0.126543241067822
-42.28,0.126543241067254
-42.27,0.12654324106663
-42.26,0.126543241065984
-42.25,0.126543241065338
-42.24,0.126543241064692
-42.23,0.126543241064045
-42.22,0.126543241063399
-42.21,0.126543241062753
-42.2,0.126543241062106
-42.19,0.12654324106146
-42.18,0.126543241060814
-42.17,0.126543241060167
-42.16,0.126543241059471
-42.15,0.126543241058735
-42.14,0.126543241058
-42.13,0.126543241057265
-42.12,0.12654324105653
-42.11,0.126543241055795
-42.1,0.126543241055059
-42.09,0.126543241054324
-42.08,0.126543241053589
-42.07,0.126543241052854
-42.06,0.126543241052119
-42.05,0.12654324105134
-42.04,0.126543241050504
-42.03,0.126543241049668
-42.02,0.126543241048832
-42.01,0.126543241047996
-42,0.12654324104716
-41.99,0.126543241046324
-41.98,0.126543241045488
-41.97,0.126543241044652
-41.96,0.126543241043816
-41.95,0.126543241042981
-41.94,0.126543241042112
-41.93,0.126543241041161
-41.92,0.126543241040211
-41.91,0.126543241039261
-41.9,0.126543241038311
-41.89,0.126543241037361
-41.88,0.126543241036411
-41.87,0.126543241035461
-41.86,0.126543241034511
-41.85,0.126543241033561
-41.84,0.12654324103261
-41.83,0.126543241031641
-41.82,0.126543241030561
-41.81,0.126543241029482
-41.8,0.126543241028403
-41.79,0.126543241027323
-41.78,0.126543241026244
-41.77,0.126543241025165
-41.76,0.126543241024085
-41.75,0.126543241023006
-41.74,0.126543241021926
-41.73,0.126543241020847
-41.72,0.126543241019766
-41.71,0.12654324101854
-41.7,0.126543241017315
-41.69,0.126543241016089
-41.68,0.126543241014863
-41.67,0.126543241013638
-41.66,0.126543241012412
-41.65,0.126543241011186
-41.64,0.12654324100996
-41.63,0.126543241008735
-41.62,0.126543241007509
-41.61,0.126543241006283
-41.6,0.126543241004913
-41.59,0.126543241003522
-41.58,0.126543241002131
-41.57,0.126543241000739
-41.56,0.126543240999348
-41.55,0.126543240997957
-41.54,0.126543240996566
-41.53,0.126543240995174
-41.52,0.126543240993783
-41.51,0.126543240992392
-41.5,0.126543240991001
-41.49,0.126543240989472
-41.48,0.126543240987894
-41.47,0.126543240986315
-41.46,0.126543240984737
-41.45,0.126543240983158
-41.44,0.12654324098158
-41.43,0.126543240980001
-41.42,0.126543240978423
-41.41,0.126543240976844
-41.4,0.126543240975265
-41.39,0.126543240973687
-41.38,0.126543240971983
-41.37,0.126543240970193
-41.36,0.126543240968403
-41.35,0.126543240966612
