"Time","Right.Amygdala"
-28.98,1012.81344233683
-28.97,1012.78363242629
-28.96,1012.75385067047
-28.95,1012.72407479856
-28.94,1012.69429892666
-28.93,1012.66452305475
-28.92,1012.63474718285
-28.91,1012.60497131095
-28.9,1012.57519543904
-28.89,1012.54541956714
-28.88,1012.51564369523
-28.87,1012.48587601412
-28.86,1012.45613408025
-28.85,1012.42639214638
-28.84,1012.39665021251
-28.83,1012.36690827864
-28.82,1012.33716634477
-28.81,1012.3074244109
-28.8,1012.27768247703
-28.79,1012.24794054315
-28.78,1012.21819860928
-28.77,1012.18847885775
-28.76,1012.15877076157
-28.75,1012.12906266538
-28.74,1012.0993545692
-28.73,1012.06964647301
-28.72,1012.03993837683
-28.71,1012.01023028064
-28.7,1011.98052218445
-28.69,1011.95081408827
-28.68,1011.92110834551
-28.67,1011.89143398692
-28.66,1011.86175962833
-28.65,1011.83208526974
-28.64,1011.80241091115
-28.63,1011.77273655256
-28.62,1011.74306219396
-28.61,1011.71338783537
-28.6,1011.68371347678
-28.59,1011.65403911819
-28.58,1011.62438103901
-28.57,1011.59474031817
-28.56,1011.56509959733
-28.55,1011.5354588765
-28.54,1011.50581815566
-28.53,1011.47617743482
-28.52,1011.44653671398
-28.51,1011.41689599314
-28.5,1011.38725527231
-28.49,1011.35761455147
-28.48,1011.32800395355
-28.47,1011.29839677088
-28.46,1011.26878958821
-28.45,1011.23918240553
-28.44,1011.20957522286
-28.43,1011.17996804019
-28.42,1011.15036085752
-28.41,1011.12075367485
-28.4,1011.09114649218
-28.39,1011.06154975493
-28.38,1011.03197601109
-28.37,1011.00240226726
-28.36,1010.97282852342
-28.35,1010.94325477958
-28.34,1010.91368103574
-28.33,1010.88410729191
-28.32,1010.85453354807
-28.31,1010.82495980423
-28.3,1010.79538606039
-28.29,1010.76583654053
-28.28,1010.73629613645
-28.27,1010.70675573236
-28.26,1010.67721532827
-28.25,1010.64767492418
-28.24,1010.61813452009
-28.23,1010.58859411601
-28.22,1010.55905371192
-28.21,1010.52951330783
-28.2,1010.49997758357
-28.19,1010.4704704204
-28.18,1010.44096325722
-28.17,1010.41145609405
-28.16,1010.38194893088
-28.15,1010.35244176771
-28.14,1010.32293460453
-28.13,1010.29342744136
-28.12,1010.26392027819
-28.11,1010.23441311502
-28.1,1010.20492434553
-28.09,1010.17545032469
-28.08,1010.14597630385
-28.07,1010.11650228301
-28.06,1010.08702826217
-28.05,1010.05755424133
-28.04,1010.02808022048
-28.03,1009.99860619964
-28.02,1009.9691321788
-28.01,1009.93965815796
-28,1009.91021616324
-27.99,1009.8807751864
-27.98,1009.85133420955
-27.97,1009.8218932327
-27.96,1009.79245225586
-27.95,1009.76301127901
-27.94,1009.73357030216
-27.93,1009.70412932532
-27.92,1009.67468834847
-27.91,1009.64526000315
-27.9,1009.61585197221
-27.89,1009.58644394127
-27.88,1009.55703591033
-27.87,1009.52762787939
-27.86,1009.49821984845
-27.85,1009.46881181751
-27.84,1009.43940378657
-27.83,1009.40999575563
-27.82,1009.38058772469
-27.81,1009.35120589362
-27.8,1009.32183071074
-27.79,1009.29245552786
-27.78,1009.26308034499
-27.77,1009.23370516211
-27.76,1009.20432997923
-27.75,1009.17495479636
-27.74,1009.14557961348
-27.73,1009.1162044306
-27.72,1009.08683618471
-27.71,1009.0574937523
-27.7,1009.02815131989
-27.69,1008.99880888748
-27.68,1008.96946645507
-27.67,1008.94012402266
-27.66,1008.91078159025
-27.65,1008.88143915784
-27.64,1008.85209672543
-27.63,1008.82275429302
-27.62,1008.79343230208
-27.61,1008.76412252278
-27.6,1008.73481274349
-27.59,1008.70550296419
-27.58,1008.6761931849
-27.57,1008.6468834056
-27.56,1008.6175736263
-27.55,1008.58826384701
-27.54,1008.55895406771
-27.53,1008.52964559797
-27.52,1008.50036837468
-27.51,1008.47109115139
-27.5,1008.4418139281
-27.49,1008.41253670481
-27.48,1008.38325948152
-27.47,1008.35398225823
-27.46,1008.32470503494
-27.45,1008.29542781165
-27.44,1008.26615058836
-27.43,1008.23688811549
-27.42,1008.20764335134
-27.41,1008.17839858719
-27.4,1008.14915382304
-27.39,1008.1199090589
-27.38,1008.09066429475
-27.37,1008.0614195306
-27.36,1008.03217476645
-27.35,1008.0029300023
-27.34,1007.97368523815
-27.33,1007.94446858525
-27.32,1007.91525618362
-27.31,1007.88604378198
-27.3,1007.85683138035
-27.29,1007.82761897872
-27.28,1007.79840657709
-27.27,1007.76919417546
-27.26,1007.73998177382
-27.25,1007.71076937219
-27.24,1007.68156609677
-27.23,1007.65238596127
-27.22,1007.62320582578
-27.21,1007.59402569028
-27.2,1007.56484555478
-27.19,1007.53566541929
-27.18,1007.50648528379
-27.17,1007.47730514829
-27.16,1007.44812501279
-27.15,1007.4189448773
-27.14,1007.38978716581
-27.13,1007.36063920031
-27.12,1007.3314912348
-27.11,1007.3023432693
-27.1,1007.2731953038
-27.09,1007.24404733829
-27.08,1007.21489937279
-27.07,1007.18575140729
-27.06,1007.15660344178
-27.05,1007.12745904462
-27.04,1007.0983431532
-27.03,1007.06922726179
-27.02,1007.04011137038
-27.01,1007.01099547897
-27,1006.98187958756
-26.99,1006.95276369614
-26.98,1006.92364780473
-26.97,1006.89453191332
-26.96,1006.86541602191
-26.95,1006.83631693383
-26.94,1006.80723302085
-26.93,1006.77814910786
-26.92,1006.74906519488
-26.91,1006.71998128189
-26.9,1006.69089736891
-26.89,1006.66181345592
-26.88,1006.63272954294
-26.87,1006.60364562995
-26.86,1006.57456171697
-26.85,1006.5455077633
-26.84,1006.51645573332
-26.83,1006.48740370333
-26.82,1006.45835167335
-26.81,1006.42929964337
-26.8,1006.40024761338
-26.79,1006.3711955834
-26.78,1006.34214355341
-26.77,1006.31309152343
-26.76,1006.2840507422
-26.75,1006.25503050003
-26.74,1006.22601025785
-26.73,1006.19699001568
-26.72,1006.16796977351
-26.71,1006.13894953134
-26.7,1006.10992928917
-26.69,1006.080909047
-26.68,1006.05188880483
-26.67,1006.02286856265
-26.66,1005.99387266299
-26.65,1005.96488411368
-26.64,1005.93589556437
-26.63,1005.90690701506
-26.62,1005.87791846574
-26.61,1005.84892991643
-26.6,1005.81994136712
-26.59,1005.79095281781
-26.58,1005.7619642685
-26.57,1005.73298147893
-26.56,1005.70402452776
-26.55,1005.67506757659
-26.54,1005.64611062542
-26.53,1005.61715367425
-26.52,1005.58819672308
-26.51,1005.55923977191
-26.5,1005.53028282073
-26.49,1005.50132586956
-26.48,1005.47236891839
-26.47,1005.44343075874
-26.46,1005.41450531123
-26.45,1005.38557986371
-26.44,1005.3566544162
-26.43,1005.32772896869
-26.42,1005.29880352117
-26.41,1005.26987807366
-26.4,1005.24095262615
-26.39,1005.21202717864
-26.38,1005.18310206697
-26.37,1005.15420802886
-26.36,1005.12531399076
-26.35,1005.09641995265
-26.34,1005.06752591455
-26.33,1005.03863187644
-26.32,1005.00973783834
-26.31,1004.98084380023
-26.3,1004.95194976213
-26.29,1004.92305572402
-26.28,1004.89417499177
-26.27,1004.86531226905
-26.26,1004.83644954634
-26.25,1004.80758682363
-26.24,1004.77872410091
-26.23,1004.7498613782
-26.22,1004.72099865548
-26.21,1004.69213593277
-26.2,1004.66327321005
-26.19,1004.63441048734
-26.18,1004.60557396279
-26.17,1004.57674246168
-26.16,1004.54791096057
-26.15,1004.51907945946
-26.14,1004.49024795835
-26.13,1004.46141645724
-26.12,1004.43258495613
-26.11,1004.40375345502
-26.1,1004.37492195391
-26.09,1004.34609833784
-26.08,1004.31729796478
-26.07,1004.28849759172
-26.06,1004.25969721866
-26.05,1004.2308968456
-26.04,1004.20209647254
-26.03,1004.17329609948
-26.02,1004.14449572642
-26.01,1004.11569535336
-26,1004.0868949803
-25.99,1004.05811532339
-25.98,1004.02934598506
-25.97,1004.00057664673
-25.96,1003.9718073084
-25.95,1003.94303797006
-25.94,1003.91426863173
-25.93,1003.8854992934
-25.92,1003.85672995507
-25.91,1003.82796061673
-25.9,1003.79919380697
-25.89,1003.77045541027
-25.88,1003.74171701357
-25.87,1003.71297861687
-25.86,1003.68424022017
-25.85,1003.65550182347
-25.84,1003.62676342677
-25.83,1003.59802503006
-25.82,1003.56928663336
-25.81,1003.54054823666
-25.8,1003.51182513868
-25.79,1003.48311759074
-25.78,1003.4544100428
-25.77,1003.42570249487
-25.76,1003.39699494693
-25.75,1003.36828739899
-25.74,1003.33957985106
-25.73,1003.31087230312
-25.72,1003.28216475518
-25.71,1003.25345720725
-25.7,1003.22477765145
-25.69,1003.19610085964
-25.68,1003.16742406783
-25.67,1003.13874727602
-25.66,1003.11007048421
-25.65,1003.08139369239
-25.64,1003.05271690058
-25.63,1003.02404010877
-25.62,1002.99536331696
-25.61,1002.96669647055
-25.6,1002.93805034245
-25.59,1002.90940421436
-25.58,1002.88075808626
-25.57,1002.85211195816
-25.56,1002.82346583007
-25.55,1002.79481970197
-25.54,1002.76617357387
-25.53,1002.73752744578
-25.52,1002.70888131768
-25.51,1002.68025776798
-25.5,1002.65164221142
-25.49,1002.62302665485
-25.48,1002.59441109828
-25.47,1002.56579554171
-25.46,1002.53717998514
-25.45,1002.50856442857
-25.44,1002.479948872
-25.43,1002.45133331544
-25.42,1002.42272241459
-25.41,1002.39413733759
-25.4,1002.36555226059
-25.39,1002.33696718359
-25.38,1002.30838210659
-25.37,1002.27979702959
-25.36,1002.25121195259
-25.35,1002.22262687558
-25.34,1002.19404179858
-25.33,1002.16545672158
-25.32,1002.1368888731
-25.31,1002.10833418393
-25.3,1002.07977949476
-25.29,1002.05122480559
-25.28,1002.02267011642
-25.27,1001.99411542725
-25.26,1001.96556073808
-25.25,1001.93700604891
-25.24,1001.90845135974
-25.23,1001.87989667057
-25.22,1001.85137170695
-25.21,1001.8228473141
-25.2,1001.79432292125
-25.19,1001.7657985284
-25.18,1001.73727413555
-25.17,1001.70874974269
-25.16,1001.68022534984
-25.15,1001.65170095699
-25.14,1001.62317656414
-25.13,1001.59466411333
-25.12,1001.56616992551
-25.11,1001.53767573769
-25.1,1001.50918154986
-25.09,1001.48068736204
-25.08,1001.45219317422
-25.07,1001.42369898639
-25.06,1001.39520479857
-25.05,1001.36671061075
-25.04,1001.33821642293
-25.03,1001.30974661451
-25.02,1001.28128254065
-25.01,1001.25281846679
-25,1001.22435439293
-24.99,1001.19589031907
-24.98,1001.1674262452
-24.97,1001.13896217134
-24.96,1001.11049809748
-24.95,1001.08203402362
-24.94,1001.05357666825
-24.93,1001.0251426175
-24.92,1000.99670856675
-24.91,1000.96827451601
-24.9,1000.93984046526
-24.89,1000.91140641451
-24.88,1000.88297236376
-24.87,1000.85453831302
-24.86,1000.82610426227
-24.85,1000.79767021152
-24.84,1000.76925525719
-24.83,1000.74085113893
-24.82,1000.71244702067
-24.81,1000.68404290241
-24.8,1000.65563878415
-24.79,1000.62723466589
-24.78,1000.59883054763
-24.77,1000.57042642937
-24.76,1000.54202231111
-24.75,1000.51361975027
-24.74,1000.48524547409
-24.73,1000.45687119792
-24.72,1000.42849692174
-24.71,1000.40012264556
-24.7,1000.37174836938
-24.69,1000.3433740932
-24.68,1000.31499981702
-24.67,1000.28662554085
-24.66,1000.25825126467
-24.65,1000.2298908646
-24.64,1000.20154634032
-24.63,1000.17320181603
-24.62,1000.14485729175
-24.61,1000.11651276746
-24.6,1000.08816824318
-24.59,1000.05982371889
-24.58,1000.03147919461
-24.57,1000.00313467032
-24.56,999.974790146038
-24.55,999.946471742041
-24.54,999.91815687968
-24.53,999.889842017318
-24.52,999.861527154957
-24.51,999.833212292596
-24.5,999.804897430235
-24.49,999.776582567874
-24.48,999.748267705512
-24.47,999.719952843151
-24.46,999.691646698831
-24.45,999.663361408641
-24.44,999.635076118451
-24.43,999.60679082826
-24.42,999.57850553807
-24.41,999.55022024788
-24.4,999.52193495769
-24.39,999.4936496675
-24.38,999.465364377309
-24.37,999.437079087119
-24.36,999.408814700448
-24.35,999.380558892893
-24.34,999.352303085338
-24.33,999.324047277782
-24.32,999.295791470227
-24.31,999.267535662672
-24.3,999.239279855116
-24.29,999.211024047561
-24.28,999.182768240006
-24.27,999.154516054203
-24.26,999.126289639962
-24.25,999.098063225721
-24.24,999.06983681148
-24.23,999.041610397239
-24.22,999.013383982998
-24.21,998.985157568757
-24.2,998.956931154516
-24.19,998.928704740275
-24.18,998.900478326034
-24.17,998.872267660535
-24.16,998.844070550503
-24.15,998.81587344047
-24.14,998.787676330438
-24.13,998.759479220406
-24.12,998.731282110373
-24.11,998.703085000341
-24.1,998.674887890309
-24.09,998.646690780276
-24.08,998.618493670244
-24.07,998.590324362331
-24.06,998.562156467616
-24.05,998.533988572901
-24.04,998.505820678186
-24.03,998.477652783471
-24.02,998.449484888755
-24.01,998.42131699404
-24,998.393149099325
-23.99,998.36498120461
-23.98,998.336823965405
-23.97,998.308685197329
-23.96,998.280546429253
-23.95,998.252407661177
-23.94,998.2242688931
-23.93,998.196130125024
-23.92,998.167991356948
-23.91,998.139852588872
-23.9,998.111713820796
-23.89,998.08357505272
-23.88,998.055458935565
-23.87,998.027349205662
-23.86,997.99923947576
-23.85,997.971129745857
-23.84,997.943020015954
-23.83,997.914910286051
-23.82,997.886800556148
-23.81,997.858690826245
-23.8,997.830581096342
-23.79,997.802476989821
-23.78,997.774396209837
-23.77,997.746315429854
-23.76,997.71823464987
-23.75,997.690153869887
-23.74,997.662073089903
-23.73,997.63399230992
-23.72,997.605911529937
-23.71,997.577830749953
-23.7,997.54974996997
-23.69,997.521686751018
-23.68,997.493634832911
-23.67,997.465582914804
-23.66,997.437530996697
-23.65,997.40947907859
-23.64,997.381427160483
-23.63,997.353375242376
-23.62,997.325323324269
-23.61,997.297271406163
-23.6,997.269220139973
-23.59,997.24119699591
-23.58,997.213173851847
-23.57,997.185150707784
-23.56,997.157127563721
-23.55,997.129104419658
-23.54,997.101081275595
-23.53,997.073058131533
-23.52,997.04503498747
-23.51,997.017011843407
-23.5,996.989001231353
-23.49,996.961006773711
-23.48,996.933012316069
-23.47,996.905017858427
-23.46,996.877023400785
-23.45,996.849028943143
-23.44,996.821034485501
-23.43,996.793040027859
-23.42,996.765045570216
-23.41,996.737051112574
-23.4,996.709080994624
-23.39,996.681115135988
-23.38,996.653149277352
-23.37,996.625183418717
-23.36,996.597217560081
-23.35,996.569251701445
-23.34,996.541285842809
-23.33,996.513319984174
-23.32,996.485354125538
-23.31,996.457395830324
-23.3,996.429458483488
-23.29,996.401521136653
-23.28,996.373583789817
-23.27,996.345646442981
-23.26,996.317709096145
-23.25,996.289771749309
-23.24,996.261834402474
-23.23,996.233897055638
-23.22,996.205959708802
-23.21,996.178041676023
-23.2,996.150132753988
-23.19,996.122223831953
-23.18,996.094314909918
-23.17,996.066405987883
-23.16,996.038497065848
-23.15,996.010588143813
-23.14,995.982679221778
-23.13,995.954770299743
-23.12,995.926864032545
-23.11,995.898983448518
-23.1,995.871102864491
-23.09,995.843222280464
-23.08,995.815341696437
-23.07,995.78746111241
-23.06,995.759580528383
-23.05,995.731699944356
-23.04,995.703819360329
-23.03,995.675938776302
-23.02,995.648072540899
-23.01,995.620220208293
-23,995.592367875686
-22.99,995.56451554308
-22.98,995.536663210474
-22.97,995.508810877868
-22.96,995.480958545262
-22.95,995.453106212656
-22.94,995.42525388005
-22.93,995.397401547443
-22.92,995.369575185707
-22.91,995.34175101814
-22.9,995.313926850572
-22.89,995.286102683005
-22.88,995.258278515438
-22.87,995.23045434787
-22.86,995.202630180303
-22.85,995.174806012736
-22.84,995.146981845169
-22.83,995.119167120569
-22.82,995.091371031862
-22.81,995.063574943156
-22.8,995.03577885445
-22.79,995.007982765743
-22.78,994.980186677037
-22.77,994.95239058833
-22.76,994.924594499624
-22.75,994.896798410918
-22.74,994.869002322211
-22.73,994.841227242371
-22.72,994.813459146551
-22.71,994.785691050731
-22.7,994.757922954912
-22.69,994.730154859092
-22.68,994.702386763272
-22.67,994.674618667452
-22.66,994.646850571632
-22.65,994.619082475813
-22.64,994.591318976656
-22.63,994.563578787951
-22.62,994.535838599247
-22.61,994.508098410542
-22.6,994.480358221837
-22.59,994.452618033132
-22.58,994.424877844427
-22.57,994.397137655722
-22.56,994.369397467017
-22.55,994.341657278312
-22.54,994.313933196018
-22.53,994.286220828858
-22.52,994.258508461698
-22.51,994.230796094539
-22.5,994.203083727379
-22.49,994.175371360219
-22.48,994.14765899306
-22.47,994.1199466259
-22.46,994.092234258741
-22.45,994.064521891581
-22.44,994.036837069891
-22.43,994.009152438908
-22.42,993.981467807926
-22.41,993.953783176943
-22.4,993.92609854596
-22.39,993.898413914977
-22.38,993.870729283994
-22.37,993.843044653012
-22.36,993.815360022029
-22.35,993.787686654129
-22.34,993.760029674155
-22.33,993.732372694181
-22.32,993.704715714208
-22.31,993.677058734234
-22.3,993.64940175426
-22.29,993.621744774286
-22.28,993.594087794312
-22.27,993.566430814338
-22.26,993.538773834365
-22.25,993.511139500874
-22.24,993.483510086941
-22.23,993.455880673008
-22.22,993.428251259075
-22.21,993.400621845142
-22.2,993.372992431209
-22.19,993.345363017276
-22.18,993.317733603343
-22.17,993.29010418941
-22.16,993.262481253945
-22.15,993.234879321284
-22.14,993.207277388623
-22.13,993.179675455962
-22.12,993.152073523301
-22.11,993.12447159064
-22.1,993.096869657979
-22.09,993.069267725318
-22.08,993.041665792657
-22.07,993.014063859996
-22.06,992.986479733735
-22.05,992.958905197775
-22.04,992.931330661815
-22.03,992.903756125855
-22.02,992.876181589895
-22.01,992.848607053935
-22,992.821032517976
-21.99,992.793457982016
-21.98,992.765883446056
-21.97,992.738310662251
-21.96,992.710763438619
-21.95,992.683216214987
-21.94,992.655668991356
-21.93,992.628121767724
-21.92,992.600574544092
-21.91,992.573027320461
-21.9,992.545480096829
-21.89,992.517932873197
-21.88,992.490385649565
-21.87,992.462851450743
-21.86,992.435331455263
-21.85,992.407811459784
-21.84,992.380291464304
-21.83,992.352771468824
-21.82,992.325251473345
-21.81,992.297731477865
-21.8,992.270211482385
-21.79,992.242691486906
-21.78,992.215171491426
-21.77,992.187675723852
-21.76,992.160182872545
-21.75,992.132690021237
-21.74,992.10519716993
-21.73,992.077704318622
-21.72,992.050211467315
-21.71,992.022718616007
-21.7,991.9952257647
-21.69,991.967732913392
-21.68,991.940248363385
-21.67,991.912782572465
-21.66,991.885316781545
-21.65,991.857850990625
-21.64,991.830385199705
-21.63,991.802919408786
-21.62,991.775453617866
-21.61,991.747987826946
-21.6,991.720522036026
-21.59,991.693056245106
-21.58,991.665609903786
-21.57,991.638171089664
-21.56,991.610732275542
-21.55,991.58329346142
-21.54,991.555854647297
-21.53,991.528415833175
-21.52,991.500977019053
-21.51,991.473538204931
-21.5,991.446099390809
-21.49,991.418664212158
-21.48,991.391252291438
-21.47,991.363840370718
-21.46,991.336428449998
-21.45,991.309016529278
-21.44,991.281604608558
-21.43,991.254192687838
-21.42,991.226780767118
-21.41,991.199368846398
-21.4,991.171956925678
-21.39,991.144559734118
-21.38,991.117174623598
-21.37,991.089789513077
-21.36,991.062404402557
-21.35,991.035019292037
-21.34,991.007634181517
-21.33,990.980249070996
-21.32,990.952863960476
-21.31,990.925478849956
-21.3,990.898093739436
-21.29,990.870734383024
-21.28,990.843375999694
-21.27,990.816017616364
-21.26,990.788659233034
-21.25,990.761300849703
-21.24,990.733942466373
-21.23,990.706584083043
-21.22,990.679225699713
-21.21,990.651867316382
-21.2,990.624518999236
-21.19,990.597187260278
-21.18,990.569855521319
-21.17,990.542523782361
-21.16,990.515192043403
-21.15,990.487860304445
-21.14,990.460528565487
-21.13,990.433196826529
-21.12,990.405865087571
-21.11,990.378533348613
-21.1,990.351222646647
-21.09,990.323917469435
-21.08,990.296612292222
-21.07,990.26930711501
-21.06,990.242001937797
-21.05,990.214696760585
-21.04,990.187391583372
-21.03,990.16008640616
-21.02,990.132781228947
-21.01,990.105481512008
-21,990.078202814105
-20.99,990.050924116202
-20.98,990.023645418299
-20.97,989.996366720396
-20.96,989.969088022493
-20.95,989.941809324589
-20.94,989.914530626686
-20.93,989.887251928783
-20.92,989.85997323088
-20.91,989.832710910103
-20.9,989.805458609263
-20.89,989.778206308423
-20.88,989.750954007583
-20.87,989.723701706743
-20.86,989.696449405903
-20.85,989.669197105064
-20.84,989.641944804224
-20.83,989.614692503384
-20.82,989.587441113578
-20.81,989.560215127744
-20.8,989.53298914191
-20.79,989.505763156076
-20.78,989.478537170243
-20.77,989.451311184409
-20.76,989.424085198575
-20.75,989.396859212741
-20.74,989.369633226907
-20.73,989.342407241073
-20.72,989.315193029353
-20.71,989.287993276656
-20.7,989.260793523959
-20.69,989.233593771263
-20.68,989.206394018566
-20.67,989.179194265869
-20.66,989.151994513173
-20.65,989.124794760476
-20.64,989.097595007779
-20.63,989.070395255083
-20.62,989.04321807192
-20.61,989.01604447068
-20.6,988.988870869439
-20.59,988.961697268199
-20.58,988.934523666958
-20.57,988.907350065718
-20.56,988.880176464477
-20.55,988.853002863237
-20.54,988.825829261997
-20.53,988.798662888322
-20.52,988.771515357044
-20.51,988.744367825765
-20.5,988.717220294487
-20.49,988.690072763209
-20.48,988.662925231931
-20.47,988.635777700653
-20.46,988.608630169375
-20.45,988.581482638097
-20.44,988.554335106818
-20.43,988.527205545212
-20.42,988.500084002589
-20.41,988.472962459965
-20.4,988.445840917341
-20.39,988.418719374718
-20.38,988.391597832094
-20.37,988.364476289471
-20.36,988.337354746847
-20.35,988.310233204224
-20.34,988.283114398695
-20.33,988.256018763604
-20.32,988.228923128513
-20.31,988.201827493423
-20.3,988.174731858332
-20.29,988.147636223241
-20.28,988.12054058815
-20.27,988.09344495306
-20.26,988.066349317969
-20.25,988.039253682878
-20.24,988.012171473853
-20.23,987.985101665358
-20.22,987.958031856863
-20.21,987.930962048368
-20.2,987.903892239873
-20.19,987.876822431378
-20.18,987.849752622883
-20.17,987.822682814388
-20.16,987.795613005893
-20.15,987.768543197398
-20.14,987.741497437063
-20.13,987.714453374411
-20.12,987.687409311759
-20.11,987.660365249108
-20.1,987.633321186456
-20.09,987.606277123804
-20.08,987.579233061152
-20.07,987.5521889985
-20.06,987.525144935849
-20.05,987.498109811528
-20.04,987.47109141415
-20.03,987.444073016773
-20.02,987.417054619395
-20.01,987.390036222018
-20,987.36301782464
-19.99,987.335999427262
-19.98,987.308981029885
-19.97,987.281962632507
-19.96,987.25494423513
-19.95,987.227945345493
-19.94,987.200952533003
-19.93,987.173959720514
-19.92,987.146966908025
-19.91,987.119974095535
-19.9,987.092981283046
-19.89,987.065988470556
-19.88,987.038995658067
-19.87,987.012002845578
-19.86,986.985014539176
-19.85,986.958047231371
-19.84,986.931079923566
-19.83,986.904112615761
-19.82,986.877145307956
-19.81,986.850178000151
-19.8,986.823210692346
-19.79,986.796243384541
-19.78,986.769276076736
-19.77,986.742308768931
-19.76,986.715356484114
-19.75,986.688414600972
-19.74,986.661472717829
-19.73,986.634530834686
-19.72,986.607588951544
-19.71,986.580647068401
-19.7,986.553705185258
-19.69,986.526763302116
-19.68,986.499821418973
-19.67,986.472879664789
-19.66,986.445963126467
-19.65,986.419046588146
-19.64,986.392130049824
-19.63,986.365213511503
-19.62,986.338296973181
-19.61,986.311380434859
-19.6,986.284463896538
-19.59,986.257547358216
-19.58,986.230630819895
-19.57,986.203724875098
-19.56,986.176833601937
-19.55,986.149942328776
-19.54,986.123051055614
-19.53,986.096159782453
-19.52,986.069268509292
-19.51,986.042377236131
-19.5,986.015485962969
-19.49,985.988594689808
-19.48,985.961703416647
-19.47,985.934833135735
-19.46,985.907967048252
-19.45,985.88110096077
-19.44,985.854234873288
-19.43,985.827368785805
-19.42,985.800502698323
-19.41,985.77363661084
-19.4,985.746770523358
-19.39,985.719904435875
-19.38,985.693044567371
-19.37,985.666203586265
-19.36,985.639362605159
-19.35,985.612521624053
-19.34,985.585680642947
-19.33,985.558839661841
-19.32,985.531998680735
-19.31,985.50515769963
-19.3,985.478316718524
-19.29,985.451475737418
-19.28,985.42465132212
-19.27,985.397835368266
-19.26,985.371019414413
-19.25,985.34420346056
-19.24,985.317387506706
-19.23,985.290571552853
-19.22,985.263755598999
-19.21,985.236939645146
-19.2,985.210123691292
-19.19,985.183309636415
-19.18,985.156518630867
-19.17,985.12972762532
-19.16,985.102936619773
-19.15,985.076145614225
-19.14,985.049354608678
-19.13,985.022563603131
-19.12,984.995772597583
-19.11,984.968981592036
-19.1,984.942190586488
-19.09,984.915411775024
-19.08,984.888645639013
-19.07,984.861879503002
-19.06,984.835113366991
-19.05,984.808347230981
-19.04,984.78158109497
-19.03,984.754814958959
-19.02,984.728048822948
-19.01,984.701282686937
-19,984.674516550927
-18.99,984.647772839011
-18.98,984.621031493944
-18.97,984.594290148877
-18.96,984.567548803809
-18.95,984.540807458742
-18.94,984.514066113675
-18.93,984.487324768607
-18.92,984.46058342354
-18.91,984.433842078473
-18.9,984.407108610112
-18.89,984.380391977571
-18.88,984.353675345029
-18.87,984.326958712488
-18.86,984.300242079946
-18.85,984.273525447405
-18.84,984.246808814863
-18.83,984.220092182322
-18.82,984.193375549781
-18.81,984.166658917239
-18.8,984.139960340125
-18.79,984.113268341868
-18.78,984.08657634361
-18.77,984.059884345352
-18.76,984.033192347094
-18.75,984.006500348836
-18.74,983.979808350578
-18.73,983.95311635232
-18.72,983.926424354062
-18.71,983.89973596912
-18.7,983.873068527078
-18.69,983.846401085035
-18.68,983.819733642992
-18.67,983.79306620095
-18.66,983.766398758907
-18.65,983.739731316865
-18.64,983.713063874822
-18.63,983.686396432779
-18.62,983.659728990737
-18.61,983.633075289608
-18.6,983.606432325886
-18.59,983.579789362165
-18.58,983.553146398443
-18.57,983.526503434721
-18.56,983.499860471
-18.55,983.473217507278
-18.54,983.446574543556
-18.53,983.419931579835
-18.52,983.393288616113
-18.51,983.366669456542
-18.5,983.34005089342
-18.49,983.313432330298
-18.48,983.286813767176
-18.47,983.260195204054
-18.46,983.233576640932
-18.45,983.20695807781
-18.44,983.180339514688
-18.43,983.153720951566
-18.42,983.127111868636
-18.41,983.100517628565
-18.4,983.073923388494
-18.39,983.047329148423
-18.38,983.020734908352
-18.37,982.99414066828
-18.36,982.967546428209
-18.35,982.940952188138
-18.34,982.914357948067
-18.33,982.887763707995
-18.32,982.861188960652
-18.31,982.834618966255
-18.3,982.808048971857
-18.29,982.78147897746
-18.28,982.754908983062
-18.27,982.728338988665
-18.26,982.701768994267
-18.25,982.67519899987
-18.24,982.648629005472
-18.23,982.62206428398
-18.22,982.59551845805
-18.21,982.56897263212
-18.2,982.54242680619
-18.19,982.51588098026
-18.18,982.489335154331
-18.17,982.462789328401
-18.16,982.436243502471
-18.15,982.409697676541
-18.14,982.383151850611
-18.13,982.356621259587
-18.12,982.33009952509
-18.11,982.303577790592
-18.1,982.277056056095
-18.09,982.250534321597
-18.08,982.2240125871
-18.07,982.197490852602
-18.06,982.170969118104
-18.05,982.144447383607
-18.04,982.11792676781
-18.03,982.091429047879
-18.02,982.064931327948
-18.01,982.038433608017
-18,982.011935888086
-17.99,981.985438168155
-17.98,981.958940448225
-17.97,981.932442728294
-17.96,981.905945008363
-17.95,981.879447288432
-17.94,981.85296059883
-17.93,981.826486816769
-17.92,981.800013034709
-17.91,981.773539252649
-17.9,981.747065470588
-17.89,981.720591688528
-17.88,981.694117906468
-17.87,981.667644124407
-17.86,981.641170342347
-17.85,981.614696560287
-17.84,981.588243656795
-17.83,981.561793736077
-17.82,981.535343815359
-17.81,981.508893894642
-17.8,981.482443973924
-17.79,981.455994053206
-17.78,981.429544132489
-17.77,981.403094211771
-17.76,981.376644291054
-17.75,981.350201248981
-17.74,981.323775113247
-17.73,981.297348977512
-17.72,981.270922841778
-17.71,981.244496706043
-17.7,981.218070570309
-17.69,981.191644434574
